timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
12.741,0.16283,0.05152,-0.03102,0.26564,-0.11211,0.03908,-0.99293
12.792,0.16153,0.05156,-0.03098,0.26564,-0.11211,0.03908,-0.99293
12.843,0.15801,0.05164,-0.03089,0.26563,-0.11211,0.03908,-0.99293
12.895,0.15239,0.05176,-0.03077,0.26562,-0.11212,0.03908,-0.99293
12.945,0.14611,0.05189,-0.03063,0.26561,-0.11212,0.03908,-0.99293
12.996,0.13987,0.05201,-0.0305,0.2656,-0.11212,0.03908,-0.99293
13.048,0.13364,0.05213,-0.03036,0.2656,-0.11212,0.03908,-0.99293
13.099,0.12741,0.05226,-0.03023,0.26559,-0.11212,0.03908,-0.99293
13.149,0.12118,0.05238,-0.03009,0.26558,-0.11212,0.03908,-0.99293
13.201,0.11495,0.05249,-0.02996,0.26557,-0.11212,0.03908,-0.99293
13.252,0.10872,0.05262,-0.02982,0.26556,-0.11212,0.03909,-0.99293
13.302,0.10249,0.05273,-0.02968,0.26555,-0.11212,0.03909,-0.99293
13.354,0.09626,0.05285,-0.02954,0.26555,-0.11212,0.03909,-0.99293
13.404,0.09003,0.05297,-0.0294,0.26554,-0.11212,0.03909,-0.99293
13.455,0.0838,0.05308,-0.02926,0.26553,-0.11212,0.03909,-0.99293
13.506,0.07756,0.0532,-0.02911,0.26552,-0.11212,0.03909,-0.99293
13.557,0.07133,0.05332,-0.02897,0.26552,-0.11213,0.03909,-0.99293
13.609,0.0651,0.05343,-0.02883,0.26551,-0.11213,0.03909,-0.99292
13.66,0.05887,0.05354,-0.02868,0.2655,-0.11213,0.03909,-0.99292
13.71,0.05264,0.05366,-0.02854,0.2655,-0.11213,0.03909,-0.99292
13.761,0.04641,0.05377,-0.02839,0.26549,-0.11213,0.03909,-0.99292
13.812,0.04018,0.05388,-0.02825,0.26548,-0.11213,0.03909,-0.99292
13.863,0.03394,0.05399,-0.0281,0.26547,-0.11213,0.03909,-0.99292
13.915,0.02771,0.05409,-0.02795,0.26547,-0.11213,0.03909,-0.99292
13.966,0.02148,0.0542,-0.02781,0.26546,-0.11213,0.03909,-0.99292
14.017,0.01525,0.05431,-0.02766,0.26546,-0.11213,0.03909,-0.99292
14.067,0.00902,0.05441,-0.02751,0.26545,-0.11213,0.03909,-0.99292
14.118,0.00279,0.05452,-0.02735,0.26544,-0.11213,0.03909,-0.99292
14.169,-0.00344,0.05462,-0.0272,0.26544,-0.11213,0.03909,-0.99292
14.221,-0.00967,0.05473,-0.02705,0.26543,-0.11214,0.03909,-0.99292
14.272,-0.0159,0.05483,-0.0269,0.26543,-0.11214,0.03909,-0.99292
14.323,-0.02214,0.05493,-0.02674,0.26542,-0.11214,0.03909,-0.99292
14.374,-0.02837,0.05503,-0.02659,0.26542,-0.11214,0.03909,-0.99292
14.425,-0.0346,0.05513,-0.02644,0.26541,-0.11214,0.03909,-0.99292
14.476,-0.04083,0.05523,-0.02628,0.26541,-0.11214,0.03909,-0.99292
14.527,-0.04706,0.05542,-0.02598,0.2654,-0.11214,0.03909,-0.99292
14.578,-0.05329,0.05542,-0.02598,0.2654,-0.11214,0.03909,-0.99292
14.628,-0.05952,0.05561,-0.02566,0.26539,-0.11214,0.03909,-0.99292
14.68,-0.06575,0.0557,-0.0255,0.26538,-0.11214,0.03909,-0.99292
14.731,-0.07198,0.05579,-0.02535,0.26538,-0.11214,0.03909,-0.99292
14.782,-0.07822,0.05588,-0.02519,0.26537,-0.11214,0.03909,-0.99292
14.832,-0.08445,0.05597,-0.02503,0.26537,-0.11214,0.03909,-0.99292
14.883,-0.09068,0.05606,-0.02487,0.26537,-0.11215,0.03909,-0.99292
14.935,-0.09691,0.05615,-0.02471,0.26536,-0.11215,0.03909,-0.99292
14.986,-0.10314,0.05624,-0.02455,0.26536,-0.11215,0.0391,-0.99292
15.037,-0.10937,0.05633,-0.02439,0.26535,-0.11215,0.0391,-0.99292
15.088,-0.1156,0.05641,-0.02423,0.26535,-0.11215,0.0391,-0.99292
15.14,-0.12196,0.05649,-0.02407,0.26535,-0.11215,0.0391,-0.99292
15.191,-0.12819,0.05658,-0.02391,0.26535,-0.11215,0.0391,-0.99292
15.242,-0.13442,0.05665,-0.02376,0.26534,-0.11215,0.0391,-0.99292
15.293,-0.13981,0.0567,-0.02366,0.26534,-0.11215,0.0391,-0.99292
15.344,-0.14294,0.05672,-0.02363,0.26534,-0.11215,0.0391,-0.99292
15.395,-0.14386,0.05672,-0.02363,0.26534,-0.11215,0.0391,-0.99292
