timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
64.114,0.72631,-0.08226,0.05786,0.23845,0.0517,0.08338,-0.99518
64.166,0.72501,-0.08246,0.05768,0.23843,0.0517,0.08338,-0.99518
64.217,0.72149,-0.08284,0.05734,0.23838,0.0517,0.08338,-0.99518
64.268,0.71587,-0.0833,0.05691,0.23832,0.0517,0.08338,-0.99518
64.319,0.70959,-0.08377,0.05648,0.23826,0.0517,0.08338,-0.99518
64.37,0.70336,-0.08423,0.05604,0.2382,0.05169,0.08338,-0.99518
64.42,0.69713,-0.0847,0.05559,0.23813,0.05169,0.08338,-0.99518
64.471,0.6909,-0.08517,0.05515,0.23807,0.05169,0.08338,-0.99518
64.523,0.68467,-0.08563,0.0547,0.23801,0.05169,0.08338,-0.99518
64.574,0.67843,-0.08609,0.05425,0.23795,0.05169,0.08338,-0.99518
64.624,0.6722,-0.08655,0.05379,0.23789,0.05169,0.08338,-0.99518
64.676,0.66597,-0.08699,0.05333,0.23783,0.05169,0.08338,-0.99518
64.726,0.65974,-0.08745,0.05287,0.23776,0.05169,0.08338,-0.99518
64.777,0.65351,-0.08789,0.05241,0.2377,0.05169,0.08338,-0.99518
64.828,0.64728,-0.08833,0.05194,0.23764,0.05169,0.08338,-0.99518
64.88,0.64105,-0.08877,0.05148,0.23758,0.05169,0.08338,-0.99518
64.931,0.63482,-0.08921,0.051,0.23752,0.05169,0.08338,-0.99518
64.981,0.62859,-0.08964,0.05053,0.23745,0.05169,0.08338,-0.99518
65.032,0.62235,-0.09008,0.05005,0.23739,0.05169,0.08338,-0.99518
65.084,0.61612,-0.09051,0.04957,0.23733,0.05169,0.08338,-0.99518
65.135,0.60989,-0.09093,0.04909,0.23727,0.05169,0.08338,-0.99518
65.185,0.60366,-0.09135,0.0486,0.2372,0.05169,0.08338,-0.99518
65.237,0.59743,-0.09177,0.04812,0.23714,0.05169,0.08338,-0.99518
65.288,0.5912,-0.09219,0.04763,0.23708,0.05169,0.08338,-0.99518
65.339,0.58497,-0.09261,0.04713,0.23702,0.05169,0.08338,-0.99518
65.39,0.57874,-0.09302,0.04663,0.23695,0.05169,0.08338,-0.99518
65.441,0.57251,-0.09343,0.04613,0.23689,0.05169,0.08338,-0.99518
65.492,0.56627,-0.09383,0.04564,0.23683,0.05169,0.08338,-0.99518
65.543,0.56004,-0.09423,0.04514,0.23676,0.05169,0.08338,-0.99518
65.594,0.55381,-0.09463,0.04463,0.2367,0.05169,0.08338,-0.99518
65.645,0.54758,-0.09502,0.04413,0.23664,0.05169,0.08338,-0.99518
65.696,0.54135,-0.09541,0.04362,0.23658,0.05169,0.08338,-0.99518
