timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
66.876,-0.14404,0.13205,-0.08386,0.22296,-0.41045,0.253,-0.87608
66.928,-0.14274,0.132,-0.08393,0.22297,-0.41045,0.253,-0.87608
66.979,-0.13922,0.13191,-0.08405,0.22297,-0.41045,0.253,-0.87608
67.029,-0.1336,0.1318,-0.0842,0.22298,-0.41045,0.253,-0.87608
67.081,-0.12731,0.13169,-0.08434,0.22299,-0.41045,0.253,-0.87608
67.131,-0.12108,0.13159,-0.08449,0.223,-0.41045,0.253,-0.87608
67.183,-0.11485,0.13148,-0.08464,0.223,-0.41045,0.253,-0.87608
67.234,-0.10862,0.13137,-0.08478,0.22301,-0.41045,0.253,-0.87608
67.284,-0.10239,0.13126,-0.08493,0.22302,-0.41045,0.253,-0.87608
67.336,-0.09616,0.13115,-0.08507,0.22303,-0.41045,0.253,-0.87608
67.387,-0.08992,0.13103,-0.08522,0.22305,-0.41045,0.253,-0.87608
67.438,-0.08369,0.13092,-0.08536,0.22306,-0.41046,0.253,-0.87608
67.489,-0.07746,0.13081,-0.0855,0.22307,-0.41046,0.253,-0.87608
67.539,-0.07123,0.13069,-0.08564,0.22308,-0.41046,0.253,-0.87608
67.591,-0.065,0.13058,-0.08578,0.22309,-0.41046,0.253,-0.87608
67.642,-0.05877,0.13046,-0.08593,0.22311,-0.41046,0.253,-0.87608
67.693,-0.05254,0.13035,-0.08606,0.22312,-0.41046,0.253,-0.87608
67.744,-0.04631,0.13023,-0.08621,0.22314,-0.41046,0.253,-0.87608
67.795,-0.04007,0.13011,-0.08635,0.22315,-0.41046,0.253,-0.87608
67.845,-0.03385,0.12999,-0.08648,0.22317,-0.41046,0.253,-0.87608
67.897,-0.02762,0.12987,-0.08662,0.22318,-0.41046,0.253,-0.87608
67.948,-0.02138,0.12975,-0.08676,0.2232,-0.41046,0.253,-0.87608
67.999,-0.01515,0.12963,-0.08689,0.22322,-0.41046,0.253,-0.87608
68.049,-0.00892,0.12951,-0.08702,0.22324,-0.41046,0.253,-0.87608
68.1,-0.00269,0.12939,-0.08716,0.22325,-0.41046,0.253,-0.87608
68.151,0.00354,0.12927,-0.08729,0.22327,-0.41046,0.253,-0.87608
68.203,0.00977,0.12914,-0.08743,0.22329,-0.41046,0.253,-0.87608
68.254,0.016,0.12902,-0.08756,0.22331,-0.41046,0.253,-0.87608
68.305,0.02224,0.12889,-0.08769,0.22333,-0.41046,0.253,-0.87608
68.355,0.02847,0.12877,-0.08782,0.22335,-0.41046,0.253,-0.87608
68.406,0.0347,0.12864,-0.08795,0.22338,-0.41046,0.253,-0.87608
68.457,0.04093,0.12851,-0.08808,0.2234,-0.41046,0.253,-0.87608
68.509,0.04716,0.12839,-0.08821,0.22342,-0.41046,0.253,-0.87608
68.56,0.05339,0.12826,-0.08834,0.22344,-0.41046,0.253,-0.87608
68.611,0.05962,0.12813,-0.08846,0.22347,-0.41046,0.253,-0.87608
68.662,0.06585,0.128,-0.08859,0.22349,-0.41046,0.253,-0.87608
68.712,0.07208,0.12787,-0.08871,0.22352,-0.41046,0.253,-0.87608
68.764,0.07831,0.12774,-0.08884,0.22354,-0.41047,0.253,-0.87608
68.814,0.08455,0.12761,-0.08896,0.22357,-0.41047,0.253,-0.87607
68.865,0.09078,0.12747,-0.08909,0.2236,-0.41047,0.253,-0.87607
68.916,0.09701,0.12734,-0.08921,0.22362,-0.41047,0.253,-0.87607
