timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.001,-6e-05,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.053,-0.00037,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.104,-0.00261,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.155,-0.00711,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.206,-0.01324,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.257,-0.01948,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.308,-0.02571,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.359,-0.03195,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.41,-0.03818,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.461,-0.04441,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.512,-0.05064,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.563,-0.05687,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.614,-0.0631,0.0,-0.0,0.06152,-4e-05,1e-05,-1.0
0.665,-0.06934,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.716,-0.07557,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.767,-0.0818,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.818,-0.08803,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.869,-0.09426,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.92,-0.10049,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
0.971,-0.10672,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.022,-0.11295,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.073,-0.11918,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.124,-0.12542,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.175,-0.13165,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.226,-0.13788,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.277,-0.14411,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.328,-0.15034,0.0,-0.0,0.06152,-5e-05,1e-05,-1.0
1.379,-0.15657,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.43,-0.1628,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.481,-0.16903,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.532,-0.17527,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.583,-0.1815,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.634,-0.18772,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.685,-0.19396,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
1.736,-0.20019,0.0,-0.0,0.06152,-6e-05,1e-05,-1.0
