timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
60.518,-0.67824,-0.25455,0.26976,0.29782,0.84866,0.51889,0.10258
60.569,-0.67694,-0.2542,0.26898,0.29882,0.84866,0.51889,0.10258
60.62,-0.67342,-0.25354,0.26755,0.30067,0.84866,0.51889,0.10258
60.67,-0.66757,-0.25267,0.26565,0.30307,0.84866,0.51889,0.10258
60.722,-0.66054,-0.25174,0.26362,0.3056,0.84866,0.51889,0.10258
60.773,-0.65342,-0.25082,0.26163,0.30807,0.84866,0.51889,0.10258
60.824,-0.6463,-0.24989,0.25961,0.31052,0.84866,0.5189,0.10258
60.875,-0.63918,-0.24894,0.25759,0.31296,0.84866,0.5189,0.10258
60.926,-0.63206,-0.24799,0.25555,0.31538,0.84866,0.5189,0.10258
60.977,-0.62494,-0.247,0.25346,0.31783,0.84866,0.5189,0.10258
61.028,-0.61781,-0.24603,0.25139,0.32022,0.84866,0.5189,0.10257
61.079,-0.6107,-0.24502,0.24927,0.32264,0.84866,0.5189,0.10257
61.13,-0.60357,-0.24403,0.24717,0.325,0.84866,0.5189,0.10257
61.181,-0.59645,-0.24302,0.24507,0.32734,0.84866,0.5189,0.10257
61.232,-0.58933,-0.24201,0.24295,0.32966,0.84866,0.5189,0.10257
61.283,-0.58221,-0.24098,0.24081,0.33197,0.84866,0.5189,0.10257
61.334,-0.57509,-0.23992,0.23862,0.33431,0.84866,0.5189,0.10257
61.385,-0.56797,-0.23888,0.23646,0.33658,0.84866,0.5189,0.10257
61.436,-0.56085,-0.2378,0.23425,0.33889,0.84866,0.5189,0.10257
61.487,-0.55373,-0.23672,0.23202,0.34117,0.84866,0.5189,0.10257
61.538,-0.5466,-0.23562,0.22978,0.34344,0.84866,0.5189,0.10257
61.589,-0.53948,-0.23451,0.22753,0.34569,0.84866,0.5189,0.10257
61.64,-0.53236,-0.2334,0.22526,0.34793,0.84866,0.5189,0.10257
61.691,-0.52524,-0.23229,0.22302,0.3501,0.84866,0.5189,0.10257
61.742,-0.51812,-0.23116,0.22073,0.35229,0.84866,0.5189,0.10257
61.793,-0.511,-0.23001,0.21843,0.35447,0.84866,0.5189,0.10257
61.844,-0.50388,-0.22886,0.21611,0.35663,0.84866,0.5189,0.10257
61.895,-0.49676,-0.22769,0.21378,0.35878,0.84866,0.5189,0.10257
61.946,-0.48963,-0.22652,0.21144,0.3609,0.84866,0.5189,0.10257
61.997,-0.48251,-0.22536,0.20914,0.36297,0.84866,0.5189,0.10256
62.048,-0.47539,-0.22416,0.20677,0.36505,0.84866,0.5189,0.10256
62.099,-0.46827,-0.22296,0.2044,0.36712,0.84866,0.5189,0.10256
62.15,-0.46115,-0.22177,0.20206,0.36913,0.84866,0.5189,0.10256
62.201,-0.45403,-0.22057,0.19971,0.37112,0.84866,0.51891,0.10256
62.253,-0.44677,-0.21934,0.1973,0.37314,0.84866,0.51891,0.10256
62.304,-0.43965,-0.2181,0.19487,0.37513,0.84866,0.51891,0.10256
62.355,-0.43253,-0.21688,0.19249,0.37707,0.84866,0.51891,0.10256
62.406,-0.4254,-0.21562,0.19005,0.37902,0.84866,0.51891,0.10256
62.457,-0.41828,-0.21436,0.18759,0.38096,0.84866,0.51891,0.10256
62.508,-0.41116,-0.21308,0.18513,0.38287,0.84866,0.51891,0.10256
62.559,-0.40404,-0.21182,0.1827,0.38473,0.84866,0.51891,0.10256
62.61,-0.39692,-0.21053,0.18022,0.38661,0.84866,0.51891,0.10256
62.661,-0.3898,-0.20923,0.17772,0.38847,0.84866,0.51891,0.10256
62.712,-0.38267,-0.20794,0.17527,0.39027,0.84866,0.51891,0.10256
62.763,-0.37556,-0.20662,0.17275,0.39209,0.84865,0.51891,0.10256
62.814,-0.36844,-0.2053,0.17023,0.39389,0.84865,0.51891,0.10256
62.865,-0.36131,-0.20399,0.16774,0.39563,0.84865,0.51891,0.10256
62.916,-0.35419,-0.20264,0.1652,0.39739,0.84865,0.51891,0.10255
62.967,-0.34708,-0.20132,0.16269,0.39909,0.84865,0.51891,0.10255
63.018,-0.33995,-0.19996,0.16013,0.40081,0.84865,0.51891,0.10255
63.069,-0.33283,-0.19861,0.1576,0.40247,0.84865,0.51891,0.10255
63.12,-0.32571,-0.19724,0.15502,0.40415,0.84865,0.51891,0.10255
63.171,-0.31859,-0.19585,0.15243,0.4058,0.84865,0.51891,0.10255
63.222,-0.31147,-0.19446,0.14983,0.40744,0.84865,0.51891,0.10255
63.273,-0.30435,-0.19306,0.14722,0.40905,0.84865,0.51891,0.10255
63.324,-0.29722,-0.19165,0.14461,0.41064,0.84865,0.51891,0.10255
63.375,-0.2901,-0.19024,0.14198,0.41221,0.84865,0.51891,0.10255
63.426,-0.28298,-0.18881,0.13935,0.41377,0.84865,0.51891,0.10255
63.477,-0.27586,-0.18738,0.1367,0.41529,0.84865,0.51891,0.10255
63.528,-0.26874,-0.18594,0.13405,0.4168,0.84865,0.51892,0.10255
63.579,-0.2616,-0.18452,0.13143,0.41827,0.84865,0.51892,0.10255
63.63,-0.25483,-0.18323,0.12908,0.41956,0.84865,0.51892,0.10255
63.681,-0.25004,-0.18235,0.12746,0.42044,0.84865,0.51892,0.10255
63.732,-0.2475,-0.18193,0.12669,0.42086,0.84865,0.51892,0.10255
63.783,-0.24704,-0.18189,0.12661,0.4209,0.84865,0.51892,0.10255
