timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.002,-7e-05,1e-05,-0.0,0.06152,-9e-05,1e-05,-1.0
0.053,-0.0004,1e-05,-0.0,0.06152,-9e-05,1e-05,-1.0
0.104,-0.00269,1e-05,-0.0,0.06152,-9e-05,1e-05,-1.0
0.155,-0.00723,1e-05,-0.0,0.06152,-9e-05,1e-05,-1.0
0.206,-0.01338,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.257,-0.01962,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.308,-0.02585,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.359,-0.03208,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.41,-0.03832,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.461,-0.04455,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.512,-0.05077,1e-05,-0.0,0.06152,-0.0001,1e-05,-1.0
0.563,-0.057,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.614,-0.06324,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.665,-0.06947,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.716,-0.0757,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.767,-0.08193,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.818,-0.08816,1e-05,-0.0,0.06152,-0.00011,1e-05,-1.0
0.869,-0.09439,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
0.92,-0.10062,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
0.971,-0.10686,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
1.022,-0.11308,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
1.073,-0.11932,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
1.124,-0.12555,1e-05,-0.0,0.06152,-0.00012,1e-05,-1.0
1.175,-0.13178,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.226,-0.13801,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.277,-0.14424,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.328,-0.15047,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.379,-0.1567,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.43,-0.16294,1e-05,-0.0,0.06152,-0.00013,1e-05,-1.0
1.481,-0.16917,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.532,-0.1754,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.583,-0.18163,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.634,-0.18786,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.685,-0.19409,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.736,-0.20033,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.787,-0.20656,1e-05,-0.0,0.06152,-0.00014,1e-05,-1.0
1.838,-0.21279,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
1.889,-0.21902,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
1.94,-0.22525,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
1.991,-0.23148,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
2.042,-0.23771,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
2.093,-0.24394,1e-05,-0.0,0.06152,-0.00015,1e-05,-1.0
2.144,-0.25017,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.195,-0.2564,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.246,-0.26264,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.297,-0.26887,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.348,-0.2751,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.399,-0.28133,1e-05,-0.0,0.06152,-0.00016,1e-05,-1.0
2.45,-0.28756,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.501,-0.29379,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.552,-0.30002,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.603,-0.30625,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.654,-0.31248,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.705,-0.31871,1e-05,-0.0,0.06152,-0.00017,1e-05,-1.0
2.756,-0.32495,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
2.807,-0.33118,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
2.858,-0.33741,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
2.909,-0.34364,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
2.96,-0.34987,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
3.011,-0.3561,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
3.062,-0.36233,1e-05,-0.0,0.06152,-0.00018,1e-05,-1.0
3.113,-0.36856,1e-05,-0.0,0.06152,-0.00019,1e-05,-1.0
3.164,-0.37479,1e-05,-0.0,0.06152,-0.00019,1e-05,-1.0
3.215,-0.38103,1e-05,-0.0,0.06152,-0.00019,1e-05,-1.0
3.266,-0.38726,1e-05,-0.0,0.06152,-0.00019,1e-05,-1.0
3.317,-0.39349,1e-05,-0.0,0.06152,-0.00019,1e-05,-1.0
