timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
10.401,-5e-05,-0.07522,-0.00035,0.25554,1e-05,1e-05,-1.0
10.452,0.00125,-0.07522,-0.00021,0.25554,1e-05,1e-05,-1.0
10.503,0.00477,-0.07522,0.0001,0.25554,1e-05,1e-05,-1.0
10.554,0.0104,-0.07522,0.00055,0.25554,1e-05,1e-05,-1.0
10.605,0.01668,-0.07521,0.00101,0.25554,1e-05,1e-05,-1.0
10.656,0.02291,-0.07521,0.00148,0.25554,1e-05,1e-05,-1.0
10.707,0.02914,-0.0752,0.00194,0.25554,1e-05,1e-05,-1.0
10.758,0.03537,-0.07518,0.00241,0.25554,1e-05,1e-05,-1.0
10.809,0.0416,-0.07517,0.00287,0.25554,1e-05,1e-05,-1.0
10.86,0.04783,-0.07515,0.00333,0.25554,1e-05,1e-05,-1.0
10.911,0.05406,-0.07512,0.0038,0.25554,1e-05,1e-05,-1.0
10.962,0.0603,-0.0751,0.00426,0.25554,1e-05,1e-05,-1.0
11.013,0.06653,-0.07507,0.00472,0.25554,1e-05,1e-05,-1.0
11.064,0.07276,-0.07504,0.00519,0.25554,2e-05,1e-05,-1.0
11.115,0.07899,-0.07501,0.00565,0.25554,2e-05,1e-05,-1.0
11.166,0.08522,-0.07497,0.00612,0.25554,2e-05,1e-05,-1.0
11.217,0.09145,-0.07493,0.00657,0.25554,2e-05,1e-05,-1.0
11.268,0.09769,-0.07489,0.00704,0.25554,2e-05,1e-05,-1.0
11.319,0.10391,-0.07485,0.00751,0.25554,2e-05,1e-05,-1.0
11.37,0.11014,-0.0748,0.00796,0.25554,2e-05,1e-05,-1.0
11.421,0.11637,-0.07475,0.00843,0.25554,2e-05,1e-05,-1.0
11.472,0.12261,-0.0747,0.00889,0.25554,2e-05,1e-05,-1.0
11.523,0.12884,-0.07464,0.00935,0.25554,2e-05,1e-05,-1.0
11.574,0.13507,-0.07458,0.00981,0.25554,2e-05,1e-05,-1.0
11.625,0.1413,-0.07452,0.01026,0.25554,2e-05,1e-05,-1.0
11.676,0.14753,-0.07445,0.01073,0.25554,2e-05,1e-05,-1.0
11.727,0.15376,-0.07439,0.01118,0.25554,3e-05,1e-05,-1.0
11.778,0.15999,-0.07432,0.01164,0.25554,3e-05,1e-05,-1.0
11.829,0.16623,-0.07424,0.01211,0.25554,3e-05,1e-05,-1.0
11.88,0.17245,-0.07416,0.01257,0.25554,3e-05,1e-05,-1.0
11.931,0.17869,-0.07409,0.01302,0.25554,3e-05,1e-05,-1.0
11.982,0.18492,-0.074,0.01348,0.25554,3e-05,1e-05,-1.0
12.033,0.19115,-0.07392,0.01394,0.25554,3e-05,1e-05,-1.0
12.084,0.19738,-0.07383,0.0144,0.25554,3e-05,1e-05,-1.0
12.135,0.20361,-0.07365,0.01531,0.25554,3e-05,1e-05,-1.0
12.186,0.20984,-0.07355,0.01576,0.25554,3e-05,1e-05,-1.0
12.237,0.21607,-0.07346,0.01621,0.25554,3e-05,1e-05,-1.0
12.288,0.2223,-0.07335,0.01667,0.25554,3e-05,1e-05,-1.0
12.339,0.22854,-0.07325,0.01712,0.25554,3e-05,1e-05,-1.0
12.39,0.23477,-0.07314,0.01757,0.25554,4e-05,1e-05,-1.0
12.441,0.241,-0.07303,0.01803,0.25554,4e-05,1e-05,-1.0
12.492,0.24723,-0.07292,0.01848,0.25554,4e-05,1e-05,-1.0
12.543,0.25346,-0.0728,0.01893,0.25554,4e-05,1e-05,-1.0
12.594,0.25969,-0.07268,0.01938,0.25554,4e-05,1e-05,-1.0
12.645,0.26593,-0.07256,0.01983,0.25554,4e-05,1e-05,-1.0
12.696,0.27216,-0.07244,0.02029,0.25554,4e-05,1e-05,-1.0
12.747,0.27839,-0.07231,0.02073,0.25554,4e-05,1e-05,-1.0
12.798,0.28462,-0.07218,0.02118,0.25554,4e-05,1e-05,-1.0
12.849,0.29085,-0.07205,0.02162,0.25554,4e-05,1e-05,-1.0
12.9,0.29708,-0.07191,0.02207,0.25554,4e-05,1e-05,-1.0
12.951,0.30331,-0.07178,0.02251,0.25554,4e-05,1e-05,-1.0
13.002,0.30954,-0.07164,0.02295,0.25554,4e-05,1e-05,-1.0
13.053,0.31577,-0.07149,0.0234,0.25554,5e-05,1e-05,-1.0
13.104,0.322,-0.07135,0.02383,0.25554,5e-05,1e-05,-1.0
13.155,0.32824,-0.0712,0.02428,0.25554,5e-05,1e-05,-1.0
13.206,0.33447,-0.07105,0.02471,0.25554,5e-05,1e-05,-1.0
13.257,0.3407,-0.07089,0.02516,0.25554,5e-05,1e-05,-1.0
13.308,0.34693,-0.07074,0.0256,0.25554,5e-05,1e-05,-1.0
13.359,0.35316,-0.07058,0.02603,0.25554,5e-05,1e-05,-1.0
13.41,0.35939,-0.07041,0.02647,0.25554,5e-05,1e-05,-1.0
13.461,0.36562,-0.07025,0.02691,0.25554,5e-05,1e-05,-1.0
13.512,0.37185,-0.07008,0.02734,0.25554,5e-05,1e-05,-1.0
13.563,0.37808,-0.06991,0.02778,0.25554,5e-05,1e-05,-1.0
13.614,0.38432,-0.06974,0.0282,0.25554,5e-05,1e-05,-1.0
13.665,0.39055,-0.06956,0.02863,0.25554,5e-05,1e-05,-1.0
