timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
23.321,-0.00011,0.05562,-0.08733,0.45001,-0.00039,1.0,1e-05
23.372,0.00119,0.05677,-0.08733,0.44986,-0.00039,1.0,1e-05
23.423,0.00471,0.05895,-0.08733,0.44958,-0.00039,1.0,1e-05
23.474,0.01054,0.06198,-0.08733,0.44917,-0.00039,1.0,1e-05
23.525,0.01759,0.06512,-0.08733,0.44873,-0.00039,1.0,1e-05
23.576,0.02471,0.06831,-0.08733,0.44826,-0.00039,1.0,1e-05
23.627,0.03183,0.0715,-0.08733,0.44776,-0.00039,1.0,1e-05
23.678,0.03895,0.07469,-0.08732,0.44724,-0.00039,1.0,1e-05
23.729,0.04607,0.07787,-0.08732,0.4467,-0.00039,1.0,1e-05
23.78,0.05319,0.08105,-0.08732,0.44613,-0.00039,1.0,1e-05
23.831,0.06031,0.08422,-0.08732,0.44554,-0.00039,1.0,1e-05
23.882,0.06744,0.08733,-0.08732,0.44494,-0.00039,1.0,1e-05
23.933,0.07456,0.09044,-0.08732,0.44432,-0.00039,1.0,1e-05
23.984,0.08168,0.09354,-0.08732,0.44368,-0.00039,1.0,1e-05
24.035,0.0888,0.09669,-0.08732,0.443,-0.00039,1.0,1e-05
24.086,0.09592,0.09985,-0.08731,0.4423,-0.00039,1.0,1e-05
24.137,0.10305,0.10293,-0.08731,0.4416,-0.00039,1.0,1e-05
24.188,0.11016,0.10601,-0.08731,0.44087,-0.00039,1.0,1e-05
24.239,0.11729,0.10909,-0.08731,0.44012,-0.00039,1.0,1e-05
24.29,0.12441,0.11222,-0.08731,0.43933,-0.00039,1.0,1e-05
24.341,0.13153,0.11528,-0.08731,0.43854,-0.00039,1.0,1e-05
24.392,0.13865,0.1184,-0.08731,0.4377,-0.00039,1.0,1e-05
24.443,0.14577,0.12152,-0.08731,0.43685,-0.00039,1.0,1e-05
24.494,0.15289,0.12456,-0.0873,0.43599,-0.00039,1.0,1e-05
24.545,0.16001,0.1276,-0.0873,0.43511,-0.00039,1.0,1e-05
24.596,0.16713,0.13064,-0.0873,0.43421,-0.00039,1.0,1e-05
24.647,0.17426,0.13373,-0.0873,0.43327,-0.00039,1.0,1e-05
24.698,0.18138,0.13681,-0.0873,0.43231,-0.00039,1.0,1e-05
24.749,0.1885,0.13989,-0.0873,0.43132,-0.00039,1.0,1e-05
24.8,0.19562,0.14295,-0.0873,0.43031,-0.00039,1.0,1e-05
24.851,0.20274,0.14601,-0.0873,0.42929,-0.00039,1.0,1e-05
24.902,0.20987,0.14901,-0.08729,0.42826,-0.00039,1.0,1e-05
24.953,0.21698,0.15205,-0.08729,0.42718,-0.00039,1.0,1e-05
25.004,0.2241,0.15509,-0.08729,0.42609,-0.00039,1.0,1e-05
25.055,0.23123,0.15806,-0.08729,0.425,-0.00039,1.0,1e-05
25.106,0.23835,0.16103,-0.08729,0.42388,-0.0004,1.0,1e-05
25.157,0.24547,0.16404,-0.08729,0.42273,-0.0004,1.0,1e-05
25.208,0.25259,0.16699,-0.08729,0.42157,-0.0004,1.0,1e-05
25.259,0.25971,0.16993,-0.08729,0.4204,-0.0004,1.0,1e-05
25.31,0.26683,0.17286,-0.08728,0.4192,-0.0004,1.0,1e-05
25.361,0.27395,0.17584,-0.08728,0.41796,-0.0004,1.0,1e-05
25.412,0.28107,0.17875,-0.08728,0.41672,-0.0004,1.0,1e-05
