timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.002,4e-05,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.053,0.00033,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.104,0.00253,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.155,0.00699,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.206,0.0131,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.257,0.01935,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.308,0.02558,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.359,0.03181,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.41,0.03804,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.461,0.04427,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.512,0.0505,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.563,0.05673,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.614,0.06297,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
0.665,0.0692,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.716,0.07543,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.767,0.08166,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.818,0.08789,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.869,0.09413,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.92,0.10036,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
0.971,0.10659,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.022,0.11282,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.073,0.11906,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.124,0.12527,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.175,0.13151,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.226,0.13774,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
1.277,0.14397,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.328,0.1502,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.379,0.15643,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.43,0.16266,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.481,0.1689,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.532,0.17513,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.583,0.18136,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.634,0.18759,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.685,0.19382,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.736,0.20005,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.787,0.20629,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.838,0.21252,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.889,0.21875,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.94,0.22498,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.991,0.23121,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.042,0.23744,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.093,0.24367,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.144,0.2499,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.195,0.25613,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.246,0.26236,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.297,0.26859,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.348,0.27483,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.399,0.28106,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.45,0.28729,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.501,0.29352,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
2.552,0.29975,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
2.603,0.30598,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
2.655,0.31234,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
2.706,0.31857,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
2.757,0.3248,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
2.808,0.33103,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
