timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
61.241,1.22914,0.33968,-0.28296,0.18715,0.66386,0.74155,-0.09695
61.293,1.22784,0.3395,-0.2827,0.18788,0.66386,0.74155,-0.09695
61.344,1.22432,0.33906,-0.28209,0.18958,0.66386,0.74155,-0.09695
61.395,1.21849,0.33836,-0.28111,0.19227,0.66386,0.74155,-0.09695
61.446,1.21145,0.33755,-0.27999,0.19531,0.66386,0.74155,-0.09695
61.496,1.20432,0.33672,-0.27885,0.19835,0.66386,0.74155,-0.09694
61.548,1.1972,0.33586,-0.27767,0.20144,0.66386,0.74155,-0.09694
61.598,1.19008,0.33498,-0.27648,0.20452,0.66386,0.74155,-0.09694
61.649,1.18296,0.33408,-0.27528,0.20759,0.66386,0.74155,-0.09694
61.701,1.17584,0.33316,-0.27406,0.21065,0.66386,0.74155,-0.09694
61.752,1.16872,0.33223,-0.27283,0.2137,0.66386,0.74155,-0.09694
61.802,1.1616,0.3313,-0.2716,0.21668,0.66386,0.74155,-0.09694
61.854,1.15448,0.33034,-0.27034,0.2197,0.66386,0.74155,-0.09694
61.904,1.14736,0.32937,-0.2691,0.22266,0.66386,0.74155,-0.09694
61.955,1.14023,0.32839,-0.26783,0.22561,0.66386,0.74155,-0.09694
62.006,1.13311,0.32738,-0.26654,0.2286,0.66386,0.74154,-0.09694
62.057,1.12599,0.32637,-0.26525,0.23153,0.66386,0.74154,-0.09694
62.108,1.11887,0.32532,-0.26392,0.2345,0.66386,0.74154,-0.09694
62.159,1.11175,0.32426,-0.26258,0.23746,0.66386,0.74154,-0.09694
62.21,1.10463,0.3232,-0.26126,0.24035,0.66386,0.74154,-0.09694
62.262,1.09751,0.32101,-0.25854,0.24615,0.66387,0.74154,-0.09694
62.315,1.09011,0.31988,-0.25715,0.24906,0.66387,0.74154,-0.09694
62.365,1.08299,0.31873,-0.25574,0.25196,0.66387,0.74154,-0.09693
62.417,1.07586,0.31757,-0.25433,0.25484,0.66387,0.74154,-0.09693
62.467,1.06874,0.31639,-0.2529,0.25772,0.66387,0.74154,-0.09693
62.519,1.06162,0.31522,-0.25148,0.26052,0.66387,0.74154,-0.09693
62.57,1.0545,0.31401,-0.25003,0.26337,0.66387,0.74154,-0.09693
62.621,1.04738,0.31278,-0.24856,0.2662,0.66387,0.74154,-0.09693
62.672,1.04026,0.31157,-0.24711,0.26897,0.66387,0.74154,-0.09693
62.723,1.03314,0.31033,-0.24565,0.27172,0.66387,0.74154,-0.09693
62.774,1.02602,0.30908,-0.24417,0.27446,0.66387,0.74154,-0.09693
62.825,1.0189,0.3078,-0.24265,0.27724,0.66387,0.74154,-0.09693
62.876,1.01178,0.30652,-0.24116,0.27995,0.66387,0.74154,-0.09693
62.927,1.00466,0.3052,-0.23961,0.2827,0.66387,0.74154,-0.09693
62.977,0.99754,0.30386,-0.23806,0.28544,0.66387,0.74154,-0.09693
63.029,0.99041,0.30254,-0.23653,0.28811,0.66387,0.74154,-0.09693
63.08,0.98329,0.30117,-0.23495,0.29081,0.66387,0.74154,-0.09693
63.131,0.97617,0.29982,-0.2334,0.29345,0.66387,0.74154,-0.09693
63.181,0.96905,0.29842,-0.23179,0.29613,0.66387,0.74154,-0.09693
63.232,0.96193,0.29704,-0.23021,0.29875,0.66387,0.74154,-0.09693
63.283,0.95481,0.29561,-0.22859,0.30139,0.66388,0.74154,-0.09692
63.334,0.94769,0.29417,-0.22696,0.30403,0.66388,0.74154,-0.09692
63.386,0.94057,0.29274,-0.22534,0.3066,0.66388,0.74153,-0.09692
63.437,0.93344,0.2913,-0.22372,0.30915,0.66388,0.74153,-0.09692
63.488,0.92632,0.28981,-0.22205,0.31174,0.66388,0.74153,-0.09692
63.539,0.9192,0.28834,-0.22041,0.31426,0.66388,0.74153,-0.09692
63.59,0.91208,0.28683,-0.21872,0.31681,0.66388,0.74153,-0.09692
63.641,0.90496,0.28533,-0.21705,0.31931,0.66388,0.74153,-0.09692
63.691,0.89784,0.28379,-0.21534,0.32183,0.66388,0.74153,-0.09692
63.743,0.89072,0.28223,-0.21362,0.32434,0.66388,0.74153,-0.09692
63.794,0.8836,0.28069,-0.21192,0.32678,0.66388,0.74153,-0.09692
63.844,0.87648,0.2791,-0.21017,0.32926,0.66388,0.74153,-0.09692
63.896,0.86935,0.27753,-0.20845,0.33167,0.66388,0.74153,-0.09692
63.947,0.86223,0.27591,-0.20669,0.33411,0.66388,0.74153,-0.09692
