timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
23.986,0.80829,0.36469,-0.06119,0.29614,-0.00017,1.0,1e-05
24.037,0.81541,0.36674,-0.06119,0.29359,-0.00017,1.0,1e-05
24.088,0.82253,0.36883,-0.06119,0.29097,-0.00017,1.0,1e-05
24.139,0.82965,0.37085,-0.06119,0.28839,-0.00017,1.0,1e-05
24.19,0.83678,0.37289,-0.06119,0.28574,-0.00017,1.0,1e-05
24.241,0.8439,0.37492,-0.06119,0.28308,-0.00017,1.0,1e-05
24.292,0.85102,0.37692,-0.06119,0.2804,-0.00017,1.0,1e-05
24.343,0.85814,0.37891,-0.06119,0.27771,-0.00017,1.0,1e-05
24.394,0.86526,0.38084,-0.06119,0.27506,-0.00017,1.0,1e-05
24.445,0.87238,0.38279,-0.06119,0.27234,-0.00017,1.0,1e-05
24.496,0.8795,0.38472,-0.06119,0.26961,-0.00017,1.0,1e-05
24.547,0.88662,0.38663,-0.06119,0.26686,-0.00018,1.0,1e-05
24.598,0.89374,0.38852,-0.06119,0.2641,-0.00018,1.0,1e-05
24.649,0.90087,0.39035,-0.06119,0.26138,-0.00018,1.0,1e-05
24.701,0.90799,0.3922,-0.06119,0.2586,-0.00018,1.0,1e-05
24.751,0.91511,0.394,-0.06118,0.25585,-0.00018,1.0,1e-05
24.803,0.92223,0.39581,-0.06118,0.25304,-0.00018,1.0,1e-05
24.853,0.92935,0.39757,-0.06118,0.25027,-0.00018,1.0,1e-05
24.904,0.93647,0.39934,-0.06118,0.24743,-0.00018,1.0,1e-05
24.955,0.94359,0.40109,-0.06118,0.24458,-0.00018,1.0,1e-05
25.006,0.95071,0.40279,-0.06118,0.24178,-0.00018,1.0,1e-05
25.057,0.95784,0.40447,-0.06118,0.23896,-0.00018,1.0,1e-05
25.108,0.96496,0.40616,-0.06118,0.23608,-0.00018,1.0,1e-05
25.159,0.97208,0.40783,-0.06118,0.23318,-0.00018,1.0,1e-05
25.21,0.9792,0.40948,-0.06118,0.23027,-0.00018,1.0,1e-05
25.261,0.98632,0.41108,-0.06118,0.2274,-0.00018,1.0,1e-05
25.312,0.99344,0.41269,-0.06118,0.22447,-0.00018,1.0,1e-05
25.363,1.00056,0.41427,-0.06118,0.22153,-0.00018,1.0,1e-05
25.414,1.00768,0.41584,-0.06118,0.21857,-0.00018,1.0,1e-05
25.465,1.0148,0.41736,-0.06118,0.21566,-0.00018,1.0,1e-05
25.516,1.02193,0.41888,-0.06118,0.21269,-0.00018,1.0,1e-05
25.567,1.02904,0.42038,-0.06118,0.2097,-0.00018,1.0,1e-05
25.618,1.03617,0.42184,-0.06118,0.20676,-0.00018,1.0,1e-05
25.669,1.04329,0.42327,-0.06118,0.20381,-0.00018,1.0,1e-05
25.72,1.05041,0.42471,-0.06118,0.20079,-0.00018,1.0,1e-05
25.771,1.05736,0.42603,-0.06118,0.19798,-0.00018,1.0,1e-05
25.822,1.06271,0.42697,-0.06118,0.19593,-0.00018,1.0,1e-05
25.873,1.06578,0.42747,-0.06118,0.19486,-0.00018,1.0,1e-05
25.924,1.06662,0.42756,-0.06118,0.19466,-0.00018,1.0,1e-05
