timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
69.854,1.06665,0.42151,-0.08132,0.20036,0.04603,0.99894,0.00284
69.905,1.06535,0.42124,-0.08131,0.20095,0.04603,0.99894,0.00284
69.956,1.06183,0.42053,-0.08128,0.20244,0.04603,0.99894,0.00284
70.007,1.056,0.41933,-0.08124,0.20492,0.04603,0.99894,0.00284
70.058,1.04895,0.41644,-0.08112,0.21078,0.04603,0.99894,0.00284
70.109,1.04183,0.41493,-0.08106,0.21376,0.04603,0.99894,0.00284
70.16,1.03471,0.4134,-0.081,0.21673,0.04603,0.99894,0.00284
70.211,1.02759,0.41184,-0.08093,0.21969,0.04603,0.99894,0.00284
70.262,1.02047,0.41027,-0.08087,0.22264,0.04603,0.99894,0.00284
70.313,1.01335,0.40867,-0.08081,0.22558,0.04603,0.99894,0.00284
70.364,1.00622,0.40706,-0.08074,0.22851,0.04603,0.99894,0.00284
70.415,0.9991,0.40542,-0.08067,0.23143,0.04603,0.99894,0.00284
70.466,0.99198,0.4038,-0.08061,0.23427,0.04603,0.99894,0.00284
70.517,0.98486,0.40212,-0.08054,0.23717,0.04603,0.99894,0.00284
70.568,0.97774,0.40042,-0.08047,0.24005,0.04603,0.99894,0.00284
70.619,0.97062,0.3987,-0.0804,0.24292,0.04603,0.99894,0.00284
70.67,0.9635,0.39696,-0.08032,0.24577,0.04603,0.99894,0.00284
70.722,0.95638,0.3952,-0.08025,0.24862,0.04603,0.99894,0.00284
70.772,0.94925,0.39345,-0.08018,0.25139,0.04603,0.99894,0.00284
70.823,0.94213,0.39165,-0.0801,0.25421,0.04603,0.99894,0.00284
70.874,0.93502,0.38987,-0.08003,0.25696,0.04603,0.99894,0.00284
70.925,0.92789,0.38803,-0.07995,0.25975,0.04603,0.99894,0.00284
70.976,0.92077,0.38617,-0.07987,0.26253,0.04603,0.99894,0.00284
71.027,0.91365,0.38429,-0.0798,0.2653,0.04603,0.99894,0.00284
71.078,0.90653,0.38239,-0.07972,0.26805,0.04603,0.99894,0.00284
71.129,0.89941,0.38048,-0.07964,0.27079,0.04603,0.99894,0.00284
71.18,0.89229,0.37858,-0.07956,0.27346,0.04603,0.99894,0.00284
71.231,0.88517,0.37662,-0.07947,0.27618,0.04603,0.99894,0.00284
71.282,0.87805,0.37464,-0.07939,0.27887,0.04603,0.99894,0.00284
71.333,0.87093,0.37269,-0.07931,0.28151,0.04603,0.99894,0.00284
71.384,0.8638,0.37067,-0.07922,0.28418,0.04603,0.99894,0.00284
71.436,0.85668,0.36864,-0.07914,0.28683,0.04603,0.99894,0.00284
71.486,0.84956,0.36659,-0.07905,0.28947,0.04603,0.99894,0.00284
71.537,0.84244,0.36452,-0.07896,0.2921,0.04603,0.99894,0.00284
71.588,0.83532,0.36247,-0.07888,0.29466,0.04603,0.99894,0.00284
71.639,0.8282,0.36041,-0.07879,0.2972,0.04603,0.99894,0.00284
71.69,0.82108,0.35828,-0.0787,0.29979,0.04603,0.99894,0.00284
71.741,0.81396,0.35618,-0.07861,0.3023,0.04603,0.99894,0.00284
71.792,0.80684,0.35402,-0.07852,0.30485,0.04603,0.99894,0.00284
71.843,0.79971,0.35184,-0.07842,0.30739,0.04603,0.99894,0.00284
71.894,0.79259,0.34969,-0.07833,0.30986,0.04603,0.99894,0.00284
71.945,0.78547,0.34747,-0.07824,0.31237,0.04603,0.99894,0.00284
71.996,0.77835,0.34528,-0.07814,0.31481,0.04603,0.99894,0.00284
72.047,0.77123,0.34303,-0.07805,0.31728,0.04603,0.99894,0.00284
72.098,0.76411,0.34077,-0.07795,0.31974,0.04603,0.99894,0.00284
72.149,0.75699,0.33853,-0.07785,0.32213,0.04603,0.99894,0.00284
72.2,0.74987,0.33627,-0.07775,0.32451,0.04603,0.99894,0.00284
