timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
22.087,-0.00015,-0.12597,0.06684,0.39728,6e-05,1.0,1e-05
22.138,-0.00145,-0.12699,0.06684,0.39695,6e-05,1.0,1e-05
22.189,-0.00497,-0.12893,0.06684,0.39633,6e-05,1.0,1e-05
22.24,-0.0108,-0.13155,0.06684,0.39546,6e-05,1.0,1e-05
22.291,-0.01785,-0.13437,0.06684,0.39452,7e-05,1.0,1e-05
22.342,-0.02497,-0.13712,0.06684,0.39357,7e-05,1.0,1e-05
22.393,-0.03209,-0.13986,0.06684,0.3926,7e-05,1.0,1e-05
22.444,-0.03921,-0.1426,0.06684,0.39162,7e-05,1.0,1e-05
22.495,-0.04633,-0.14538,0.06684,0.39059,7e-05,1.0,1e-05
22.546,-0.05345,-0.14811,0.06684,0.38957,7e-05,1.0,1e-05
22.597,-0.06057,-0.15088,0.06684,0.3885,7e-05,1.0,1e-05
22.648,-0.0677,-0.15364,0.06684,0.38742,7e-05,1.0,1e-05
22.699,-0.07482,-0.15639,0.06684,0.38631,7e-05,1.0,1e-05
22.75,-0.08194,-0.15914,0.06684,0.38519,7e-05,1.0,1e-05
22.801,-0.08906,-0.16188,0.06684,0.38405,7e-05,1.0,1e-05
22.852,-0.09618,-0.16456,0.06684,0.38291,7e-05,1.0,1e-05
22.903,-0.10331,-0.16728,0.06684,0.38173,7e-05,1.0,1e-05
22.954,-0.11042,-0.16994,0.06684,0.38055,7e-05,1.0,1e-05
23.005,-0.11754,-0.17265,0.06684,0.37933,7e-05,1.0,1e-05
23.056,-0.12467,-0.17534,0.06684,0.37809,7e-05,1.0,1e-05
23.107,-0.13178,-0.17798,0.06684,0.37686,7e-05,1.0,1e-05
23.158,-0.13891,-0.18066,0.06684,0.37558,8e-05,1.0,1e-05
23.209,-0.14603,-0.18328,0.06684,0.37431,8e-05,1.0,1e-05
23.26,-0.15315,-0.18593,0.06684,0.373,8e-05,1.0,1e-05
23.311,-0.16027,-0.18853,0.06684,0.37169,8e-05,1.0,1e-05
23.362,-0.16739,-0.19118,0.06685,0.37034,8e-05,1.0,1e-05
23.413,-0.17452,-0.19376,0.06685,0.36899,8e-05,1.0,1e-05
23.464,-0.18163,-0.19633,0.06685,0.36763,8e-05,1.0,1e-05
23.515,-0.18876,-0.19894,0.06685,0.36622,8e-05,1.0,1e-05
23.566,-0.19588,-0.20149,0.06685,0.36483,8e-05,1.0,1e-05
23.617,-0.203,-0.20408,0.06685,0.36338,8e-05,1.0,1e-05
23.668,-0.21012,-0.20667,0.06685,0.36192,8e-05,1.0,1e-05
23.719,-0.21724,-0.20919,0.06685,0.36047,8e-05,1.0,1e-05
23.77,-0.22436,-0.21175,0.06685,0.35897,8e-05,1.0,1e-05
23.821,-0.23149,-0.21425,0.06685,0.35748,8e-05,1.0,1e-05
23.872,-0.2386,-0.21674,0.06685,0.35598,8e-05,1.0,1e-05
23.923,-0.24573,-0.21927,0.06685,0.35442,8e-05,1.0,1e-05
23.974,-0.25285,-0.22174,0.06685,0.35289,8e-05,1.0,1e-05
24.025,-0.25997,-0.22425,0.06685,0.3513,9e-05,1.0,1e-05
24.076,-0.26709,-0.2267,0.06685,0.34972,9e-05,1.0,1e-05
24.127,-0.27421,-0.22918,0.06685,0.3481,9e-05,1.0,1e-05
24.178,-0.28133,-0.23165,0.06685,0.34646,9e-05,1.0,1e-05
24.229,-0.28845,-0.23406,0.06685,0.34483,9e-05,1.0,1e-05
24.28,-0.29557,-0.23651,0.06685,0.34316,9e-05,1.0,1e-05
24.331,-0.3027,-0.23895,0.06685,0.34147,9e-05,1.0,1e-05
24.382,-0.30982,-0.24133,0.06685,0.33979,9e-05,1.0,1e-05
24.433,-0.31694,-0.2437,0.06685,0.3381,9e-05,1.0,1e-05
24.484,-0.32406,-0.24605,0.06685,0.33639,9e-05,1.0,1e-05
24.535,-0.33118,-0.24844,0.06685,0.33462,9e-05,1.0,1e-05
24.586,-0.3383,-0.25081,0.06685,0.33285,9e-05,1.0,1e-05
24.637,-0.34542,-0.25318,0.06685,0.33105,9e-05,1.0,1e-05
24.688,-0.35254,-0.25548,0.06685,0.32928,9e-05,1.0,1e-05
24.739,-0.35966,-0.25778,0.06685,0.32749,9e-05,1.0,1e-05
24.79,-0.36679,-0.2601,0.06685,0.32564,9e-05,1.0,1e-05
24.841,-0.37391,-0.26241,0.06685,0.32378,9e-05,1.0,1e-05
24.892,-0.38103,-0.26467,0.06685,0.32194,0.0001,1.0,1e-05
24.943,-0.38815,-0.26695,0.06685,0.32005,0.0001,1.0,1e-05
24.994,-0.39527,-0.26918,0.06685,0.31818,0.0001,1.0,1e-05
25.045,-0.40246,-0.27146,0.06685,0.31624,0.0001,1.0,1e-05
25.096,-0.40904,-0.27346,0.06685,0.3145,0.0001,1.0,1e-05
25.147,-0.41358,-0.27483,0.06685,0.31331,0.0001,1.0,1e-05
25.198,-0.41589,-0.27552,0.06686,0.31271,0.0001,1.0,1e-05
25.249,-0.41621,-0.27561,0.06686,0.31263,0.0001,1.0,1e-05
