timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
21.343,8e-05,0.04222,-0.04553,0.4716,0.00024,1.0,1e-05
21.394,-0.00122,0.04121,-0.04553,0.47169,0.00024,1.0,1e-05
21.445,-0.00475,0.03912,-0.04553,0.47187,0.00024,1.0,1e-05
21.496,-0.01057,0.03604,-0.04553,0.47212,0.00024,1.0,1e-05
21.547,-0.01762,0.03268,-0.04553,0.47236,0.00024,1.0,1e-05
21.598,-0.02474,0.02931,-0.04553,0.47258,0.00024,1.0,1e-05
21.649,-0.03186,0.02595,-0.04552,0.47278,0.00024,1.0,1e-05
21.7,-0.03898,0.02258,-0.04552,0.47295,0.00024,1.0,1e-05
21.751,-0.04611,0.01921,-0.04552,0.4731,0.00024,1.0,1e-05
21.802,-0.05323,0.01584,-0.04552,0.47323,0.00024,1.0,1e-05
21.853,-0.06035,0.01254,-0.04552,0.47332,0.00024,1.0,1e-05
21.904,-0.06747,0.00917,-0.04552,0.4734,0.00024,1.0,1e-05
21.955,-0.07459,0.00579,-0.04552,0.47346,0.00024,1.0,1e-05
22.006,-0.08171,0.00249,-0.04552,0.47348,0.00024,1.0,1e-05
22.057,-0.08883,-0.00082,-0.04552,0.47349,0.00024,1.0,1e-05
22.108,-0.09595,-0.00419,-0.04552,0.47347,0.00024,1.0,1e-05
22.159,-0.10308,-0.00756,-0.04552,0.47343,0.00024,1.0,1e-05
22.21,-0.1102,-0.01086,-0.04551,0.47337,0.00024,1.0,1e-05
22.261,-0.11732,-0.01417,-0.04551,0.47328,0.00024,1.0,1e-05
22.312,-0.12444,-0.01754,-0.04551,0.47317,0.00024,1.0,1e-05
22.363,-0.13156,-0.02084,-0.04551,0.47303,0.00024,1.0,1e-05
22.414,-0.13868,-0.02414,-0.04551,0.47288,0.00024,1.0,1e-05
22.465,-0.1458,-0.02751,-0.04551,0.47269,0.00024,1.0,1e-05
22.516,-0.15292,-0.03081,-0.04551,0.47249,0.00024,1.0,1e-05
22.567,-0.16004,-0.03411,-0.04551,0.47226,0.00024,1.0,1e-05
22.618,-0.16717,-0.03747,-0.04551,0.47201,0.00024,1.0,1e-05
22.669,-0.17429,-0.04083,-0.04551,0.47173,0.00024,1.0,1e-05
22.72,-0.18141,-0.04412,-0.04551,0.47143,0.00024,1.0,1e-05
22.771,-0.18853,-0.04748,-0.0455,0.47111,0.00024,1.0,1e-05
22.822,-0.19565,-0.05077,-0.0455,0.47076,0.00024,1.0,1e-05
22.873,-0.20277,-0.05412,-0.0455,0.47039,0.00024,1.0,1e-05
22.924,-0.20989,-0.0574,-0.0455,0.47,0.00024,1.0,1e-05
22.975,-0.21701,-0.06075,-0.0455,0.46958,0.00024,1.0,1e-05
23.026,-0.22413,-0.06402,-0.0455,0.46914,0.00024,1.0,1e-05
23.077,-0.23126,-0.0673,-0.0455,0.46869,0.00024,1.0,1e-05
23.128,-0.23838,-0.07063,-0.0455,0.4682,0.00024,1.0,1e-05
23.179,-0.2455,-0.0739,-0.0455,0.46769,0.00024,1.0,1e-05
23.23,-0.25262,-0.07716,-0.0455,0.46716,0.00024,1.0,1e-05
23.281,-0.25974,-0.08049,-0.0455,0.4666,0.00024,1.0,1e-05
23.332,-0.26686,-0.08374,-0.04549,0.46603,0.00024,1.0,1e-05
23.383,-0.27398,-0.087,-0.04549,0.46543,0.00024,1.0,1e-05
23.434,-0.2811,-0.09024,-0.04549,0.46482,0.00024,1.0,1e-05
23.485,-0.28822,-0.09355,-0.04549,0.46416,0.00024,1.0,1e-05
23.536,-0.29535,-0.10002,-0.04549,0.46281,0.00024,1.0,1e-05
23.587,-0.30247,-0.10325,-0.04549,0.4621,0.00024,1.0,1e-05
23.638,-0.30959,-0.10654,-0.04549,0.46135,0.00024,1.0,1e-05
23.689,-0.31671,-0.10976,-0.04549,0.4606,0.00024,1.0,1e-05
23.74,-0.32383,-0.11304,-0.04549,0.4598,0.00024,1.0,1e-05
23.791,-0.33095,-0.11631,-0.04548,0.45899,0.00024,1.0,1e-05
23.842,-0.33807,-0.11957,-0.04548,0.45815,0.00024,1.0,1e-05
23.893,-0.34519,-0.12277,-0.04548,0.4573,0.00024,1.0,1e-05
23.944,-0.35232,-0.12602,-0.04548,0.45642,0.00024,1.0,1e-05
23.995,-0.35944,-0.1292,-0.04548,0.45553,0.00024,1.0,1e-05
24.046,-0.36656,-0.13244,-0.04548,0.4546,0.00024,1.0,1e-05
24.097,-0.37368,-0.13562,-0.04548,0.45366,0.00024,1.0,1e-05
24.148,-0.3808,-0.13878,-0.04548,0.4527,0.00024,1.0,1e-05
24.199,-0.38792,-0.142,-0.04548,0.4517,0.00024,1.0,1e-05
24.25,-0.39504,-0.14515,-0.04548,0.4507,0.00024,1.0,1e-05
24.301,-0.40216,-0.14835,-0.04548,0.44966,0.00024,1.0,1e-05
24.352,-0.40929,-0.15149,-0.04548,0.44861,0.00024,1.0,1e-05
24.403,-0.41641,-0.15462,-0.04547,0.44754,0.00024,1.0,1e-05
24.454,-0.42353,-0.1578,-0.04547,0.44643,0.00024,1.0,1e-05
24.505,-0.43065,-0.16092,-0.04547,0.44531,0.00024,1.0,1e-05
24.556,-0.43777,-0.16408,-0.04547,0.44416,0.00024,1.0,1e-05
24.607,-0.44489,-0.16718,-0.04547,0.443,0.00024,1.0,1e-05
24.658,-0.45201,-0.17033,-0.04547,0.4418,0.00024,1.0,1e-05
24.709,-0.45914,-0.17347,-0.04547,0.44058,0.00024,1.0,1e-05
24.76,-0.46625,-0.17661,-0.04547,0.43933,0.00024,1.0,1e-05
24.811,-0.47337,-0.17967,-0.04547,0.43809,0.00024,1.0,1e-05
24.862,-0.48049,-0.18278,-0.04547,0.4368,0.00024,1.0,1e-05
24.913,-0.48762,-0.18589,-0.04547,0.43548,0.00024,1.0,1e-05
24.964,-0.49474,-0.18892,-0.04546,0.43417,0.00024,1.0,1e-05
25.015,-0.50186,-0.19201,-0.04546,0.43282,0.00024,1.0,1e-05
25.066,-0.50898,-0.19503,-0.04546,0.43147,0.00024,1.0,1e-05
25.117,-0.5161,-0.19804,-0.04546,0.4301,0.00024,1.0,1e-05
25.168,-0.52322,-0.20109,-0.04546,0.42867,0.00024,1.0,1e-05
25.219,-0.53034,-0.20408,-0.04546,0.42726,0.00024,1.0,1e-05
25.27,-0.53747,-0.20712,-0.04546,0.4258,0.00024,1.0,1e-05
25.321,-0.54459,-0.21009,-0.04546,0.42434,0.00024,1.0,1e-05
25.372,-0.55171,-0.2131,-0.04546,0.42283,0.00024,1.0,1e-05
25.423,-0.55883,-0.21605,-0.04546,0.42134,0.00024,1.0,1e-05
25.474,-0.56595,-0.21905,-0.04546,0.41979,0.00024,1.0,1e-05
25.525,-0.57307,-0.22203,-0.04545,0.41822,0.00024,1.0,1e-05
25.576,-0.58019,-0.22494,-0.04545,0.41666,0.00024,1.0,1e-05
25.627,-0.58733,-0.2279,-0.04545,0.41504,0.00025,1.0,1e-05
25.678,-0.59443,-0.2308,-0.04545,0.41344,0.00025,1.0,1e-05
25.729,-0.60155,-0.23373,-0.04545,0.41179,0.00025,1.0,1e-05
25.78,-0.60867,-0.2366,-0.04545,0.41015,0.00025,1.0,1e-05
25.831,-0.61579,-0.23946,-0.04545,0.40849,0.00025,1.0,1e-05
25.882,-0.62292,-0.24236,-0.04545,0.40677,0.00025,1.0,1e-05
25.933,-0.63004,-0.2452,-0.04545,0.40507,0.00025,1.0,1e-05
25.984,-0.63716,-0.24802,-0.04545,0.40335,0.00025,1.0,1e-05
26.035,-0.64428,-0.25089,-0.04545,0.40157,0.00025,1.0,1e-05
26.086,-0.6514,-0.25374,-0.04545,0.39977,0.00025,1.0,1e-05
26.137,-0.65852,-0.25659,-0.04544,0.39795,0.00025,1.0,1e-05
26.188,-0.66571,-0.25932,-0.04544,0.39618,0.00025,1.0,1e-05
26.239,-0.67203,-0.26141,-0.04544,0.3948,0.00025,1.0,1e-05
26.29,-0.67621,-0.26263,-0.04544,0.39399,0.00025,1.0,1e-05
26.341,-0.67816,-0.26298,-0.04544,0.39376,0.00025,1.0,1e-05
26.392,-0.67831,-0.26298,-0.04544,0.39376,0.00025,1.0,1e-05
