timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
16.976,-0.00012,-0.05987,0.03926,0.46396,-0.00013,1.0,1e-05
17.027,-0.00142,-0.06066,0.03926,0.46386,-0.00013,1.0,1e-05
17.078,-0.00495,-0.06246,0.03926,0.46362,-0.00013,1.0,1e-05
17.129,-0.01077,-0.06526,0.03926,0.46324,-0.00013,1.0,1e-05
17.18,-0.01782,-0.06854,0.03926,0.46276,-0.00013,1.0,1e-05
17.231,-0.02494,-0.07177,0.03926,0.46227,-0.00013,1.0,1e-05
17.283,-0.03207,-0.07506,0.03926,0.46175,-0.00013,1.0,1e-05
17.334,-0.03932,-0.07828,0.03926,0.46122,-0.00013,1.0,1e-05
17.385,-0.04645,-0.08156,0.03926,0.46065,-0.00013,1.0,1e-05
17.436,-0.05357,-0.08484,0.03926,0.46005,-0.00013,1.0,1e-05
17.487,-0.06069,-0.08805,0.03926,0.45945,-0.00013,1.0,1e-05
17.538,-0.06781,-0.09132,0.03926,0.45881,-0.00013,1.0,1e-05
17.589,-0.07493,-0.09452,0.03926,0.45816,-0.00013,1.0,1e-05
17.64,-0.08205,-0.09778,0.03926,0.45748,-0.00013,1.0,1e-05
17.691,-0.08918,-0.10097,0.03926,0.45679,-0.00012,1.0,1e-05
17.742,-0.0963,-0.10422,0.03926,0.45606,-0.00012,1.0,1e-05
17.793,-0.10341,-0.1074,0.03925,0.45532,-0.00012,1.0,1e-05
17.844,-0.11054,-0.11064,0.03925,0.45454,-0.00012,1.0,1e-05
17.895,-0.11766,-0.11387,0.03925,0.45374,-0.00012,1.0,1e-05
17.946,-0.12478,-0.11704,0.03925,0.45294,-0.00012,1.0,1e-05
17.997,-0.1319,-0.12026,0.03925,0.45209,-0.00012,1.0,1e-05
18.048,-0.13902,-0.12347,0.03925,0.45122,-0.00012,1.0,1e-05
18.099,-0.14614,-0.12668,0.03925,0.45033,-0.00012,1.0,1e-05
18.15,-0.15326,-0.12989,0.03925,0.44942,-0.00012,1.0,1e-05
18.201,-0.16038,-0.13621,0.03925,0.44755,-0.00012,1.0,1e-05
18.252,-0.16751,-0.13939,0.03925,0.44656,-0.00012,1.0,1e-05
18.303,-0.17463,-0.14251,0.03925,0.44558,-0.00012,1.0,1e-05
18.354,-0.18175,-0.14568,0.03925,0.44455,-0.00012,1.0,1e-05
18.405,-0.18887,-0.14877,0.03925,0.44353,-0.00012,1.0,1e-05
18.456,-0.19599,-0.15193,0.03925,0.44246,-0.00012,1.0,1e-05
18.507,-0.20311,-0.15507,0.03925,0.44136,-0.00011,1.0,1e-05
18.558,-0.21023,-0.15821,0.03925,0.44025,-0.00011,1.0,1e-05
18.609,-0.21735,-0.16134,0.03925,0.43911,-0.00011,1.0,1e-05
18.66,-0.22448,-0.16447,0.03925,0.43795,-0.00011,1.0,1e-05
18.711,-0.2316,-0.16752,0.03924,0.43679,-0.00011,1.0,1e-05
18.762,-0.23872,-0.17056,0.03924,0.43561,-0.00011,1.0,1e-05
18.813,-0.24584,-0.1736,0.03924,0.43441,-0.00011,1.0,1e-05
18.864,-0.25296,-0.17663,0.03924,0.43319,-0.00011,1.0,1e-05
18.915,-0.26008,-0.17971,0.03924,0.43192,-0.00011,1.0,1e-05
18.966,-0.2672,-0.18272,0.03924,0.43066,-0.00011,1.0,1e-05
19.017,-0.27432,-0.18578,0.03924,0.42934,-0.00011,1.0,1e-05
19.068,-0.28145,-0.18883,0.03924,0.42801,-0.00011,1.0,1e-05
19.119,-0.28857,-0.19182,0.03924,0.42668,-0.00011,1.0,1e-05
19.17,-0.29569,-0.19485,0.03924,0.42531,-0.00011,1.0,1e-05
19.221,-0.30281,-0.19787,0.03924,0.42391,-0.00011,1.0,1e-05
19.272,-0.30993,-0.20089,0.03924,0.42249,-0.00011,1.0,1e-05
19.323,-0.31705,-0.20383,0.03924,0.42108,-0.00011,1.0,1e-05
19.374,-0.32417,-0.20682,0.03924,0.41961,-0.00011,1.0,1e-05
19.425,-0.3313,-0.20981,0.03924,0.41813,-0.0001,1.0,1e-05
19.476,-0.33842,-0.21278,0.03924,0.41663,-0.0001,1.0,1e-05
19.527,-0.34554,-0.21574,0.03924,0.4151,-0.0001,1.0,1e-05
19.578,-0.35266,-0.21868,0.03924,0.41356,-0.0001,1.0,1e-05
19.629,-0.3597,-0.22111,0.03924,0.41227,-0.0001,1.0,1e-05
19.68,-0.36525,-0.22266,0.03924,0.41143,-0.0001,1.0,1e-05
19.731,-0.36854,-0.22329,0.03924,0.41109,-0.0001,1.0,1e-05
19.782,-0.36959,-0.22331,0.03924,0.41108,-0.0001,1.0,1e-05
