timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
16.465,0.27852,0.07679,-0.03724,0.47244,0.55535,0.83107,-0.03
16.517,0.27982,0.07783,-0.03794,0.47221,0.55535,0.83107,-0.03
16.568,0.28334,0.07978,-0.03926,0.47178,0.55535,0.83107,-0.03
16.619,0.28917,0.08244,-0.04106,0.47116,0.55535,0.83107,-0.03
16.669,0.29622,0.08516,-0.0429,0.47052,0.55535,0.83107,-0.03
16.72,0.30334,0.08793,-0.04478,0.46983,0.55535,0.83107,-0.03
16.772,0.31046,0.09065,-0.04662,0.46913,0.55535,0.83107,-0.03
16.823,0.31758,0.09341,-0.04849,0.4684,0.55535,0.83107,-0.03
16.873,0.3247,0.09612,-0.05033,0.46766,0.55535,0.83107,-0.03
16.924,0.33182,0.09882,-0.05216,0.4669,0.55535,0.83107,-0.03
16.976,0.33894,0.10152,-0.05399,0.46611,0.55535,0.83107,-0.03
17.027,0.34606,0.10426,-0.05585,0.46528,0.55535,0.83108,-0.03
17.077,0.35319,0.10695,-0.05768,0.46445,0.55535,0.83108,-0.03
17.128,0.36031,0.10963,-0.0595,0.46359,0.55535,0.83108,-0.03
17.179,0.36743,0.11235,-0.06136,0.4627,0.55535,0.83108,-0.03
17.23,0.37455,0.11502,-0.06317,0.4618,0.55535,0.83108,-0.03
17.282,0.38167,0.11774,-0.06502,0.46086,0.55535,0.83108,-0.03
17.333,0.38879,0.12045,-0.06687,0.45989,0.55535,0.83108,-0.03
17.384,0.39591,0.1231,-0.06868,0.45892,0.55535,0.83108,-0.03
17.435,0.40304,0.12575,-0.07048,0.45793,0.55535,0.83108,-0.03
17.486,0.41016,0.12844,-0.07232,0.45689,0.55535,0.83108,-0.03
17.537,0.41728,0.13107,-0.07411,0.45586,0.55535,0.83108,-0.03
17.588,0.4244,0.13375,-0.07594,0.45478,0.55535,0.83108,-0.03
17.639,0.43152,0.13637,-0.07773,0.45369,0.55535,0.83108,-0.03
17.69,0.43864,0.13904,-0.07955,0.45257,0.55535,0.83108,-0.03
17.741,0.44576,0.14164,-0.08133,0.45144,0.55535,0.83108,-0.03
17.792,0.45288,0.14429,-0.08315,0.45027,0.55535,0.83108,-0.03
17.843,0.46,0.14688,-0.08492,0.4491,0.55535,0.83108,-0.03
17.894,0.46712,0.14952,-0.08673,0.44788,0.55535,0.83108,-0.03
17.944,0.47424,0.15215,-0.08853,0.44665,0.55535,0.83108,-0.03
17.996,0.48137,0.15472,-0.09029,0.44541,0.55535,0.83108,-0.03
18.046,0.48849,0.15733,-0.09208,0.44412,0.55535,0.83108,-0.03
18.098,0.49561,0.15994,-0.09387,0.44282,0.55535,0.83108,-0.03
18.149,0.50273,0.16248,-0.09562,0.44151,0.55534,0.83108,-0.03
18.2,0.50985,0.16507,-0.0974,0.44016,0.55534,0.83108,-0.02999
18.251,0.51697,0.1676,-0.09914,0.43882,0.55534,0.83108,-0.02999
18.302,0.52409,0.17012,-0.10087,0.43745,0.55534,0.83108,-0.02999
18.352,0.53121,0.17263,-0.1026,0.43606,0.55534,0.83108,-0.02999
18.404,0.53834,0.17519,-0.10436,0.43462,0.55534,0.83108,-0.02999
18.454,0.54546,0.17768,-0.10608,0.43319,0.55534,0.83108,-0.02999
18.505,0.55258,0.18017,-0.10779,0.43174,0.55534,0.83108,-0.02999
18.557,0.5597,0.1827,-0.10953,0.43023,0.55534,0.83108,-0.02999
18.607,0.56682,0.18517,-0.11124,0.42874,0.55534,0.83108,-0.02999
18.659,0.57394,0.18763,-0.11294,0.42722,0.55534,0.83108,-0.02999
18.71,0.58106,0.19013,-0.11466,0.42565,0.55534,0.83108,-0.02999
18.761,0.58818,0.19262,-0.11638,0.42407,0.55534,0.83108,-0.02999
18.812,0.5953,0.19505,-0.11807,0.42249,0.55534,0.83108,-0.02999
18.863,0.60242,0.19752,-0.11978,0.42085,0.55534,0.83108,-0.02999
18.913,0.60955,0.19998,-0.12148,0.4192,0.55534,0.83108,-0.02999
18.965,0.61667,0.20238,-0.12314,0.41756,0.55534,0.83108,-0.02999
19.015,0.62379,0.20482,-0.12484,0.41586,0.55534,0.83108,-0.02999
19.066,0.63091,0.20725,-0.12652,0.41415,0.55534,0.83108,-0.02999
19.117,0.63803,0.20962,-0.12817,0.41244,0.55534,0.83108,-0.02999
19.168,0.64515,0.21198,-0.12981,0.41072,0.55534,0.83108,-0.02999
19.219,0.65227,0.21438,-0.13147,0.40894,0.55534,0.83108,-0.02999
19.271,0.65939,0.21677,-0.13313,0.40714,0.55534,0.83108,-0.02999
19.321,0.66651,0.2191,-0.13475,0.40536,0.55534,0.83108,-0.02999
19.373,0.67364,0.22146,-0.1364,0.40352,0.55534,0.83108,-0.02999
19.423,0.68076,0.22377,-0.13801,0.4017,0.55534,0.83108,-0.02999
19.474,0.68788,0.22607,-0.13961,0.39985,0.55534,0.83108,-0.02999
19.526,0.695,0.22835,-0.1412,0.39799,0.55534,0.83108,-0.02999
19.577,0.70212,0.23067,-0.14282,0.39607,0.55534,0.83108,-0.02999
19.627,0.70924,0.23293,-0.1444,0.39417,0.55534,0.83108,-0.02999
19.678,0.71636,0.23747,-0.14757,0.39027,0.55534,0.83108,-0.02999
19.73,0.72348,0.23974,-0.14917,0.38827,0.55534,0.83108,-0.02999
19.781,0.73061,0.24196,-0.15072,0.38629,0.55534,0.83108,-0.02999
19.832,0.73773,0.2442,-0.15229,0.38425,0.55534,0.83109,-0.02999
19.883,0.74485,0.24644,-0.15386,0.38219,0.55534,0.83109,-0.02999
19.934,0.75197,0.24862,-0.15539,0.38016,0.55534,0.83109,-0.02999
19.984,0.75909,0.25079,-0.15691,0.3781,0.55534,0.83109,-0.02999
20.036,0.76621,0.25299,-0.15846,0.37599,0.55533,0.83109,-0.02999
20.086,0.77333,0.25517,-0.15999,0.37386,0.55533,0.83109,-0.02999
20.138,0.78045,0.2573,-0.16149,0.37174,0.55533,0.83109,-0.02999
20.189,0.78757,0.25946,-0.16301,0.36957,0.55533,0.83109,-0.02999
20.239,0.7947,0.2616,-0.16453,0.36739,0.55533,0.83109,-0.02999
20.29,0.80182,0.2637,-0.166,0.36522,0.55533,0.83109,-0.02999
20.341,0.80894,0.26582,-0.1675,0.36299,0.55533,0.83109,-0.02999
20.393,0.81606,0.26792,-0.16899,0.36075,0.55533,0.83109,-0.02999
20.443,0.82318,0.26997,-0.17044,0.35853,0.55533,0.83109,-0.02999
20.494,0.8303,0.27205,-0.17191,0.35625,0.55533,0.83109,-0.02999
20.545,0.83742,0.27408,-0.17334,0.354,0.55533,0.83109,-0.02999
20.597,0.84454,0.27613,-0.1748,0.35168,0.55533,0.83109,-0.02999
20.647,0.85166,0.27812,-0.17622,0.34939,0.55533,0.83109,-0.02999
20.699,0.85879,0.28015,-0.17765,0.34704,0.55533,0.83109,-0.02999
20.749,0.86591,0.28216,-0.17908,0.34467,0.55533,0.83109,-0.02999
20.8,0.87303,0.28411,-0.18047,0.34233,0.55533,0.83109,-0.02999
20.851,0.88015,0.28605,-0.18185,0.33997,0.55533,0.83109,-0.02999
20.903,0.88727,0.28802,-0.18325,0.33755,0.55533,0.83109,-0.02999
20.954,0.89439,0.28997,-0.18465,0.33511,0.55533,0.83109,-0.02999
21.005,0.90151,0.29187,-0.186,0.33271,0.55533,0.83109,-0.02999
21.056,0.90863,0.29379,-0.18737,0.33024,0.55533,0.83109,-0.02999
21.106,0.91575,0.2957,-0.18874,0.32775,0.55533,0.83109,-0.02999
21.158,0.92288,0.29755,-0.19007,0.32529,0.55533,0.83109,-0.02999
21.209,0.93,0.29939,-0.19139,0.32282,0.55533,0.83109,-0.02999
21.259,0.93712,0.30126,-0.19272,0.32028,0.55533,0.83109,-0.02999
21.31,0.94424,0.30307,-0.19402,0.31778,0.55533,0.83109,-0.02999
21.362,0.95136,0.3049,-0.19534,0.31521,0.55533,0.83109,-0.02998
21.412,0.95848,0.30668,-0.19662,0.31268,0.55533,0.83109,-0.02998
21.463,0.9656,0.30848,-0.19792,0.31008,0.55533,0.83109,-0.02998
21.515,0.97272,0.31023,-0.19918,0.30751,0.55533,0.83109,-0.02998
21.565,0.97985,0.31197,-0.20043,0.30493,0.55533,0.83109,-0.02998
21.616,0.98697,0.31369,-0.20167,0.30234,0.55533,0.83109,-0.02998
21.667,0.99409,0.31542,-0.20293,0.29967,0.55533,0.83109,-0.02998
21.718,1.00121,0.31711,-0.20415,0.29705,0.55533,0.83109,-0.02998
21.769,1.00833,0.31882,-0.20539,0.29436,0.55533,0.83109,-0.02998
21.82,1.01545,0.32051,-0.20662,0.29165,0.55533,0.83109,-0.02998
21.872,1.02257,0.32218,-0.20783,0.28893,0.55533,0.83109,-0.02998
21.923,1.02969,0.32381,-0.20902,0.28625,0.55533,0.83109,-0.02998
21.974,1.03681,0.32542,-0.21019,0.28355,0.55533,0.83109,-0.02998
22.025,1.04393,0.32704,-0.21138,0.28079,0.55532,0.83109,-0.02998
22.076,1.05106,0.32862,-0.21253,0.27806,0.55532,0.83109,-0.02998
22.127,1.05818,0.33021,-0.21369,0.27527,0.55532,0.83109,-0.02998
22.177,1.0653,0.33176,-0.21482,0.27252,0.55532,0.83109,-0.02998
22.229,1.07242,0.33332,-0.21597,0.2697,0.55532,0.83109,-0.02998
22.279,1.07954,0.33486,-0.2171,0.26687,0.55532,0.83109,-0.02998
22.331,1.08666,0.33638,-0.21822,0.26402,0.55532,0.83109,-0.02998
22.382,1.09378,0.33786,-0.21931,0.26121,0.55532,0.83109,-0.02998
22.432,1.1009,0.33932,-0.22039,0.2584,0.55532,0.83109,-0.02998
22.484,1.10803,0.3408,-0.22148,0.25551,0.55532,0.83109,-0.02998
22.535,1.11515,0.34225,-0.22255,0.25261,0.55532,0.83109,-0.02998
22.586,1.12227,0.34366,-0.2236,0.24976,0.55532,0.83109,-0.02998
22.636,1.12939,0.34508,-0.22465,0.24683,0.55532,0.83109,-0.02998
22.688,1.13651,0.34649,-0.2257,0.24389,0.55532,0.8311,-0.02998
22.738,1.14363,0.34785,-0.22671,0.241,0.55532,0.8311,-0.02998
22.789,1.15075,0.34922,-0.22773,0.23804,0.55532,0.8311,-0.02998
22.841,1.15787,0.35054,-0.22872,0.23513,0.55532,0.8311,-0.02998
22.891,1.16499,0.35188,-0.22972,0.23214,0.55532,0.8311,-0.02998
22.943,1.17211,0.35319,-0.23071,0.22914,0.55532,0.8311,-0.02998
22.994,1.17924,0.35447,-0.23167,0.22619,0.55532,0.8311,-0.02998
23.045,1.18636,0.35572,-0.23261,0.22323,0.55532,0.8311,-0.02998
23.096,1.19348,0.35696,-0.23355,0.22026,0.55532,0.8311,-0.02998
23.147,1.2006,0.3582,-0.23449,0.21722,0.55532,0.8311,-0.02998
23.198,1.20772,0.35943,-0.23542,0.21417,0.55532,0.8311,-0.02998
23.249,1.21484,0.36061,-0.23632,0.21116,0.55532,0.8311,-0.02998
23.299,1.22161,0.36165,-0.2371,0.2085,0.55532,0.8311,-0.02998
23.351,1.22626,0.36228,-0.23759,0.20684,0.55532,0.8311,-0.02998
23.402,1.2287,0.36255,-0.23779,0.20612,0.55532,0.8311,-0.02998
23.453,1.2291,0.36257,-0.2378,0.20609,0.55532,0.8311,-0.02998
