timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
16.887,-0.17637,-0.09384,0.01315,0.47224,0.15031,0.98863,0.00351
16.938,-0.17767,-0.09516,0.01335,0.47197,0.15031,0.98863,0.00351
16.989,-0.18119,-0.09751,0.01371,0.47148,0.15031,0.98863,0.00351
17.04,-0.18702,-0.10071,0.0142,0.4708,0.15031,0.98863,0.00351
17.091,-0.19407,-0.10396,0.01469,0.47007,0.15031,0.98863,0.00351
17.142,-0.20119,-0.1072,0.01519,0.46933,0.15031,0.98863,0.00351
17.193,-0.20831,-0.1105,0.01569,0.46855,0.15031,0.98863,0.00351
17.244,-0.21543,-0.11373,0.01619,0.46776,0.15031,0.98863,0.00351
17.295,-0.22255,-0.11702,0.01669,0.46693,0.15031,0.98863,0.00351
17.346,-0.22967,-0.1203,0.01719,0.46607,0.15031,0.98863,0.00351
17.397,-0.2368,-0.12352,0.01768,0.46521,0.15031,0.98863,0.00351
17.448,-0.24392,-0.12672,0.01818,0.46433,0.15031,0.98863,0.00351
17.499,-0.25104,-0.12999,0.01868,0.46341,0.15031,0.98863,0.00351
17.55,-0.25816,-0.13318,0.01916,0.46248,0.15031,0.98863,0.00351
17.601,-0.26528,-0.13643,0.01966,0.46151,0.15031,0.98863,0.00351
17.652,-0.2724,-0.13968,0.02016,0.46052,0.15031,0.98863,0.00351
17.703,-0.27952,-0.14292,0.02066,0.4595,0.15031,0.98863,0.00351
17.754,-0.28665,-0.14609,0.02114,0.45848,0.15031,0.98863,0.00351
17.805,-0.29377,-0.14931,0.02163,0.45742,0.15031,0.98863,0.00351
17.856,-0.30089,-0.15246,0.02212,0.45635,0.15031,0.98863,0.00351
17.907,-0.30801,-0.15561,0.0226,0.45527,0.15031,0.98863,0.00351
17.958,-0.31513,-0.15874,0.02308,0.45416,0.15031,0.98863,0.00351
18.009,-0.32225,-0.16194,0.02357,0.453,0.1503,0.98863,0.00351
18.06,-0.32937,-0.16512,0.02406,0.45183,0.1503,0.98863,0.00351
18.111,-0.33649,-0.16824,0.02454,0.45065,0.1503,0.98863,0.00351
18.162,-0.34361,-0.17134,0.02501,0.44945,0.1503,0.98863,0.00351
18.213,-0.35073,-0.1745,0.0255,0.44821,0.1503,0.98863,0.00351
18.264,-0.35786,-0.17759,0.02597,0.44697,0.1503,0.98863,0.00351
18.315,-0.36498,-0.18067,0.02644,0.4457,0.1503,0.98863,0.00351
18.366,-0.3721,-0.1838,0.02693,0.44439,0.1503,0.98863,0.00351
18.417,-0.37922,-0.18686,0.0274,0.44308,0.1503,0.98863,0.00351
18.468,-0.38634,-0.18998,0.02787,0.44173,0.1503,0.98863,0.00351
18.519,-0.39346,-0.19302,0.02834,0.44038,0.1503,0.98863,0.00351
18.57,-0.40058,-0.19612,0.02882,0.43898,0.1503,0.98863,0.00351
18.621,-0.4077,-0.1992,0.02929,0.43755,0.1503,0.98863,0.00351
18.672,-0.41482,-0.20221,0.02975,0.43614,0.1503,0.98863,0.00351
18.723,-0.42194,-0.20528,0.03023,0.43467,0.1503,0.98863,0.00351
18.774,-0.42906,-0.20827,0.03069,0.43321,0.1503,0.98863,0.00351
18.825,-0.43619,-0.21132,0.03115,0.4317,0.1503,0.98863,0.00351
18.876,-0.44331,-0.21429,0.03161,0.4302,0.1503,0.98863,0.00351
18.927,-0.45043,-0.21731,0.03208,0.42865,0.1503,0.98863,0.00351
18.978,-0.45755,-0.22026,0.03253,0.4271,0.1503,0.98863,0.00351
19.029,-0.46467,-0.22321,0.03298,0.42554,0.1503,0.98863,0.00351
