timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
22.457,0.0,-0.11482,-0.09746,0.39521,-0.0001,1.0,1e-05
22.508,0.00131,-0.11396,-0.09746,0.39546,-0.0001,1.0,1e-05
22.559,0.00483,-0.11218,-0.09746,0.39597,-0.0001,1.0,1e-05
22.61,0.01065,-0.10964,-0.09746,0.39668,-0.0001,1.0,1e-05
22.661,0.0177,-0.10687,-0.09746,0.39744,-0.0001,1.0,1e-05
22.712,0.02483,-0.10403,-0.09746,0.39819,-0.0001,1.0,1e-05
22.763,0.03194,-0.10119,-0.09746,0.39892,-0.0001,1.0,1e-05
22.814,0.03907,-0.09841,-0.09746,0.39961,-0.0001,1.0,1e-05
22.865,0.04619,-0.09556,-0.09746,0.40031,-0.0001,1.0,1e-05
22.916,0.05331,-0.09271,-0.09746,0.40098,-0.0001,1.0,1e-05
22.967,0.06043,-0.0899,-0.09746,0.40161,-0.0001,1.0,1e-05
23.018,0.06755,-0.0871,-0.09746,0.40223,-0.0001,1.0,1e-05
23.069,0.07467,-0.08423,-0.09746,0.40284,-0.0001,1.0,1e-05
23.12,0.0818,-0.08141,-0.09746,0.40342,-0.0001,1.0,1e-05
23.171,0.08892,-0.07854,-0.09746,0.40399,-0.0001,1.0,1e-05
23.222,0.09604,-0.07572,-0.09746,0.40453,-0.0001,1.0,1e-05
23.273,0.10316,-0.07283,-0.09746,0.40506,-0.0001,1.0,1e-05
23.324,0.11028,-0.07,-0.09746,0.40556,-0.0001,1.0,1e-05
23.375,0.1174,-0.06711,-0.09746,0.40604,-0.0001,1.0,1e-05
23.426,0.12452,-0.06428,-0.09746,0.4065,-0.0001,1.0,1e-05
23.477,0.13164,-0.06138,-0.09746,0.40695,-0.0001,1.0,1e-05
23.528,0.13876,-0.05848,-0.09746,0.40738,-0.0001,1.0,1e-05
23.579,0.14589,-0.05563,-0.09746,0.40778,-0.0001,1.0,1e-05
23.63,0.15301,-0.05278,-0.09746,0.40815,-0.0001,1.0,1e-05
23.681,0.16013,-0.04988,-0.09746,0.40852,-0.0001,1.0,1e-05
23.733,0.16739,-0.04697,-0.09746,0.40886,-0.0001,1.0,1e-05
23.784,0.17451,-0.04411,-0.09746,0.40918,-0.0001,1.0,1e-05
23.835,0.18163,-0.04119,-0.09746,0.40949,-0.0001,1.0,1e-05
23.886,0.18875,-0.03828,-0.09746,0.40977,-0.0001,1.0,1e-05
23.937,0.19587,-0.03542,-0.09746,0.41003,-0.0001,1.0,1e-05
23.988,0.20299,-0.03249,-0.09746,0.41027,-0.00011,1.0,1e-05
24.039,0.21011,-0.02957,-0.09746,0.41049,-0.00011,1.0,1e-05
24.09,0.21724,-0.02671,-0.09746,0.41069,-0.00011,1.0,1e-05
24.141,0.22436,-0.02384,-0.09746,0.41086,-0.00011,1.0,1e-05
24.192,0.23148,-0.02097,-0.09745,0.41102,-0.00011,1.0,1e-05
24.243,0.2386,-0.01804,-0.09745,0.41116,-0.00011,1.0,1e-05
24.294,0.24572,-0.01517,-0.09745,0.41127,-0.00011,1.0,1e-05
24.345,0.25284,-0.01224,-0.09745,0.41137,-0.00011,1.0,1e-05
24.396,0.25996,-0.00936,-0.09745,0.41145,-0.00011,1.0,1e-05
24.447,0.26708,-0.00643,-0.09745,0.4115,-0.00011,1.0,1e-05
24.498,0.27421,-0.00356,-0.09745,0.41154,-0.00011,1.0,1e-05
24.549,0.28133,-0.00069,-0.09745,0.41155,-0.00011,1.0,1e-05
24.6,0.28845,0.00224,-0.09745,0.41155,-0.00011,1.0,1e-05
24.651,0.29557,0.00805,-0.09745,0.41147,-0.00011,1.0,1e-05
24.702,0.30269,0.01092,-0.09745,0.41141,-0.00011,1.0,1e-05
24.753,0.30981,0.01385,-0.09745,0.41132,-0.00011,1.0,1e-05
24.804,0.31694,0.01678,-0.09745,0.41121,-0.00011,1.0,1e-05
24.855,0.32405,0.01965,-0.09745,0.41108,-0.00011,1.0,1e-05
24.906,0.33118,0.02258,-0.09745,0.41093,-0.00011,1.0,1e-05
24.957,0.3383,0.02545,-0.09745,0.41077,-0.00011,1.0,1e-05
25.008,0.34542,0.02837,-0.09745,0.41057,-0.00011,1.0,1e-05
25.059,0.35254,0.03124,-0.09745,0.41037,-0.00011,1.0,1e-05
25.11,0.35966,0.03416,-0.09745,0.41013,-0.00011,1.0,1e-05
25.161,0.36678,0.03708,-0.09745,0.40988,-0.00011,1.0,1e-05
25.212,0.3739,0.03994,-0.09745,0.40961,-0.00011,1.0,1e-05
25.263,0.38102,0.04286,-0.09745,0.40932,-0.00011,1.0,1e-05
25.314,0.38815,0.04572,-0.09745,0.40901,-0.00011,1.0,1e-05
25.365,0.39527,0.04857,-0.09745,0.40868,-0.00011,1.0,1e-05
25.416,0.40239,0.05148,-0.09745,0.40832,-0.00011,1.0,1e-05
25.467,0.40951,0.05433,-0.09745,0.40795,-0.00011,1.0,1e-05
25.518,0.41663,0.05723,-0.09744,0.40755,-0.00012,1.0,1e-05
25.569,0.42375,0.06013,-0.09744,0.40714,-0.00012,1.0,1e-05
25.62,0.43087,0.06298,-0.09744,0.40671,-0.00012,1.0,1e-05
25.671,0.43799,0.06581,-0.09744,0.40626,-0.00012,1.0,1e-05
25.722,0.44511,0.0687,-0.09744,0.40578,-0.00012,1.0,1e-05
25.773,0.45223,0.07159,-0.09744,0.40528,-0.00012,1.0,1e-05
25.824,0.45936,0.07448,-0.09744,0.40476,-0.00012,1.0,1e-05
25.875,0.46648,0.0773,-0.09744,0.40423,-0.00012,1.0,1e-05
25.926,0.4736,0.08018,-0.09744,0.40367,-0.00012,1.0,1e-05
25.977,0.48072,0.083,-0.09744,0.4031,-0.00012,1.0,1e-05
26.028,0.48784,0.08587,-0.09744,0.4025,-0.00012,1.0,1e-05
26.079,0.49496,0.08867,-0.09744,0.40189,-0.00012,1.0,1e-05
26.13,0.50208,0.09153,-0.09744,0.40125,-0.00012,1.0,1e-05
26.181,0.5092,0.09439,-0.09744,0.40058,-0.00012,1.0,1e-05
26.232,0.51632,0.09724,-0.09744,0.3999,-0.00012,1.0,1e-05
26.283,0.52344,0.10008,-0.09744,0.3992,-0.00012,1.0,1e-05
26.334,0.53057,0.10287,-0.09744,0.39849,-0.00012,1.0,1e-05
26.385,0.53759,0.10536,-0.09744,0.39784,-0.00012,1.0,1e-05
26.436,0.5433,0.10696,-0.09744,0.39741,-0.00012,1.0,1e-05
26.487,0.54671,0.1077,-0.09744,0.39721,-0.00012,1.0,1e-05
26.538,0.54788,0.10776,-0.09744,0.3972,-0.00012,1.0,1e-05
