timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
9.969,1e-05,0.00012,-0.00018,0.16745,0.00012,1.0,1e-05
10.02,0.00132,0.00055,-0.00018,0.16745,0.00012,1.0,1e-05
10.071,0.00484,0.00136,-0.00018,0.16745,0.00012,1.0,1e-05
10.122,0.01046,0.00238,-0.00018,0.16744,0.00012,1.0,1e-05
10.173,0.01674,0.0034,-0.00018,0.16742,0.00012,1.0,1e-05
10.224,0.02297,0.00445,-0.00018,0.1674,0.00012,1.0,1e-05
10.275,0.0292,0.00549,-0.00018,0.16736,0.00012,1.0,1e-05
10.326,0.03543,0.00651,-0.00018,0.16733,0.00012,1.0,1e-05
10.377,0.04166,0.00756,-0.00018,0.16728,0.00012,1.0,1e-05
10.428,0.0479,0.00858,-0.00018,0.16724,0.00012,1.0,1e-05
10.479,0.05413,0.00962,-0.00018,0.16718,0.00012,1.0,1e-05
10.53,0.06036,0.01064,-0.00018,0.16712,0.00012,1.0,1e-05
10.581,0.06659,0.01166,-0.00018,0.16705,0.00012,1.0,1e-05
10.632,0.07282,0.0127,-0.00018,0.16697,0.00013,1.0,1e-05
10.683,0.07905,0.01374,-0.00018,0.16689,0.00013,1.0,1e-05
10.734,0.08528,0.01476,-0.00018,0.1668,0.00013,1.0,1e-05
10.785,0.09151,0.0158,-0.00018,0.16671,0.00013,1.0,1e-05
10.836,0.09774,0.01684,-0.00018,0.16661,0.00013,1.0,1e-05
10.887,0.10397,0.01788,-0.00018,0.1665,0.00013,1.0,1e-05
10.938,0.1102,0.01892,-0.00018,0.16638,0.00013,1.0,1e-05
10.989,0.11644,0.01995,-0.00018,0.16626,0.00013,1.0,1e-05
11.04,0.12267,0.02099,-0.00018,0.16613,0.00013,1.0,1e-05
11.091,0.1289,0.022,-0.00018,0.166,0.00013,1.0,1e-05
11.142,0.13513,0.02304,-0.00018,0.16586,0.00013,1.0,1e-05
11.193,0.14136,0.02405,-0.00018,0.16572,0.00014,1.0,1e-05
11.244,0.14759,0.02508,-0.00018,0.16557,0.00014,1.0,1e-05
11.295,0.15382,0.02612,-0.00018,0.16541,0.00014,1.0,1e-05
11.346,0.16006,0.02715,-0.00018,0.16524,0.00014,1.0,1e-05
11.397,0.16629,0.02816,-0.00018,0.16507,0.00014,1.0,1e-05
11.448,0.17252,0.02918,-0.00018,0.16489,0.00014,1.0,1e-05
11.499,0.17875,0.03019,-0.00018,0.16471,0.00014,1.0,1e-05
11.55,0.18498,0.03122,-0.00018,0.16452,0.00014,1.0,1e-05
11.601,0.19121,0.03222,-0.00018,0.16433,0.00014,1.0,1e-05
11.652,0.19744,0.03324,-0.00018,0.16412,0.00014,1.0,1e-05
11.703,0.20367,0.03427,-0.00018,0.16391,0.00014,1.0,1e-05
11.754,0.20991,0.03529,-0.00018,0.16369,0.00014,1.0,1e-05
11.805,0.21614,0.03631,-0.00018,0.16347,0.00015,1.0,1e-05
11.856,0.22236,0.03733,-0.00018,0.16324,0.00015,1.0,1e-05
11.907,0.2286,0.03832,-0.00018,0.16301,0.00015,1.0,1e-05
11.957,0.23483,0.03932,-0.00018,0.16277,0.00015,1.0,1e-05
12.009,0.24106,0.04033,-0.00018,0.16253,0.00015,1.0,1e-05
12.06,0.24729,0.04132,-0.00018,0.16228,0.00015,1.0,1e-05
12.111,0.25352,0.04232,-0.00018,0.16202,0.00015,1.0,1e-05
12.162,0.25976,0.04331,-0.00018,0.16176,0.00015,1.0,1e-05
12.213,0.26599,0.04431,-0.00018,0.16149,0.00015,1.0,1e-05
12.264,0.27222,0.04532,-0.00018,0.16121,0.00015,1.0,1e-05
12.315,0.27845,0.04632,-0.00018,0.16092,0.00015,1.0,1e-05
12.366,0.28468,0.04732,-0.00018,0.16063,0.00015,1.0,1e-05
12.417,0.29091,0.0483,-0.00018,0.16034,0.00016,1.0,1e-05
12.468,0.29714,0.04928,-0.00018,0.16004,0.00016,1.0,1e-05
12.519,0.30337,0.05026,-0.00018,0.15973,0.00016,1.0,1e-05
12.57,0.3096,0.05126,-0.00018,0.15942,0.00016,1.0,1e-05
12.621,0.31584,0.05225,-0.00018,0.1591,0.00016,1.0,1e-05
12.672,0.32207,0.05322,-0.00019,0.15877,0.00016,1.0,1e-05
12.723,0.3283,0.05419,-0.00019,0.15844,0.00016,1.0,1e-05
12.774,0.33453,0.05516,-0.00019,0.15811,0.00016,1.0,1e-05
12.825,0.34085,0.05615,-0.00019,0.15776,0.00016,1.0,1e-05
12.875,0.34638,0.05699,-0.00019,0.15746,0.00016,1.0,1e-05
12.927,0.34987,0.05748,-0.00019,0.15728,0.00016,1.0,1e-05
12.978,0.35109,0.05763,-0.00019,0.15722,0.00016,1.0,1e-05
