timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
6.708,3e-05,-0.0,-0.00018,0.16745,-1e-05,1.0,1e-05
6.759,-0.00127,-0.00023,-0.00018,0.16745,-1e-05,1.0,1e-05
6.81,-0.00479,-0.00081,-0.00018,0.16745,-1e-05,1.0,1e-05
6.861,-0.01041,-0.00278,-0.00018,0.16743,-1e-05,1.0,1e-05
6.912,-0.01669,-0.00383,-0.00018,0.16741,-1e-05,1.0,1e-05
6.963,-0.02292,-0.00485,-0.00018,0.16738,-1e-05,1.0,1e-05
7.014,-0.02915,-0.00589,-0.00018,0.16735,-1e-05,1.0,1e-05
7.065,-0.03538,-0.00691,-0.00018,0.16731,-1e-05,1.0,1e-05
7.116,-0.04162,-0.00794,-0.00018,0.16727,-1e-05,1.0,1e-05
7.167,-0.04784,-0.00898,-0.00018,0.16721,-1e-05,1.0,1e-05
7.218,-0.05408,-0.01002,-0.00018,0.16715,-1e-05,1.0,1e-05
7.269,-0.0603,-0.01104,-0.00018,0.16709,-1e-05,1.0,1e-05
7.32,-0.06654,-0.01206,-0.00018,0.16702,-1e-05,1.0,1e-05
7.371,-0.07277,-0.01308,-0.00018,0.16694,-1e-05,1.0,1e-05
7.422,-0.079,-0.01412,-0.00018,0.16686,-1e-05,1.0,1e-05
7.473,-0.08523,-0.01514,-0.00018,0.16677,-1e-05,1.0,1e-05
7.524,-0.09146,-0.01616,-0.00018,0.16667,-1e-05,1.0,1e-05
7.575,-0.09769,-0.01718,-0.00018,0.16657,-2e-05,1.0,1e-05
7.626,-0.10392,-0.01821,-0.00018,0.16646,-2e-05,1.0,1e-05
7.677,-0.11016,-0.01923,-0.00018,0.16635,-2e-05,1.0,1e-05
7.728,-0.11639,-0.02027,-0.00018,0.16622,-2e-05,1.0,1e-05
7.779,-0.12262,-0.02128,-0.00018,0.1661,-2e-05,1.0,1e-05
7.83,-0.12885,-0.02232,-0.00018,0.16596,-2e-05,1.0,1e-05
7.881,-0.13508,-0.02335,-0.00018,0.16582,-2e-05,1.0,1e-05
7.932,-0.14131,-0.02438,-0.00018,0.16567,-2e-05,1.0,1e-05
7.983,-0.14754,-0.0254,-0.00018,0.16552,-2e-05,1.0,1e-05
8.034,-0.15377,-0.02643,-0.00018,0.16536,-2e-05,1.0,1e-05
8.085,-0.16001,-0.02744,-0.00018,0.16519,-2e-05,1.0,1e-05
8.136,-0.16624,-0.02846,-0.00018,0.16502,-2e-05,1.0,1e-05
8.187,-0.17247,-0.02947,-0.00018,0.16484,-2e-05,1.0,1e-05
8.238,-0.1787,-0.03048,-0.00018,0.16466,-2e-05,1.0,1e-05
8.289,-0.18493,-0.0315,-0.00018,0.16446,-2e-05,1.0,1e-05
8.34,-0.19116,-0.03253,-0.00018,0.16427,-2e-05,1.0,1e-05
8.391,-0.19739,-0.03353,-0.00018,0.16406,-2e-05,1.0,1e-05
8.442,-0.20362,-0.03455,-0.00018,0.16385,-2e-05,1.0,1e-05
8.493,-0.20985,-0.03557,-0.00018,0.16363,-3e-05,1.0,1e-05
8.544,-0.21609,-0.03657,-0.00018,0.16341,-3e-05,1.0,1e-05
8.595,-0.22232,-0.03757,-0.00018,0.16319,-3e-05,1.0,1e-05
8.646,-0.22855,-0.03859,-0.00018,0.16295,-3e-05,1.0,1e-05
8.697,-0.23478,-0.0396,-0.00018,0.1627,-3e-05,1.0,1e-05
8.748,-0.24101,-0.04059,-0.00018,0.16246,-3e-05,1.0,1e-05
8.799,-0.24724,-0.04161,-0.00018,0.1622,-3e-05,1.0,1e-05
8.85,-0.25347,-0.04262,-0.00018,0.16194,-3e-05,1.0,1e-05
8.901,-0.2597,-0.04362,-0.00018,0.16167,-3e-05,1.0,1e-05
8.952,-0.26593,-0.04461,-0.00018,0.1614,-3e-05,1.0,1e-05
9.003,-0.27217,-0.0456,-0.00018,0.16113,-3e-05,1.0,1e-05
9.054,-0.2784,-0.04658,-0.00018,0.16085,-3e-05,1.0,1e-05
9.105,-0.28462,-0.04758,-0.00018,0.16055,-3e-05,1.0,1e-05
9.156,-0.29086,-0.04858,-0.00018,0.16025,-3e-05,1.0,1e-05
9.207,-0.29709,-0.04956,-0.00018,0.15995,-3e-05,1.0,1e-05
9.258,-0.30332,-0.05054,-0.00018,0.15965,-3e-05,1.0,1e-05
9.309,-0.30955,-0.05153,-0.00018,0.15933,-3e-05,1.0,1e-05
9.36,-0.31578,-0.0525,-0.00018,0.15901,-3e-05,1.0,1e-05
9.411,-0.32201,-0.05347,-0.00018,0.15869,-4e-05,1.0,1e-05
9.462,-0.32825,-0.05446,-0.00018,0.15835,-4e-05,1.0,1e-05
9.513,-0.33448,-0.05543,-0.00018,0.15802,-4e-05,1.0,1e-05
9.564,-0.34071,-0.05639,-0.00018,0.15767,-4e-05,1.0,1e-05
9.615,-0.34694,-0.05737,-0.00018,0.15732,-4e-05,1.0,1e-05
9.666,-0.35317,-0.05835,-0.00018,0.15696,-4e-05,1.0,1e-05
9.717,-0.3594,-0.05931,-0.00018,0.1566,-4e-05,1.0,1e-05
9.768,-0.36564,-0.06028,-0.00018,0.15623,-4e-05,1.0,1e-05
9.819,-0.37186,-0.06124,-0.00018,0.15586,-4e-05,1.0,1e-05
9.87,-0.3781,-0.06221,-0.00018,0.15547,-4e-05,1.0,1e-05
9.921,-0.38433,-0.06316,-0.00018,0.15509,-4e-05,1.0,1e-05
9.972,-0.39056,-0.06412,-0.00018,0.15469,-4e-05,1.0,1e-05
10.023,-0.39679,-0.06507,-0.00018,0.1543,-4e-05,1.0,1e-05
10.074,-0.40302,-0.06603,-0.00018,0.15389,-4e-05,1.0,1e-05
10.125,-0.40925,-0.06698,-0.00018,0.15347,-4e-05,1.0,1e-05
10.176,-0.41548,-0.06792,-0.00018,0.15306,-4e-05,1.0,1e-05
10.227,-0.42172,-0.06887,-0.00018,0.15264,-4e-05,1.0,1e-05
10.278,-0.42795,-0.0698,-0.00018,0.15221,-4e-05,1.0,1e-05
10.329,-0.43418,-0.07073,-0.00018,0.15178,-4e-05,1.0,1e-05
10.38,-0.44041,-0.07168,-0.00018,0.15134,-5e-05,1.0,1e-05
10.431,-0.44664,-0.07262,-0.00018,0.15089,-5e-05,1.0,1e-05
10.482,-0.45287,-0.07356,-0.00018,0.15043,-5e-05,1.0,1e-05
10.533,-0.4591,-0.07447,-0.00018,0.14998,-5e-05,1.0,1e-05
10.584,-0.46533,-0.07541,-0.00018,0.14952,-5e-05,1.0,1e-05
10.635,-0.47156,-0.07632,-0.00018,0.14905,-5e-05,1.0,1e-05
10.686,-0.4778,-0.07723,-0.00018,0.14858,-5e-05,1.0,1e-05
10.737,-0.48403,-0.07815,-0.00018,0.1481,-5e-05,1.0,1e-05
10.788,-0.49026,-0.07907,-0.00018,0.14761,-5e-05,1.0,1e-05
10.839,-0.49649,-0.07997,-0.00018,0.14712,-5e-05,1.0,1e-05
10.89,-0.50272,-0.08087,-0.00018,0.14663,-5e-05,1.0,1e-05
10.941,-0.50895,-0.08178,-0.00018,0.14612,-5e-05,1.0,1e-05
10.992,-0.51518,-0.08268,-0.00018,0.14562,-5e-05,1.0,1e-05
11.043,-0.52141,-0.08358,-0.00018,0.1451,-5e-05,1.0,1e-05
11.094,-0.52765,-0.08447,-0.00018,0.14459,-5e-05,1.0,1e-05
11.145,-0.53388,-0.08535,-0.00018,0.14407,-5e-05,1.0,1e-05
11.196,-0.54011,-0.08624,-0.00018,0.14354,-5e-05,1.0,1e-05
11.247,-0.54634,-0.08714,-0.00018,0.143,-5e-05,1.0,1e-05
11.298,-0.55257,-0.08801,-0.00018,0.14246,-6e-05,1.0,1e-05
11.349,-0.5588,-0.08888,-0.00018,0.14192,-6e-05,1.0,1e-05
11.4,-0.56503,-0.08976,-0.00018,0.14137,-6e-05,1.0,1e-05
11.451,-0.57126,-0.09062,-0.00018,0.14082,-6e-05,1.0,1e-05
11.502,-0.57749,-0.09148,-0.00018,0.14026,-6e-05,1.0,1e-05
11.553,-0.58372,-0.09235,-0.00018,0.13969,-6e-05,1.0,1e-05
11.604,-0.58995,-0.0932,-0.00018,0.13912,-6e-05,1.0,1e-05
11.655,-0.59618,-0.09407,-0.00018,0.13854,-6e-05,1.0,1e-05
11.706,-0.60242,-0.09491,-0.00018,0.13796,-6e-05,1.0,1e-05
11.757,-0.60865,-0.09576,-0.00018,0.13738,-6e-05,1.0,1e-05
11.808,-0.61488,-0.09744,-0.00018,0.13618,-6e-05,1.0,1e-05
11.859,-0.62111,-0.09829,-0.00018,0.13557,-6e-05,1.0,1e-05
11.91,-0.62734,-0.09912,-0.00018,0.13497,-6e-05,1.0,1e-05
11.961,-0.63357,-0.09994,-0.00018,0.13436,-6e-05,1.0,1e-05
12.012,-0.6398,-0.10077,-0.00018,0.13374,-6e-05,1.0,1e-05
12.063,-0.64604,-0.10161,-0.00018,0.13311,-6e-05,1.0,1e-05
12.114,-0.65227,-0.10243,-0.00018,0.13247,-6e-05,1.0,1e-05
12.165,-0.6585,-0.10324,-0.00018,0.13184,-7e-05,1.0,1e-05
12.216,-0.66473,-0.10404,-0.00018,0.13121,-7e-05,1.0,1e-05
12.267,-0.67096,-0.10486,-0.00018,0.13056,-7e-05,1.0,1e-05
12.318,-0.67719,-0.10567,-0.00018,0.1299,-7e-05,1.0,1e-05
12.369,-0.68342,-0.10648,-0.00018,0.12924,-7e-05,1.0,1e-05
12.42,-0.68965,-0.10727,-0.00018,0.12859,-7e-05,1.0,1e-05
12.471,-0.69589,-0.10805,-0.00018,0.12793,-7e-05,1.0,1e-05
12.522,-0.70212,-0.10883,-0.00018,0.12727,-7e-05,1.0,1e-05
12.573,-0.70835,-0.10962,-0.00018,0.12659,-7e-05,1.0,1e-05
12.624,-0.71458,-0.11039,-0.00018,0.12592,-7e-05,1.0,1e-05
12.675,-0.72081,-0.11117,-0.00018,0.12523,-7e-05,1.0,1e-05
12.726,-0.72704,-0.11194,-0.00018,0.12454,-7e-05,1.0,1e-05
12.777,-0.73328,-0.11271,-0.00018,0.12384,-7e-05,1.0,1e-05
12.828,-0.7395,-0.11348,-0.00018,0.12314,-7e-05,1.0,1e-05
12.879,-0.74574,-0.11423,-0.00018,0.12244,-7e-05,1.0,1e-05
12.93,-0.75197,-0.11499,-0.00018,0.12173,-7e-05,1.0,1e-05
12.981,-0.7582,-0.11575,-0.00018,0.12101,-7e-05,1.0,1e-05
13.032,-0.76443,-0.1165,-0.00018,0.12029,-7e-05,1.0,1e-05
13.083,-0.77066,-0.11725,-0.00018,0.11956,-8e-05,1.0,1e-05
13.134,-0.77689,-0.11799,-0.00019,0.11883,-8e-05,1.0,1e-05
13.185,-0.78312,-0.11873,-0.00019,0.11809,-8e-05,1.0,1e-05
13.236,-0.78937,-0.11945,-0.00019,0.11736,-8e-05,1.0,1e-05
13.287,-0.79559,-0.12018,-0.00019,0.11661,-8e-05,1.0,1e-05
13.338,-0.80182,-0.1209,-0.00019,0.11586,-8e-05,1.0,1e-05
13.389,-0.80805,-0.12161,-0.00019,0.11512,-8e-05,1.0,1e-05
13.44,-0.81428,-0.12232,-0.00019,0.11436,-8e-05,1.0,1e-05
13.491,-0.82051,-0.12302,-0.00019,0.11361,-8e-05,1.0,1e-05
13.542,-0.82674,-0.12371,-0.00019,0.11286,-8e-05,1.0,1e-05
13.593,-0.83297,-0.1244,-0.00019,0.1121,-8e-05,1.0,1e-05
13.644,-0.83921,-0.12508,-0.00019,0.11134,-8e-05,1.0,1e-05
13.695,-0.84544,-0.12577,-0.00019,0.11056,-8e-05,1.0,1e-05
13.746,-0.85167,-0.12644,-0.00019,0.10979,-8e-05,1.0,1e-05
13.797,-0.8579,-0.12711,-0.00019,0.10901,-8e-05,1.0,1e-05
13.848,-0.86413,-0.12778,-0.00019,0.10823,-8e-05,1.0,1e-05
13.899,-0.87036,-0.12845,-0.00019,0.10744,-8e-05,1.0,1e-05
13.95,-0.87659,-0.1291,-0.00019,0.10665,-8e-05,1.0,1e-05
14.001,-0.88282,-0.12976,-0.00019,0.10584,-8e-05,1.0,1e-05
14.052,-0.88905,-0.13042,-0.00019,0.10503,-9e-05,1.0,1e-05
14.103,-0.89529,-0.13106,-0.00019,0.10423,-9e-05,1.0,1e-05
14.155,-0.90164,-0.13171,-0.00019,0.10341,-9e-05,1.0,1e-05
14.206,-0.90787,-0.13234,-0.00019,0.10261,-9e-05,1.0,1e-05
14.257,-0.9141,-0.13297,-0.00019,0.10178,-9e-05,1.0,1e-05
14.308,-0.92033,-0.13359,-0.00019,0.10097,-9e-05,1.0,1e-05
14.359,-0.92656,-0.13422,-0.00019,0.10013,-9e-05,1.0,1e-05
14.41,-0.93279,-0.13484,-0.00019,0.09929,-9e-05,1.0,1e-05
14.461,-0.93903,-0.13546,-0.00019,0.09845,-9e-05,1.0,1e-05
14.512,-0.94526,-0.13606,-0.00019,0.09762,-9e-05,1.0,1e-05
14.563,-0.95149,-0.13666,-0.00019,0.09677,-9e-05,1.0,1e-05
14.614,-0.95772,-0.13725,-0.00019,0.09594,-9e-05,1.0,1e-05
14.665,-0.96395,-0.13785,-0.00019,0.09508,-9e-05,1.0,1e-05
14.716,-0.97018,-0.13842,-0.00019,0.09423,-9e-05,1.0,1e-05
14.767,-0.97641,-0.13901,-0.00019,0.09337,-9e-05,1.0,1e-05
14.818,-0.98264,-0.13959,-0.00019,0.0925,-9e-05,1.0,1e-05
14.869,-0.98888,-0.14016,-0.00019,0.09163,-9e-05,1.0,1e-05
14.92,-0.99511,-0.14072,-0.00019,0.09077,-9e-05,1.0,1e-05
14.971,-1.00134,-0.14127,-0.00019,0.08991,-0.0001,1.0,1e-05
15.022,-1.00757,-0.14183,-0.00019,0.08903,-0.0001,1.0,1e-05
15.073,-1.0138,-0.14237,-0.00019,0.08816,-0.0001,1.0,1e-05
15.124,-1.02003,-0.1429,-0.00019,0.08729,-0.0001,1.0,1e-05
15.175,-1.02626,-0.14345,-0.00019,0.0864,-0.0001,1.0,1e-05
15.226,-1.03249,-0.14397,-0.00019,0.08552,-0.0001,1.0,1e-05
15.277,-1.03872,-0.1445,-0.00019,0.08462,-0.0001,1.0,1e-05
15.328,-1.04487,-0.14499,-0.00019,0.08378,-0.0001,1.0,1e-05
15.379,-1.04944,-0.1453,-0.00019,0.08323,-0.0001,1.0,1e-05
15.43,-1.05172,-0.14543,-0.00019,0.08302,-0.0001,1.0,1e-05
15.481,-1.05204,-0.14543,-0.00019,0.08301,-0.0001,1.0,1e-05
