timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
72.897,-1.05184,-0.09585,0.09578,0.09839,0.68175,0.73,-0.04821
72.948,-1.05054,-0.09562,0.09559,0.0988,0.68175,0.73,-0.04821
72.999,-1.04702,-0.09521,0.09525,0.09951,0.68175,0.73,-0.04821
73.05,-1.04139,-0.09473,0.09486,0.10035,0.68175,0.73,-0.04821
73.101,-1.03511,-0.09425,0.09446,0.10117,0.68175,0.73,-0.04821
73.152,-1.02888,-0.09376,0.09406,0.10199,0.68175,0.73,-0.04821
73.203,-1.02265,-0.09327,0.09365,0.10282,0.68175,0.73,-0.04821
73.254,-1.01642,-0.09277,0.09324,0.10364,0.68175,0.73,-0.04821
73.305,-1.01019,-0.09228,0.09284,0.10444,0.68175,0.73,-0.04821
73.356,-1.00396,-0.09177,0.09242,0.10525,0.68175,0.72999,-0.04821
73.407,-0.99773,-0.09126,0.092,0.10606,0.68175,0.72999,-0.04821
73.458,-0.99149,-0.09075,0.09157,0.10686,0.68175,0.72999,-0.04821
73.509,-0.98526,-0.09025,0.09115,0.10765,0.68175,0.72999,-0.04821
73.56,-0.97903,-0.08974,0.09073,0.10843,0.68175,0.72999,-0.04821
73.611,-0.9728,-0.08922,0.09029,0.10922,0.68175,0.72999,-0.04821
73.662,-0.96657,-0.0887,0.08986,0.10999,0.68175,0.72999,-0.04821
73.713,-0.96034,-0.08818,0.08943,0.11076,0.68175,0.72999,-0.04821
73.764,-0.95411,-0.08766,0.08899,0.11152,0.68175,0.72999,-0.04821
73.815,-0.94788,-0.08713,0.08854,0.1123,0.68175,0.72999,-0.04821
73.866,-0.94164,-0.08659,0.08809,0.11307,0.68175,0.72999,-0.04821
73.917,-0.93541,-0.08604,0.08764,0.11383,0.68175,0.72999,-0.04821
73.968,-0.92918,-0.0855,0.08718,0.11459,0.68175,0.72999,-0.04821
