timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
8.519,0.14643,0.03973,-0.0089,0.16243,0.18514,0.98268,0.00747
8.57,0.14773,0.04005,-0.00896,0.16235,0.18514,0.98268,0.00747
8.621,0.15125,0.04072,-0.00908,0.16218,0.18514,0.98268,0.00747
8.672,0.15687,0.04168,-0.00926,0.16192,0.18514,0.98268,0.00747
8.723,0.16315,0.04265,-0.00944,0.16166,0.18514,0.98268,0.00747
8.774,0.16938,0.04364,-0.00963,0.16138,0.18514,0.98268,0.00747
8.825,0.17561,0.04461,-0.00981,0.16111,0.18514,0.98268,0.00747
8.876,0.18184,0.0456,-0.00999,0.16082,0.18514,0.98268,0.00747
8.927,0.18807,0.04658,-0.01017,0.16052,0.18514,0.98268,0.00747
8.978,0.19431,0.04754,-0.01035,0.16023,0.18514,0.98268,0.00747
9.029,0.20054,0.04851,-0.01053,0.15993,0.18514,0.98268,0.00747
9.08,0.20677,0.04949,-0.01072,0.15962,0.18514,0.98268,0.00747
9.131,0.213,0.05046,-0.0109,0.1593,0.18515,0.98268,0.00747
9.182,0.21923,0.05144,-0.01108,0.15897,0.18515,0.98268,0.00747
9.233,0.22546,0.05241,-0.01126,0.15864,0.18515,0.98268,0.00747
9.284,0.23169,0.05336,-0.01144,0.15831,0.18515,0.98268,0.00747
9.335,0.23792,0.05431,-0.01161,0.15798,0.18515,0.98268,0.00747
9.386,0.24416,0.05528,-0.01179,0.15763,0.18515,0.98268,0.00747
9.437,0.25039,0.05622,-0.01197,0.15728,0.18515,0.98268,0.00747
9.488,0.25662,0.05717,-0.01214,0.15693,0.18515,0.98268,0.00747
9.539,0.26285,0.05813,-0.01232,0.15656,0.18515,0.98268,0.00747
9.59,0.26908,0.05907,-0.0125,0.15619,0.18515,0.98268,0.00747
9.641,0.27531,0.06002,-0.01267,0.15581,0.18515,0.98268,0.00747
9.692,0.28154,0.06096,-0.01285,0.15544,0.18515,0.98268,0.00747
9.743,0.28777,0.06191,-0.01302,0.15504,0.18515,0.98268,0.00747
9.794,0.294,0.06284,-0.01319,0.15466,0.18515,0.98268,0.00747
9.845,0.30024,0.06377,-0.01337,0.15426,0.18515,0.98268,0.00747
9.896,0.30647,0.06471,-0.01354,0.15385,0.18515,0.98268,0.00747
9.947,0.3127,0.06563,-0.01371,0.15344,0.18515,0.98268,0.00747
9.998,0.31893,0.06657,-0.01389,0.15302,0.18515,0.98268,0.00748
10.049,0.32516,0.06749,-0.01406,0.15261,0.18516,0.98268,0.00748
10.1,0.33139,0.06841,-0.01422,0.15218,0.18516,0.98268,0.00748
10.151,0.33762,0.06934,-0.0144,0.15174,0.18516,0.98268,0.00748
10.202,0.34385,0.07025,-0.01457,0.15131,0.18516,0.98268,0.00748
10.253,0.35009,0.07208,-0.0149,0.15041,0.18516,0.98268,0.00748
10.304,0.35632,0.07298,-0.01507,0.14996,0.18516,0.98268,0.00748
10.355,0.36255,0.0739,-0.01524,0.14949,0.18516,0.98268,0.00748
10.406,0.36878,0.0748,-0.0154,0.14903,0.18516,0.98268,0.00748
10.457,0.37501,0.07569,-0.01557,0.14856,0.18516,0.98268,0.00748
10.508,0.38124,0.0766,-0.01574,0.14808,0.18516,0.98268,0.00748
10.559,0.38747,0.07749,-0.0159,0.14759,0.18516,0.98268,0.00748
10.61,0.3937,0.07839,-0.01607,0.1471,0.18516,0.98268,0.00748
10.661,0.39994,0.07927,-0.01623,0.14661,0.18516,0.98268,0.00748
10.712,0.40617,0.08017,-0.0164,0.1461,0.18516,0.98268,0.00748
10.763,0.4124,0.08106,-0.01656,0.14559,0.18516,0.98268,0.00748
10.814,0.41863,0.08194,-0.01672,0.14508,0.18516,0.98268,0.00748
10.865,0.42486,0.08281,-0.01688,0.14457,0.18516,0.98268,0.00748
10.916,0.43109,0.08369,-0.01704,0.14404,0.18516,0.98268,0.00748
10.967,0.43732,0.08457,-0.01721,0.1435,0.18517,0.98268,0.00748
11.018,0.44355,0.08545,-0.01737,0.14296,0.18517,0.98268,0.00748
