timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
8.108,-0.24309,-0.01092,0.02091,0.16579,0.68179,0.72996,-0.04821
8.16,-0.24179,-0.01053,0.02055,0.16586,0.68179,0.72996,-0.04821
8.211,-0.23826,-0.00987,0.01994,0.16597,0.68179,0.72996,-0.04821
8.262,-0.23264,-0.0091,0.01923,0.1661,0.68179,0.72996,-0.04821
8.313,-0.22636,-0.00834,0.01853,0.16622,0.68178,0.72996,-0.04821
8.364,-0.22013,-0.00759,0.01783,0.16633,0.68178,0.72997,-0.04821
8.414,-0.2139,-0.00684,0.01714,0.16643,0.68178,0.72997,-0.04821
8.465,-0.20767,-0.00608,0.01644,0.16654,0.68178,0.72997,-0.04821
8.516,-0.20144,-0.00533,0.01575,0.16663,0.68178,0.72997,-0.04821
8.567,-0.19521,-0.00457,0.01504,0.16672,0.68177,0.72997,-0.04821
8.619,-0.18897,-0.00381,0.01433,0.1668,0.68177,0.72998,-0.04821
8.67,-0.18274,-0.00306,0.01364,0.16687,0.68177,0.72998,-0.04821
8.72,-0.17651,-0.00231,0.01294,0.16694,0.68177,0.72998,-0.04821
8.772,-0.17028,-0.00155,0.01223,0.167,0.68176,0.72998,-0.04821
8.823,-0.16405,-0.0008,0.01154,0.16706,0.68176,0.72998,-0.04821
8.874,-0.15782,-5e-05,0.01084,0.1671,0.68176,0.72999,-0.04821
8.925,-0.15159,0.00071,0.01013,0.16715,0.68176,0.72999,-0.04821
8.975,-0.14536,0.00148,0.00942,0.16718,0.68175,0.72999,-0.04821
9.026,-0.13913,0.00223,0.00873,0.16721,0.68175,0.72999,-0.04821
9.078,-0.1329,0.00299,0.00801,0.16724,0.68175,0.73,-0.04821
9.128,-0.12666,0.00375,0.0073,0.16725,0.68175,0.73,-0.04821
9.179,-0.12043,0.0045,0.0066,0.16726,0.68174,0.73,-0.04821
9.23,-0.1142,0.00525,0.00591,0.16727,0.68174,0.73,-0.04821
9.282,-0.10797,0.00601,0.00519,0.16727,0.68174,0.73,-0.04821
9.332,-0.10174,0.00677,0.00448,0.16726,0.68174,0.73001,-0.04821
9.383,-0.09551,0.00754,0.00377,0.16724,0.68173,0.73001,-0.04821
9.435,-0.08927,0.00828,0.00307,0.16722,0.68173,0.73001,-0.04821
9.486,-0.08304,0.00904,0.00236,0.16719,0.68173,0.73001,-0.04821
9.537,-0.07681,0.00979,0.00166,0.16716,0.68173,0.73002,-0.04821
9.588,-0.07058,0.01055,0.00094,0.16712,0.68173,0.73002,-0.04821
9.639,-0.06435,0.0113,0.00024,0.16707,0.68172,0.73002,-0.04821
9.69,-0.05812,0.01204,-0.00045,0.16702,0.68172,0.73002,-0.04821
9.741,-0.05189,0.0128,-0.00117,0.16696,0.68172,0.73002,-0.04821
9.792,-0.04566,0.01355,-0.00187,0.1669,0.68172,0.73003,-0.04821
9.843,-0.03943,0.01431,-0.00258,0.16682,0.68171,0.73003,-0.04821
9.894,-0.03319,0.01505,-0.00328,0.16675,0.68171,0.73003,-0.04821
9.945,-0.02697,0.01581,-0.00399,0.16666,0.68171,0.73003,-0.04821
9.996,-0.02073,0.01655,-0.00469,0.16657,0.68171,0.73004,-0.04822
10.047,-0.0145,0.0173,-0.0054,0.16647,0.6817,0.73004,-0.04822
10.098,-0.00827,0.01806,-0.00612,0.16637,0.6817,0.73004,-0.04822
10.148,-0.00204,0.0188,-0.00681,0.16626,0.6817,0.73004,-0.04822
