timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
72.034,-0.71809,0.10331,0.03965,0.12569,0.78397,-0.11059,-0.61087
72.085,-0.71679,0.10334,0.03916,0.12581,0.78397,-0.11059,-0.61087
72.136,-0.71326,0.10339,0.03832,0.12603,0.78397,-0.11059,-0.61087
72.187,-0.70764,0.10344,0.0373,0.12629,0.78397,-0.11059,-0.61087
72.238,-0.70137,0.1035,0.03631,0.12654,0.78397,-0.11058,-0.61087
72.289,-0.69513,0.10354,0.0353,0.12678,0.78397,-0.11058,-0.61087
72.34,-0.6889,0.10359,0.0343,0.12702,0.78397,-0.11058,-0.61087
72.391,-0.68267,0.10363,0.03329,0.12726,0.78397,-0.11058,-0.61087
72.442,-0.67644,0.10367,0.03227,0.12749,0.78397,-0.11058,-0.61087
72.493,-0.67021,0.1037,0.03127,0.12771,0.78397,-0.11058,-0.61087
72.544,-0.66397,0.10373,0.03025,0.12793,0.78397,-0.11058,-0.61087
72.595,-0.65774,0.10375,0.02925,0.12814,0.78397,-0.11057,-0.61087
72.646,-0.65151,0.10377,0.02823,0.12836,0.78398,-0.11057,-0.61087
72.697,-0.64528,0.10379,0.02723,0.12856,0.78398,-0.11057,-0.61086
72.748,-0.63905,0.1038,0.02622,0.12876,0.78398,-0.11057,-0.61086
72.799,-0.63282,0.10381,0.0252,0.12896,0.78398,-0.11057,-0.61086
72.85,-0.62658,0.10382,0.02417,0.12915,0.78398,-0.11057,-0.61086
72.901,-0.62036,0.10382,0.02317,0.12933,0.78398,-0.11057,-0.61086
72.952,-0.61412,0.10381,0.02214,0.12951,0.78398,-0.11056,-0.61086
73.003,-0.6079,0.10381,0.02113,0.12969,0.78398,-0.11056,-0.61086
73.054,-0.60166,0.1038,0.0201,0.12986,0.78398,-0.11056,-0.61086
