timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
30.973,0.09745,-0.07874,0.29602,0.74041,-0.12465,0.9922,1e-05
31.024,0.09615,-0.08003,0.29586,0.74034,-0.12465,0.9922,1e-05
31.076,0.09254,-0.08291,0.29549,0.74017,-0.12465,0.9922,1e-05
31.127,0.08667,-0.08747,0.29492,0.73987,-0.12465,0.9922,1e-05
31.178,0.07962,-0.09257,0.29428,0.7395,-0.12465,0.9922,1e-05
31.229,0.07249,-0.0978,0.29362,0.73909,-0.12465,0.9922,1e-05
31.28,0.06537,-0.10291,0.29298,0.73865,-0.12465,0.9922,1e-05
31.331,0.05825,-0.10813,0.29233,0.73817,-0.12465,0.9922,1e-05
31.383,0.05113,-0.11335,0.29167,0.73764,-0.12465,0.9922,1e-05
31.433,0.044,-0.11845,0.29103,0.7371,-0.12465,0.9922,1e-05
31.484,0.03689,-0.12356,0.29039,0.73651,-0.12465,0.9922,1e-05
31.535,0.02977,-0.12866,0.28975,0.73589,-0.12465,0.9922,1e-05
31.586,0.02265,-0.13385,0.28909,0.73522,-0.12465,0.9922,1e-05
31.637,0.01553,-0.13894,0.28846,0.73453,-0.12465,0.9922,1e-05
31.688,0.0084,-0.14413,0.2878,0.73378,-0.12465,0.9922,1e-05
31.739,0.00128,-0.14921,0.28717,0.73302,-0.12465,0.9922,1e-05
31.79,-0.00584,-0.15438,0.28652,0.7322,-0.12465,0.9922,1e-05
31.841,-0.01296,-0.15945,0.28588,0.73136,-0.12465,0.9922,1e-05
31.892,-0.02008,-0.16462,0.28523,0.73047,-0.12465,0.9922,1e-05
31.943,-0.0272,-0.16977,0.28458,0.72954,-0.12464,0.9922,1e-05
31.994,-0.03432,-0.17987,0.28331,0.72761,-0.12464,0.9922,1e-05
32.045,-0.04144,-0.185,0.28267,0.72658,-0.12464,0.9922,1e-05
32.096,-0.04856,-0.19003,0.28204,0.72552,-0.12464,0.9922,1e-05
32.147,-0.05569,-0.19505,0.28141,0.72443,-0.12464,0.9922,1e-05
32.198,-0.06281,-0.20007,0.28078,0.72331,-0.12464,0.9922,1e-05
32.249,-0.06993,-0.20518,0.28014,0.72213,-0.12464,0.9922,1e-05
32.3,-0.07705,-0.21017,0.27951,0.72093,-0.12464,0.9922,1e-05
32.351,-0.08417,-0.21526,0.27887,0.71968,-0.12464,0.9922,1e-05
32.402,-0.0913,-0.22034,0.27823,0.71839,-0.12464,0.9922,1e-05
32.453,-0.09841,-0.22531,0.27761,0.71709,-0.12464,0.9922,1e-05
32.504,-0.10554,-0.23037,0.27697,0.71572,-0.12464,0.9922,1e-05
32.555,-0.11265,-0.23533,0.27635,0.71435,-0.12464,0.9922,1e-05
32.606,-0.11978,-0.24027,0.27573,0.71294,-0.12464,0.9922,1e-05
32.657,-0.1269,-0.2453,0.2751,0.71147,-0.12464,0.9922,1e-05
32.708,-0.13402,-0.25023,0.27448,0.71,-0.12464,0.9922,1e-05
32.759,-0.14114,-0.25514,0.27386,0.70848,-0.12463,0.9922,1e-05
32.81,-0.14826,-0.26014,0.27323,0.70691,-0.12463,0.9922,1e-05
32.861,-0.15538,-0.26513,0.27261,0.70529,-0.12463,0.9922,1e-05
32.912,-0.16251,-0.27001,0.27199,0.70368,-0.12463,0.9922,1e-05
32.963,-0.16962,-0.27487,0.27138,0.70203,-0.12463,0.9922,1e-05
33.014,-0.17675,-0.27983,0.27076,0.70031,-0.12463,0.9922,1e-05
33.065,-0.18387,-0.28477,0.27014,0.69855,-0.12463,0.9922,1e-05
33.116,-0.19099,-0.2896,0.26953,0.6968,-0.12463,0.9922,1e-05
33.167,-0.19811,-0.29442,0.26893,0.69501,-0.12463,0.9922,1e-05
33.218,-0.20523,-0.29923,0.26832,0.69319,-0.12463,0.9922,1e-05
33.269,-0.21235,-0.30412,0.26771,0.6913,-0.12463,0.9922,1e-05
33.32,-0.21947,-0.3089,0.26711,0.6894,-0.12463,0.9922,1e-05
33.371,-0.2266,-0.31377,0.2665,0.68744,-0.12463,0.9922,1e-05
33.422,-0.23371,-0.31862,0.26589,0.68544,-0.12463,0.9922,1e-05
33.473,-0.24084,-0.32336,0.26529,0.68345,-0.12463,0.9922,1e-05
33.524,-0.24796,-0.32808,0.2647,0.68143,-0.12463,0.9922,1e-05
33.575,-0.25509,-0.33289,0.2641,0.67933,-0.12463,0.9922,1e-05
33.626,-0.2622,-0.33759,0.26351,0.67723,-0.12462,0.9922,1e-05
33.677,-0.26932,-0.34237,0.26291,0.67507,-0.12462,0.9922,1e-05
33.728,-0.27644,-0.34704,0.26232,0.67291,-0.12462,0.9922,1e-05
33.779,-0.28356,-0.35178,0.26173,0.67067,-0.12462,0.9922,1e-05
33.83,-0.29068,-0.35642,0.26114,0.66845,-0.12462,0.9922,1e-05
33.881,-0.29781,-0.36103,0.26056,0.66619,-0.12462,0.9922,1e-05
33.932,-0.30474,-0.36502,0.26006,0.66421,-0.12462,0.9922,1e-05
33.983,-0.30993,-0.36757,0.25974,0.66293,-0.12462,0.9922,1e-05
34.034,-0.31287,-0.36873,0.2596,0.66235,-0.12462,0.9922,1e-05
34.085,-0.3136,-0.36878,0.25959,0.66232,-0.12462,0.9922,1e-05
