timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
80.733,0.66851,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
80.784,0.6672,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
80.835,0.66368,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
80.886,0.65806,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
80.937,0.65178,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
80.988,0.64555,-0.00401,0.00777,0.0609,0.06521,-0.12629,-0.98985
81.039,0.63932,-0.00401,0.00777,0.0609,0.06522,-0.12629,-0.98985
81.09,0.63309,-0.00401,0.00777,0.0609,0.06522,-0.12629,-0.98985
81.141,0.62686,-0.00401,0.00777,0.0609,0.06522,-0.12629,-0.98985
81.192,0.62062,-0.00401,0.00777,0.0609,0.06522,-0.12629,-0.98985
81.243,0.61439,-0.00401,0.00777,0.0609,0.06522,-0.12629,-0.98985
81.294,0.60816,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.345,0.60193,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.396,0.5957,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.447,0.58947,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.498,0.58324,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.549,0.577,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.6,0.57077,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.651,0.56454,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98985
81.702,0.55831,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98984
81.753,0.55208,-0.00401,0.00777,0.0609,0.06522,-0.1263,-0.98984
81.804,0.54584,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
81.855,0.53962,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
81.906,0.53339,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
81.957,0.52716,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.008,0.52092,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.059,0.51469,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.11,0.50846,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.161,0.50223,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.212,0.496,-0.00401,0.00777,0.0609,0.06523,-0.12631,-0.98984
82.263,0.48977,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.314,0.48354,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.365,0.47731,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.416,0.47108,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.467,0.46485,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.518,0.45861,-0.00401,0.00777,0.0609,0.06523,-0.12632,-0.98984
82.569,0.45238,-0.00401,0.00777,0.0609,0.06524,-0.12632,-0.98984
82.62,0.44615,-0.00401,0.00777,0.0609,0.06524,-0.12632,-0.98984
82.671,0.43992,-0.00401,0.00777,0.0609,0.06524,-0.12632,-0.98984
82.722,0.43369,-0.00401,0.00777,0.0609,0.06524,-0.12632,-0.98984
82.773,0.42746,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
82.824,0.42123,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
82.875,0.41499,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
82.926,0.40877,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
82.977,0.40253,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.028,0.3963,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.079,0.39007,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.13,0.38384,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.181,0.37761,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.232,0.37138,-0.00401,0.00777,0.0609,0.06524,-0.12633,-0.98984
83.283,0.36515,-0.00401,0.00777,0.0609,0.06524,-0.12634,-0.98984
83.334,0.35891,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.385,0.35268,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.436,0.34645,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.487,0.34022,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.538,0.33399,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.589,0.32776,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.64,0.32153,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.691,0.3153,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.742,0.30906,-0.00401,0.00777,0.0609,0.06525,-0.12634,-0.98984
83.793,0.30283,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
83.844,0.2966,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
83.895,0.29037,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
83.946,0.28414,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
83.997,0.27791,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
84.048,0.27168,-0.00401,0.00777,0.0609,0.06525,-0.12635,-0.98984
84.099,0.26545,-0.00401,0.00777,0.0609,0.06526,-0.12635,-0.98984
84.15,0.25921,-0.00401,0.00777,0.0609,0.06526,-0.12635,-0.98984
84.201,0.25299,-0.00401,0.00777,0.0609,0.06526,-0.12635,-0.98984
84.252,0.24675,-0.00401,0.00777,0.0609,0.06526,-0.12635,-0.98984
84.303,0.24052,-0.00401,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.354,0.23429,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.405,0.22806,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.456,0.22183,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.507,0.2156,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.558,0.20937,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.609,0.20314,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.66,0.1969,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98984
84.711,0.19067,-0.00402,0.00777,0.0609,0.06526,-0.12636,-0.98983
84.762,0.18444,-0.00402,0.00777,0.0609,0.06526,-0.12637,-0.98983
84.813,0.17821,-0.00402,0.00777,0.0609,0.06527,-0.12637,-0.98983
84.864,0.17198,-0.00402,0.00777,0.0609,0.06527,-0.12637,-0.98983
84.915,0.16575,-0.00402,0.00777,0.0609,0.06527,-0.12637,-0.98983
84.966,0.15952,-0.00402,0.00777,0.0609,0.06527,-0.12637,-0.98983
85.017,0.15329,-0.00402,0.00777,0.0609,0.06527,-0.12637,-0.98983
85.068,0.14705,-0.00402,0.00778,0.0609,0.06527,-0.12637,-0.98983
85.119,0.14082,-0.00402,0.00778,0.0609,0.06527,-0.12637,-0.98983
85.17,0.13459,-0.00402,0.00778,0.0609,0.06527,-0.12637,-0.98983
85.221,0.12836,-0.00402,0.00778,0.0609,0.06527,-0.12637,-0.98983
85.272,0.12213,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.323,0.1159,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.374,0.10967,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.425,0.10344,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.476,0.09721,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.527,0.09097,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.578,0.08474,-0.00402,0.00778,0.0609,0.06527,-0.12638,-0.98983
85.629,0.07851,-0.00402,0.00778,0.0609,0.06528,-0.12638,-0.98983
85.68,0.07228,-0.00402,0.00778,0.0609,0.06528,-0.12638,-0.98983
85.731,0.06605,-0.00402,0.00778,0.0609,0.06528,-0.12638,-0.98983
85.782,0.05982,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
85.833,0.05359,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
85.884,0.04735,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
85.935,0.04112,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
85.986,0.03489,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.037,0.02866,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.088,0.02243,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.139,0.0162,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.19,0.00997,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.241,0.00374,-0.00402,0.00778,0.0609,0.06528,-0.12639,-0.98983
86.292,-0.00249,-0.00402,0.00778,0.0609,0.06528,-0.1264,-0.98983
86.343,-0.00872,-0.00402,0.00778,0.0609,0.06528,-0.1264,-0.98983
86.394,-0.01496,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.445,-0.02119,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.496,-0.02742,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.547,-0.03365,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.598,-0.03988,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.649,-0.04611,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.7,-0.05234,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.751,-0.05857,-0.00402,0.00778,0.0609,0.06529,-0.1264,-0.98983
86.802,-0.0648,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
86.853,-0.07104,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
86.904,-0.07727,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
86.955,-0.0835,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
87.006,-0.08973,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
87.057,-0.09596,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
87.108,-0.10219,-0.00402,0.00778,0.0609,0.06529,-0.12641,-0.98983
87.159,-0.10842,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
87.21,-0.11465,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
87.261,-0.12091,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
