timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.001,-8e-05,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.052,-0.00046,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.103,-0.00284,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.154,-0.00746,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.205,-0.01363,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.256,-0.01987,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.307,-0.02611,-0.0,-0.0,0.06152,2e-05,1e-05,-1.0
0.358,-0.03234,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.409,-0.03857,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.46,-0.0448,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.511,-0.05103,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.562,-0.05726,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.613,-0.06349,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.664,-0.06972,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.715,-0.07596,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.766,-0.08219,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.817,-0.08842,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.868,-0.09465,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.919,-0.10088,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
0.97,-0.10711,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.021,-0.11334,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.072,-0.11957,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.123,-0.1258,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.174,-0.13203,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.225,-0.13827,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.276,-0.1445,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.327,-0.15073,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
1.378,-0.15696,-0.0,-0.0,0.06152,1e-05,1e-05,-1.0
