timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
81.851,-0.50529,0.03744,0.02148,0.04384,-0.60858,-0.34917,-0.71254
81.902,-0.50399,0.03744,0.02148,0.04384,-0.60858,-0.34917,-0.71254
81.953,-0.50047,0.03744,0.02148,0.04384,-0.60858,-0.34917,-0.71254
82.004,-0.49485,0.03744,0.02148,0.04384,-0.60858,-0.34917,-0.71254
82.055,-0.48857,0.03744,0.02148,0.04384,-0.60858,-0.34916,-0.71254
82.106,-0.48234,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.157,-0.47611,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.208,-0.46988,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.259,-0.46364,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.31,-0.45741,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.361,-0.45118,0.03744,0.02148,0.04384,-0.60859,-0.34916,-0.71254
82.412,-0.44495,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.463,-0.43872,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.514,-0.43249,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.565,-0.42626,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.616,-0.42003,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.667,-0.4138,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.718,-0.40756,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.769,-0.40133,0.03744,0.02148,0.04384,-0.60859,-0.34915,-0.71254
82.82,-0.3951,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
82.871,-0.38887,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
82.922,-0.38264,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
82.973,-0.37641,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
83.024,-0.37018,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
83.075,-0.36395,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
83.126,-0.35772,0.03744,0.02148,0.04384,-0.6086,-0.34914,-0.71254
83.177,-0.35148,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.228,-0.34525,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.279,-0.33902,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.33,-0.33279,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.381,-0.32656,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.432,-0.32033,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.483,-0.3141,0.03744,0.02148,0.04384,-0.6086,-0.34913,-0.71254
83.534,-0.30787,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.585,-0.30164,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.636,-0.2954,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.687,-0.28917,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.738,-0.28294,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.789,-0.27671,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.84,-0.27048,0.03744,0.02148,0.04384,-0.60861,-0.34912,-0.71254
83.891,-0.26425,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
83.942,-0.25802,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
83.993,-0.25178,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
84.044,-0.24555,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
84.095,-0.23932,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
84.146,-0.23309,0.03744,0.02148,0.04384,-0.60861,-0.34911,-0.71254
84.197,-0.22686,0.03745,0.02148,0.04384,-0.60862,-0.3491,-0.71254
84.248,-0.22062,0.03745,0.02148,0.04384,-0.60862,-0.3491,-0.71254
84.299,-0.21433,0.03745,0.02148,0.04384,-0.60862,-0.3491,-0.71254
84.35,-0.20892,0.03745,0.02148,0.04384,-0.60862,-0.3491,-0.71254
84.401,-0.20565,0.03745,0.02148,0.04384,-0.60862,-0.3491,-0.71254
