timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.872,-7e-05,0.0,-0.0,0.06152,-3e-05,1e-05,-1.0
0.923,-0.00021,0.0,-0.0,0.06152,-3e-05,1e-05,-1.0
0.974,-0.00207,0.0,-0.0,0.06152,-3e-05,1e-05,-1.0
1.025,-0.00616,0.0,-0.0,0.06152,-3e-05,1e-05,-1.0
1.076,-0.01213,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.127,-0.01839,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.178,-0.02462,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.229,-0.03086,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.28,-0.03709,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.331,-0.04332,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.382,-0.04955,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.433,-0.05578,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.484,-0.06201,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.535,-0.06824,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.586,-0.07447,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.637,-0.08071,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.688,-0.08694,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.739,-0.09317,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.79,-0.0994,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.841,-0.10563,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.892,-0.11186,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.943,-0.1181,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
1.994,-0.12433,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.045,-0.13056,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.096,-0.13679,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.147,-0.14302,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.198,-0.14925,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.249,-0.15548,0.0,-0.0,0.06152,-2e-05,1e-05,-1.0
2.3,-0.16171,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.351,-0.16794,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.402,-0.17417,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.453,-0.18041,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.504,-0.18664,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.555,-0.19287,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.606,-0.1991,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.657,-0.20533,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.708,-0.21156,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.759,-0.21779,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.81,-0.22402,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.861,-0.23025,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.912,-0.23649,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
2.963,-0.24272,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.014,-0.24895,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.065,-0.25518,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.116,-0.26141,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.167,-0.26764,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.218,-0.27387,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.269,-0.2801,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.32,-0.28634,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.371,-0.29257,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.422,-0.2988,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.473,-0.30503,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.524,-0.31126,0.0,-0.0,0.06152,-1e-05,1e-05,-1.0
3.575,-0.31749,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.626,-0.32372,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.677,-0.32995,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.728,-0.33619,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.779,-0.34242,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.83,-0.34865,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.881,-0.35488,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.932,-0.36111,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
3.983,-0.36734,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
4.034,-0.37357,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
4.085,-0.3798,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
4.136,-0.38603,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
4.187,-0.39227,0.0,-0.0,0.06152,-0.0,1e-05,-1.0
4.238,-0.3985,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
4.289,-0.40473,-0.0,-0.0,0.06152,0.0,1e-05,-1.0
