timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
63.775,-1.1689,-0.24792,0.17011,0.34741,0.33605,0.94181,-0.00811
63.826,-1.16759,-0.24681,0.16972,0.34839,0.33605,0.94181,-0.00811
63.877,-1.16407,-0.24495,0.16907,0.35001,0.33605,0.94181,-0.00811
63.928,-1.15825,-0.24262,0.16826,0.35202,0.33605,0.94181,-0.00811
63.979,-1.15119,-0.24029,0.16744,0.354,0.33605,0.94181,-0.00811
64.03,-1.14407,-0.2379,0.16661,0.356,0.33605,0.94181,-0.00811
64.081,-1.13695,-0.23554,0.16578,0.35795,0.33605,0.94181,-0.00811
64.132,-1.12983,-0.23317,0.16495,0.35988,0.33606,0.94181,-0.00811
64.183,-1.12271,-0.23075,0.1641,0.36183,0.33606,0.94181,-0.00811
64.234,-1.11559,-0.22835,0.16327,0.36372,0.33606,0.94181,-0.00811
64.285,-1.10847,-0.2259,0.16241,0.36563,0.33606,0.94181,-0.00811
64.336,-1.10135,-0.22343,0.16154,0.36753,0.33606,0.94181,-0.00811
64.387,-1.09423,-0.221,0.16069,0.36937,0.33606,0.94181,-0.00811
64.438,-1.0871,-0.21855,0.15984,0.37119,0.33606,0.94181,-0.00811
64.489,-1.07998,-0.2161,0.15897,0.37299,0.33606,0.94181,-0.00811
64.54,-1.07286,-0.21358,0.15809,0.37481,0.33606,0.94181,-0.00811
64.591,-1.06574,-0.21105,0.15721,0.37661,0.33606,0.9418,-0.00811
64.642,-1.05862,-0.20851,0.15631,0.37839,0.33606,0.9418,-0.00811
64.693,-1.0515,-0.20601,0.15544,0.38012,0.33606,0.9418,-0.00811
64.744,-1.04437,-0.20344,0.15454,0.38187,0.33606,0.9418,-0.00811
64.795,-1.03725,-0.20092,0.15365,0.38356,0.33607,0.9418,-0.00812
64.846,-1.03014,-0.19833,0.15274,0.38526,0.33607,0.9418,-0.00812
64.897,-1.02301,-0.19579,0.15185,0.38691,0.33607,0.9418,-0.00812
64.948,-1.01589,-0.19318,0.15093,0.38858,0.33607,0.9418,-0.00812
64.999,-1.00877,-0.19061,0.15003,0.3902,0.33607,0.9418,-0.00812
65.05,-1.00165,-0.18803,0.14912,0.39179,0.33607,0.9418,-0.00812
65.101,-0.99453,-0.18544,0.14821,0.39337,0.33607,0.9418,-0.00812
65.152,-0.98741,-0.18279,0.14728,0.39496,0.33607,0.9418,-0.00812
65.203,-0.98029,-0.18012,0.14634,0.39652,0.33607,0.9418,-0.00812
65.254,-0.97317,-0.1775,0.14542,0.39804,0.33607,0.9418,-0.00812
65.305,-0.96605,-0.17487,0.1445,0.39954,0.33607,0.9418,-0.00812
65.356,-0.95892,-0.17218,0.14355,0.40105,0.33607,0.9418,-0.00812
65.407,-0.9518,-0.16953,0.14262,0.40251,0.33607,0.9418,-0.00812
65.458,-0.94468,-0.16687,0.14168,0.40395,0.33607,0.9418,-0.00812
65.509,-0.93756,-0.1642,0.14074,0.40537,0.33608,0.9418,-0.00812
65.56,-0.93044,-0.16152,0.1398,0.40677,0.33608,0.9418,-0.00812
65.611,-0.92332,-0.15878,0.13883,0.40817,0.33608,0.9418,-0.00812
65.662,-0.9162,-0.15603,0.13786,0.40956,0.33608,0.9418,-0.00812
