timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
58.591,-0.52633,-0.23494,-0.06763,0.5391,-0.32269,0.10706,-0.94043
58.642,-0.52503,-0.23495,-0.06658,0.53922,-0.32269,0.10706,-0.94043
58.693,-0.52151,-0.23497,-0.06468,0.53944,-0.32269,0.10706,-0.94043
58.744,-0.51568,-0.23499,-0.062,0.53975,-0.32269,0.10706,-0.94043
58.795,-0.50863,-0.23498,-0.05919,0.54007,-0.32269,0.10706,-0.94043
58.846,-0.50151,-0.23496,-0.05643,0.54038,-0.32269,0.10706,-0.94043
58.897,-0.49439,-0.23491,-0.05361,0.54068,-0.32269,0.10706,-0.94043
58.948,-0.48727,-0.23485,-0.05085,0.54098,-0.32269,0.10706,-0.94043
58.999,-0.48015,-0.23477,-0.04809,0.54126,-0.32269,0.10706,-0.94043
59.05,-0.47302,-0.23468,-0.04533,0.54154,-0.32269,0.10706,-0.94043
59.101,-0.4659,-0.23456,-0.04252,0.54182,-0.32269,0.10705,-0.94043
59.152,-0.45878,-0.23442,-0.0397,0.5421,-0.32268,0.10705,-0.94043
59.203,-0.45166,-0.23426,-0.03688,0.54236,-0.32268,0.10705,-0.94043
59.254,-0.44454,-0.23409,-0.03413,0.54262,-0.32268,0.10705,-0.94043
59.305,-0.43742,-0.2339,-0.03137,0.54286,-0.32268,0.10705,-0.94043
59.356,-0.4303,-0.23369,-0.02861,0.54311,-0.32268,0.10705,-0.94043
59.407,-0.42318,-0.23346,-0.0258,0.54335,-0.32268,0.10705,-0.94043
59.458,-0.41606,-0.23322,-0.02304,0.54358,-0.32268,0.10705,-0.94044
59.509,-0.40893,-0.23295,-0.02028,0.5438,-0.32268,0.10705,-0.94044
59.56,-0.40181,-0.23266,-0.01748,0.54402,-0.32268,0.10705,-0.94044
59.611,-0.39469,-0.23236,-0.01472,0.54423,-0.32268,0.10705,-0.94044
59.662,-0.38757,-0.23204,-0.01192,0.54444,-0.32268,0.10705,-0.94044
59.713,-0.38045,-0.23169,-0.00911,0.54464,-0.32267,0.10705,-0.94044
59.764,-0.37333,-0.23134,-0.00637,0.54483,-0.32267,0.10705,-0.94044
59.815,-0.36621,-0.23096,-0.00357,0.54502,-0.32267,0.10705,-0.94044
59.866,-0.35909,-0.23056,-0.00077,0.5452,-0.32267,0.10705,-0.94044
59.917,-0.35197,-0.23014,0.00203,0.54537,-0.32267,0.10704,-0.94044
59.968,-0.34482,-0.22971,0.00477,0.54553,-0.32267,0.10704,-0.94044
60.019,-0.33772,-0.22925,0.00756,0.54569,-0.32267,0.10704,-0.94044
60.07,-0.3306,-0.22878,0.01034,0.54585,-0.32267,0.10704,-0.94044
60.121,-0.32348,-0.22829,0.01307,0.54599,-0.32267,0.10704,-0.94044
60.172,-0.31636,-0.22779,0.0158,0.54613,-0.32267,0.10704,-0.94044
60.223,-0.30924,-0.22726,0.01858,0.54626,-0.32267,0.10704,-0.94044
60.274,-0.30212,-0.22672,0.0213,0.54639,-0.32267,0.10704,-0.94044
60.325,-0.295,-0.22615,0.02408,0.54651,-0.32266,0.10704,-0.94044
60.376,-0.28787,-0.22558,0.02679,0.54662,-0.32266,0.10704,-0.94044
60.427,-0.28075,-0.22497,0.02955,0.54673,-0.32266,0.10704,-0.94044
60.478,-0.27363,-0.22436,0.03226,0.54683,-0.32266,0.10704,-0.94044
60.529,-0.26651,-0.22372,0.03502,0.54692,-0.32266,0.10704,-0.94044
60.58,-0.25939,-0.22307,0.03772,0.547,-0.32266,0.10704,-0.94044
60.631,-0.25227,-0.22239,0.04047,0.54708,-0.32266,0.10704,-0.94044
