timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
50.475,-0.95588,0.07065,-0.39908,0.82328,-0.0,1e-05,-1.0
50.526,-0.95458,0.07058,-0.39909,0.82328,-0.0,1e-05,-1.0
50.577,-0.95106,0.0698,-0.39923,0.82328,-0.0,1e-05,-1.0
50.628,-0.94523,0.06817,-0.39951,0.82328,-0.0,1e-05,-1.0
50.679,-0.93819,0.06563,-0.39993,0.82328,-0.0,1e-05,-1.0
50.73,-0.93106,0.06284,-0.40038,0.82328,-0.0,1e-05,-1.0
50.781,-0.92394,0.05999,-0.40082,0.82328,-0.0,1e-05,-1.0
50.832,-0.91682,0.05719,-0.40123,0.82328,-0.0,1e-05,-1.0
50.883,-0.9097,0.05433,-0.40163,0.82328,-0.0,1e-05,-1.0
50.934,-0.90258,0.05147,-0.402,0.82328,-0.0,1e-05,-1.0
50.985,-0.89546,0.04866,-0.40235,0.82328,-0.0,1e-05,-1.0
51.036,-0.88834,0.04579,-0.40269,0.82328,-0.0,1e-05,-1.0
51.087,-0.88121,0.04298,-0.403,0.82328,-0.0,1e-05,-1.0
51.138,-0.87409,0.04011,-0.40329,0.82328,-0.0,1e-05,-1.0
51.189,-0.86697,0.03729,-0.40356,0.82329,-0.0,1e-05,-1.0
51.24,-0.85985,0.03442,-0.40382,0.82329,-0.0,1e-05,-1.0
51.291,-0.85273,0.03159,-0.40405,0.82329,-0.0,1e-05,-1.0
51.342,-0.84561,0.02877,-0.40426,0.82329,-0.0,1e-05,-1.0
51.393,-0.83849,0.02589,-0.40445,0.82329,-0.0,1e-05,-1.0
51.444,-0.83137,0.02301,-0.40463,0.82329,-0.0,1e-05,-1.0
51.495,-0.82425,0.02013,-0.40478,0.82329,-0.0,1e-05,-1.0
51.546,-0.81712,0.0173,-0.40491,0.82329,-0.0,1e-05,-1.0
51.597,-0.81,0.01442,-0.40502,0.82329,-0.0,1e-05,-1.0
51.648,-0.80288,0.01159,-0.40512,0.82329,-0.0,1e-05,-1.0
51.699,-0.79576,0.00871,-0.40519,0.82329,-0.0,1e-05,-1.0
51.75,-0.78864,0.00588,-0.40524,0.82329,-0.0,1e-05,-1.0
51.801,-0.78152,0.00299,-0.40527,0.82329,-0.0,1e-05,-1.0
51.852,-0.7744,0.00016,-0.40528,0.82329,-0.0,1e-05,-1.0
51.903,-0.76728,-0.00273,-0.40527,0.82329,-0.0,1e-05,-1.0
51.954,-0.76015,-0.00561,-0.40524,0.82329,-0.0,1e-05,-1.0
52.005,-0.75304,-0.00844,-0.40519,0.82329,-0.0,1e-05,-1.0
52.056,-0.74591,-0.01132,-0.40512,0.82329,-0.0,1e-05,-1.0
52.107,-0.73879,-0.01415,-0.40503,0.82329,-0.0,1e-05,-1.0
52.158,-0.73167,-0.01698,-0.40492,0.82329,-0.0,1e-05,-1.0
52.209,-0.72455,-0.02269,-0.40464,0.82329,-0.0,1e-05,-1.0
52.26,-0.71743,-0.02557,-0.40447,0.82329,-0.0,1e-05,-1.0
52.311,-0.71031,-0.02845,-0.40428,0.82329,-0.0,1e-05,-1.0
52.362,-0.70319,-0.03133,-0.40407,0.82329,-0.0,1e-05,-1.0
52.413,-0.69606,-0.03415,-0.40384,0.82329,-0.0,1e-05,-1.0
52.464,-0.68894,-0.03697,-0.40359,0.82329,-0.0,1e-05,-1.0
52.515,-0.68182,-0.03984,-0.40331,0.82329,-0.0,1e-05,-1.0
52.566,-0.6747,-0.04266,-0.40303,0.82329,-0.0,1e-05,-1.0
52.617,-0.66758,-0.04553,-0.40271,0.82329,-0.0,1e-05,-1.0
52.668,-0.66046,-0.04834,-0.40238,0.82329,-0.0,1e-05,-1.0
52.719,-0.65334,-0.0512,-0.40203,0.82329,-0.0,1e-05,-1.0
52.77,-0.64622,-0.05401,-0.40166,0.82329,-0.0,1e-05,-1.0
52.821,-0.6391,-0.05687,-0.40127,0.82329,-0.0,1e-05,-1.0
52.872,-0.63197,-0.05972,-0.40085,0.82329,-0.0,1e-05,-1.0
52.923,-0.62485,-0.06252,-0.40042,0.8233,-0.0,1e-05,-1.0
52.974,-0.61773,-0.06537,-0.39997,0.8233,-0.0,1e-05,-1.0
53.025,-0.61061,-0.06816,-0.3995,0.8233,-0.0,1e-05,-1.0
53.076,-0.60349,-0.07095,-0.39902,0.8233,-0.0,1e-05,-1.0
53.127,-0.59637,-0.07379,-0.3985,0.8233,-0.0,1e-05,-1.0
53.178,-0.58925,-0.07657,-0.39798,0.8233,-0.0,1e-05,-1.0
53.229,-0.58213,-0.0794,-0.39742,0.8233,-0.0,1e-05,-1.0
53.28,-0.575,-0.08218,-0.39686,0.8233,-0.0,1e-05,-1.0
53.331,-0.56788,-0.085,-0.39626,0.8233,-0.0,1e-05,-1.0
53.382,-0.56076,-0.08782,-0.39565,0.8233,-0.0,1e-05,-1.0
53.433,-0.55364,-0.09058,-0.39502,0.8233,-0.0,1e-05,-1.0
53.484,-0.54652,-0.09334,-0.39438,0.8233,-0.0,1e-05,-1.0
53.535,-0.5394,-0.09614,-0.39371,0.8233,-0.0,1e-05,-1.0
53.586,-0.53228,-0.09889,-0.39302,0.8233,-0.0,1e-05,-1.0
53.637,-0.52516,-0.10163,-0.39232,0.8233,-0.0,1e-05,-1.0
53.688,-0.51804,-0.10442,-0.39159,0.8233,-0.0,1e-05,-1.0
53.739,-0.51091,-0.10715,-0.39085,0.8233,-0.0,1e-05,-1.0
53.79,-0.50379,-0.10993,-0.39008,0.8233,-0.0,1e-05,-1.0
53.841,-0.49667,-0.11265,-0.3893,0.8233,-0.0,1e-05,-1.0
53.892,-0.48955,-0.11542,-0.38849,0.8233,-0.0,1e-05,-1.0
53.943,-0.48243,-0.11813,-0.38767,0.8233,-0.0,1e-05,-1.0
53.994,-0.47531,-0.12089,-0.38682,0.8233,-0.0,1e-05,-1.0
54.045,-0.46819,-0.12364,-0.38595,0.8233,-0.0,1e-05,-1.0
54.096,-0.46107,-0.12633,-0.38508,0.8233,-0.0,1e-05,-1.0
54.147,-0.45395,-0.12907,-0.38417,0.8233,-0.0,1e-05,-1.0
54.198,-0.44682,-0.13175,-0.38326,0.8233,-0.0,1e-05,-1.0
54.249,-0.4397,-0.13448,-0.38231,0.8233,-0.0,1e-05,-1.0
54.3,-0.43258,-0.13714,-0.38136,0.8233,-0.0,1e-05,-1.0
54.351,-0.42546,-0.1398,-0.38039,0.8233,-0.0,1e-05,-1.0
54.402,-0.41834,-0.14251,-0.37939,0.8233,-0.0,1e-05,-1.0
54.453,-0.41122,-0.14515,-0.37838,0.8233,-0.0,1e-05,-1.0
54.504,-0.4041,-0.14785,-0.37734,0.8233,-0.0,1e-05,-1.0
54.555,-0.39698,-0.15048,-0.3763,0.8233,-0.0,1e-05,-1.0
54.606,-0.38986,-0.1531,-0.37524,0.8233,-0.0,1e-05,-1.0
54.657,-0.38273,-0.15577,-0.37414,0.8233,-0.0,1e-05,-1.0
54.708,-0.37561,-0.15843,-0.37302,0.82331,-0.0,1e-05,-1.0
54.759,-0.36849,-0.16108,-0.37188,0.82331,-0.0,1e-05,-1.0
54.81,-0.36137,-0.16373,-0.37073,0.82331,-0.0,1e-05,-1.0
54.861,-0.35425,-0.16636,-0.36955,0.82331,-0.0,1e-05,-1.0
54.912,-0.34713,-0.16894,-0.36838,0.82331,-0.0,1e-05,-1.0
54.963,-0.34001,-0.17156,-0.36717,0.82331,-0.0,1e-05,-1.0
55.014,-0.33289,-0.17417,-0.36594,0.82331,-0.0,1e-05,-1.0
55.065,-0.32576,-0.17677,-0.36469,0.82331,-0.0,1e-05,-1.0
55.116,-0.31865,-0.17936,-0.36342,0.82331,-0.0,1e-05,-1.0
