timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
70.443,1.04131,0.35343,0.0811,0.28499,-0.39246,0.91975,0.00509
70.494,1.04,0.35339,0.08109,0.28504,-0.39246,0.91975,0.00509
70.545,1.03648,0.3529,0.08087,0.2857,-0.39246,0.91975,0.00509
70.596,1.03065,0.35185,0.08042,0.28712,-0.39246,0.91975,0.0051
70.647,1.0236,0.35019,0.0797,0.28935,-0.39246,0.91975,0.0051
70.698,1.01649,0.34833,0.07889,0.2918,-0.39246,0.91975,0.0051
70.749,1.00936,0.34641,0.07806,0.2943,-0.39247,0.91975,0.0051
70.8,1.00224,0.34448,0.07722,0.29677,-0.39247,0.91975,0.0051
70.851,0.99512,0.34253,0.07638,0.29924,-0.39247,0.91975,0.0051
70.902,0.988,0.34057,0.07553,0.30169,-0.39247,0.91975,0.0051
70.953,0.98088,0.33862,0.07468,0.30408,-0.39247,0.91975,0.0051
71.004,0.97376,0.33663,0.07382,0.30649,-0.39247,0.91975,0.0051
71.055,0.96664,0.33462,0.07295,0.3089,-0.39247,0.91975,0.0051
71.106,0.95952,0.33263,0.07209,0.31124,-0.39248,0.91975,0.0051
71.157,0.9524,0.33062,0.07122,0.31356,-0.39248,0.91975,0.0051
71.208,0.94527,0.32857,0.07033,0.31592,-0.39248,0.91975,0.0051
71.259,0.93815,0.32649,0.06943,0.31826,-0.39248,0.91975,0.0051
71.31,0.93103,0.3244,0.06853,0.32058,-0.39248,0.91975,0.0051
71.361,0.92391,0.32234,0.06764,0.32285,-0.39248,0.91974,0.0051
71.412,0.91679,0.32022,0.06672,0.32514,-0.39249,0.91974,0.0051
71.463,0.90967,0.31813,0.06582,0.32737,-0.39249,0.91974,0.0051
71.514,0.90255,0.31598,0.06489,0.32963,-0.39249,0.91974,0.0051
71.565,0.89542,0.31381,0.06395,0.33187,-0.39249,0.91974,0.0051
71.616,0.8883,0.31164,0.06301,0.3341,-0.39249,0.91974,0.0051
71.667,0.88118,0.30944,0.06206,0.3363,-0.39249,0.91974,0.0051
71.718,0.87406,0.30728,0.06113,0.33845,-0.39249,0.91974,0.0051
71.769,0.86694,0.30506,0.06017,0.34063,-0.3925,0.91974,0.0051
71.82,0.85982,0.30287,0.05922,0.34274,-0.3925,0.91974,0.0051
71.871,0.8527,0.30062,0.05825,0.34488,-0.3925,0.91974,0.0051
71.922,0.84558,0.2984,0.05729,0.34696,-0.3925,0.91974,0.0051
71.973,0.83846,0.29616,0.05633,0.34903,-0.3925,0.91974,0.0051
72.024,0.83133,0.29387,0.05534,0.35112,-0.3925,0.91974,0.0051
72.075,0.82421,0.29161,0.05437,0.35315,-0.3925,0.91974,0.0051
72.126,0.81709,0.28934,0.05339,0.35516,-0.39251,0.91974,0.0051
72.177,0.80997,0.28471,0.05139,0.35917,-0.39251,0.91973,0.0051
72.228,0.80285,0.28236,0.05038,0.36117,-0.39251,0.91973,0.0051
72.279,0.79573,0.28003,0.04937,0.36311,-0.39251,0.91973,0.0051
72.33,0.78861,0.27765,0.04835,0.36508,-0.39251,0.91973,0.0051
72.381,0.78149,0.27526,0.04732,0.36702,-0.39251,0.91973,0.0051
72.432,0.77437,0.2729,0.0463,0.36891,-0.39252,0.91973,0.0051
72.483,0.76725,0.27048,0.04525,0.37082,-0.39252,0.91973,0.0051
72.534,0.76012,0.26804,0.04421,0.3727,-0.39252,0.91973,0.0051
72.585,0.753,0.2656,0.04315,0.37457,-0.39252,0.91973,0.0051
72.636,0.74588,0.26319,0.04212,0.37639,-0.39252,0.91973,0.0051
72.687,0.73876,0.26072,0.04105,0.37822,-0.39252,0.91973,0.0051
72.738,0.73164,0.25824,0.03998,0.38003,-0.39253,0.91973,0.0051
72.789,0.72452,0.25574,0.03891,0.38183,-0.39253,0.91973,0.0051
72.84,0.7174,0.25329,0.03785,0.38356,-0.39253,0.91973,0.0051
72.891,0.71028,0.25077,0.03677,0.38532,-0.39253,0.91973,0.0051
72.942,0.70316,0.24824,0.03568,0.38705,-0.39253,0.91972,0.0051
72.993,0.69603,0.24571,0.03459,0.38877,-0.39253,0.91972,0.0051
73.044,0.68891,0.24315,0.03349,0.39047,-0.39253,0.91972,0.0051
73.095,0.68179,0.24064,0.03241,0.39211,-0.39254,0.91972,0.0051
73.146,0.67467,0.23807,0.03131,0.39377,-0.39254,0.91972,0.0051
73.197,0.66755,0.23554,0.03022,0.39537,-0.39254,0.91972,0.0051
73.248,0.66043,0.23295,0.0291,0.39699,-0.39254,0.91972,0.0051
73.299,0.65331,0.23039,0.028,0.39855,-0.39254,0.91972,0.0051
73.35,0.64619,0.22778,0.02688,0.40013,-0.39254,0.91972,0.0051
73.401,0.63907,0.22521,0.02577,0.40166,-0.39254,0.91972,0.0051
73.452,0.63194,0.22257,0.02464,0.40319,-0.39255,0.91972,0.0051
73.503,0.62482,0.21998,0.02353,0.40468,-0.39255,0.91972,0.0051
73.554,0.6177,0.21732,0.02239,0.40618,-0.39255,0.91972,0.0051
73.605,0.61058,0.21471,0.02126,0.40762,-0.39255,0.91972,0.0051
73.656,0.60347,0.21209,0.02014,0.40905,-0.39255,0.91972,0.0051
73.707,0.59726,0.20961,0.01907,0.41038,-0.39255,0.91972,0.0051
73.758,0.59326,0.20789,0.01833,0.41129,-0.39255,0.91971,0.0051
73.809,0.59149,0.20703,0.01796,0.41174,-0.39255,0.91971,0.0051
73.86,0.5914,0.20691,0.01791,0.4118,-0.39255,0.91971,0.0051
