timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
30.03,1e-05,0.34723,-0.06912,0.50737,-0.00012,1e-05,-1.0
30.081,0.00131,0.34717,-0.0694,0.50737,-0.00012,1e-05,-1.0
30.132,0.00483,0.34696,-0.07044,0.50737,-0.00012,1e-05,-1.0
30.183,0.01066,0.3466,-0.07223,0.50737,-0.00012,1e-05,-1.0
30.234,0.01771,0.34609,-0.07462,0.50737,-0.00012,1e-05,-1.0
30.285,0.02483,0.34555,-0.07709,0.50737,-0.00012,1e-05,-1.0
30.336,0.03195,0.345,-0.0795,0.50737,-0.00012,1e-05,-1.0
30.387,0.03907,0.34444,-0.0819,0.50737,-0.00012,1e-05,-1.0
30.438,0.04619,0.34385,-0.08435,0.50737,-0.00012,1e-05,-1.0
30.489,0.05331,0.34324,-0.0868,0.50737,-0.00012,1e-05,-1.0
30.54,0.06043,0.34263,-0.08919,0.50737,-0.00012,1e-05,-1.0
30.591,0.06756,0.342,-0.09158,0.50737,-0.00012,1e-05,-1.0
30.642,0.07468,0.34135,-0.09397,0.50737,-0.00012,1e-05,-1.0
30.693,0.0818,0.34067,-0.09639,0.50737,-0.00013,1e-05,-1.0
30.744,0.08892,0.33999,-0.09877,0.50736,-0.00013,1e-05,-1.0
30.795,0.09604,0.33929,-0.10114,0.50736,-0.00013,1e-05,-1.0
30.846,0.10316,0.33857,-0.10355,0.50736,-0.00013,1e-05,-1.0
30.897,0.11028,0.33784,-0.10591,0.50736,-0.00013,1e-05,-1.0
30.949,0.11754,0.33707,-0.10832,0.50736,-0.00013,1e-05,-1.0
31.0,0.12467,0.33631,-0.11067,0.50736,-0.00013,1e-05,-1.0
31.051,0.13179,0.33552,-0.11306,0.50736,-0.00013,1e-05,-1.0
31.102,0.13891,0.33472,-0.1154,0.50736,-0.00013,1e-05,-1.0
31.153,0.14603,0.33389,-0.11778,0.50736,-0.00013,1e-05,-1.0
31.204,0.15315,0.33304,-0.12015,0.50736,-0.00013,1e-05,-1.0
31.255,0.16027,0.3322,-0.12247,0.50736,-0.00013,1e-05,-1.0
31.306,0.16739,0.33132,-0.12483,0.50736,-0.00013,1e-05,-1.0
31.357,0.17452,0.33044,-0.12714,0.50736,-0.00014,1e-05,-1.0
