timestamp,joint_6,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat
8.896,0.0,-0.0,-0.00018,0.16745,0.00011,1.0,1e-05
8.947,-0.0013,-1e-05,-0.00018,0.16745,0.00011,1.0,1e-05
8.998,-0.00482,-0.00027,-0.00018,0.16745,0.00011,1.0,1e-05
9.049,-0.01044,-0.00089,-0.00018,0.16745,0.00011,1.0,1e-05
9.1,-0.01672,-0.00184,-0.00018,0.16744,0.00011,1.0,1e-05
9.151,-0.02295,-0.00289,-0.00018,0.16743,0.00011,1.0,1e-05
9.202,-0.02918,-0.00391,-0.00018,0.16741,0.00011,1.0,1e-05
9.253,-0.03541,-0.00495,-0.00018,0.16738,0.00011,1.0,1e-05
9.304,-0.04165,-0.006,-0.00018,0.16735,0.00011,1.0,1e-05
9.355,-0.04788,-0.00702,-0.00018,0.16731,0.00011,1.0,1e-05
9.406,-0.05411,-0.00806,-0.00018,0.16726,0.00011,1.0,1e-05
9.457,-0.06034,-0.0091,-0.00018,0.16721,0.00011,1.0,1e-05
9.508,-0.06657,-0.01013,-0.00018,0.16715,0.0001,1.0,1e-05
9.559,-0.0728,-0.01117,-0.00018,0.16708,0.0001,1.0,1e-05
9.61,-0.07903,-0.01221,-0.00018,0.16701,0.0001,1.0,1e-05
9.661,-0.08526,-0.01325,-0.00018,0.16693,0.0001,1.0,1e-05
9.712,-0.09149,-0.01427,-0.00018,0.16685,0.0001,1.0,1e-05
9.763,-0.09773,-0.01632,-0.00018,0.16666,0.0001,1.0,1e-05
9.814,-0.10395,-0.01736,-0.00017,0.16655,0.0001,1.0,1e-05
9.865,-0.11019,-0.01838,-0.00017,0.16644,0.0001,1.0,1e-05
9.916,-0.11642,-0.01942,-0.00017,0.16633,0.0001,1.0,1e-05
9.967,-0.12265,-0.02045,-0.00017,0.1662,9e-05,1.0,1e-05
10.018,-0.12888,-0.02147,-0.00017,0.16607,9e-05,1.0,1e-05
10.069,-0.13511,-0.02248,-0.00017,0.16594,9e-05,1.0,1e-05
10.12,-0.14135,-0.02349,-0.00017,0.1658,9e-05,1.0,1e-05
10.171,-0.14758,-0.02453,-0.00017,0.16565,9e-05,1.0,1e-05
10.222,-0.15381,-0.02554,-0.00017,0.1655,9e-05,1.0,1e-05
10.273,-0.16004,-0.02655,-0.00017,0.16534,9e-05,1.0,1e-05
10.324,-0.16627,-0.02756,-0.00017,0.16517,9e-05,1.0,1e-05
10.375,-0.1725,-0.02857,-0.00017,0.165,9e-05,1.0,1e-05
10.426,-0.17873,-0.02959,-0.00017,0.16482,9e-05,1.0,1e-05
10.477,-0.18496,-0.0306,-0.00017,0.16464,8e-05,1.0,1e-05
10.528,-0.19119,-0.03163,-0.00017,0.16444,8e-05,1.0,1e-05
10.579,-0.19742,-0.03265,-0.00017,0.16424,8e-05,1.0,1e-05
10.63,-0.20365,-0.03367,-0.00017,0.16403,8e-05,1.0,1e-05
10.681,-0.20989,-0.03467,-0.00017,0.16383,8e-05,1.0,1e-05
10.732,-0.21612,-0.03567,-0.00017,0.16361,8e-05,1.0,1e-05
10.783,-0.22235,-0.03669,-0.00017,0.16339,8e-05,1.0,1e-05
10.834,-0.22858,-0.03769,-0.00017,0.16316,8e-05,1.0,1e-05
10.885,-0.23481,-0.03869,-0.00017,0.16292,8e-05,1.0,1e-05
10.936,-0.24104,-0.0397,-0.00017,0.16268,8e-05,1.0,1e-05
10.987,-0.24727,-0.04069,-0.00017,0.16244,7e-05,1.0,1e-05
11.038,-0.2535,-0.04171,-0.00017,0.16218,7e-05,1.0,1e-05
11.089,-0.25973,-0.0427,-0.00017,0.16192,7e-05,1.0,1e-05
11.14,-0.26597,-0.0437,-0.00017,0.16165,7e-05,1.0,1e-05
11.191,-0.2722,-0.04469,-0.00017,0.16138,7e-05,1.0,1e-05
11.242,-0.27843,-0.04568,-0.00017,0.16111,7e-05,1.0,1e-05
11.293,-0.28466,-0.04668,-0.00017,0.16082,7e-05,1.0,1e-05
11.344,-0.29089,-0.04766,-0.00017,0.16053,7e-05,1.0,1e-05
11.395,-0.29712,-0.04866,-0.00017,0.16023,7e-05,1.0,1e-05
11.446,-0.30335,-0.04964,-0.00017,0.15993,7e-05,1.0,1e-05
11.497,-0.30959,-0.05063,-0.00017,0.15962,6e-05,1.0,1e-05
11.548,-0.31582,-0.05161,-0.00017,0.1593,6e-05,1.0,1e-05
11.599,-0.32205,-0.05258,-0.00017,0.15899,6e-05,1.0,1e-05
11.65,-0.32828,-0.05357,-0.00017,0.15866,6e-05,1.0,1e-05
11.701,-0.33451,-0.05454,-0.00017,0.15833,6e-05,1.0,1e-05
11.752,-0.34074,-0.05552,-0.00017,0.15798,6e-05,1.0,1e-05
11.803,-0.34698,-0.05649,-0.00017,0.15764,6e-05,1.0,1e-05
11.854,-0.3532,-0.05747,-0.00017,0.15729,6e-05,1.0,1e-05
11.905,-0.35943,-0.05845,-0.00017,0.15692,6e-05,1.0,1e-05
11.956,-0.36566,-0.0594,-0.00017,0.15656,6e-05,1.0,1e-05
12.007,-0.3719,-0.06038,-0.00017,0.15619,5e-05,1.0,1e-05
12.058,-0.37813,-0.06133,-0.00017,0.15582,5e-05,1.0,1e-05
12.109,-0.38436,-0.0623,-0.00017,0.15543,5e-05,1.0,1e-05
12.16,-0.39059,-0.06325,-0.00017,0.15505,5e-05,1.0,1e-05
12.211,-0.39682,-0.06421,-0.00017,0.15465,5e-05,1.0,1e-05
12.262,-0.40305,-0.06518,-0.00017,0.15425,5e-05,1.0,1e-05
12.313,-0.40928,-0.06612,-0.00017,0.15385,5e-05,1.0,1e-05
12.364,-0.41551,-0.06707,-0.00017,0.15343,5e-05,1.0,1e-05
12.415,-0.42175,-0.06801,-0.00017,0.15302,5e-05,1.0,1e-05
12.466,-0.42798,-0.06896,-0.00017,0.1526,5e-05,1.0,1e-05
12.517,-0.43421,-0.06989,-0.00017,0.15217,4e-05,1.0,1e-05
12.568,-0.44044,-0.07082,-0.00017,0.15174,4e-05,1.0,1e-05
12.619,-0.44667,-0.07177,-0.00017,0.1513,4e-05,1.0,1e-05
12.67,-0.4529,-0.07269,-0.00017,0.15086,4e-05,1.0,1e-05
12.721,-0.45914,-0.07363,-0.00017,0.1504,4e-05,1.0,1e-05
12.772,-0.46537,-0.07455,-0.00017,0.14995,4e-05,1.0,1e-05
12.823,-0.4716,-0.07548,-0.00017,0.14948,4e-05,1.0,1e-05
12.874,-0.47783,-0.07641,-0.00017,0.14901,4e-05,1.0,1e-05
12.925,-0.48406,-0.07732,-0.00017,0.14854,4e-05,1.0,1e-05
12.976,-0.49029,-0.07824,-0.00017,0.14805,4e-05,1.0,1e-05
13.027,-0.49652,-0.07914,-0.00017,0.14757,3e-05,1.0,1e-05
13.078,-0.50275,-0.08006,-0.00017,0.14708,3e-05,1.0,1e-05
13.129,-0.50898,-0.08096,-0.00017,0.14658,3e-05,1.0,1e-05
13.18,-0.51521,-0.08185,-0.00017,0.14609,3e-05,1.0,1e-05
13.231,-0.52144,-0.08276,-0.00017,0.14557,3e-05,1.0,1e-05
13.282,-0.52768,-0.08367,-0.00017,0.14506,3e-05,1.0,1e-05
13.333,-0.53391,-0.08455,-0.00017,0.14454,3e-05,1.0,1e-05
13.384,-0.54014,-0.08543,-0.00017,0.14402,3e-05,1.0,1e-05
13.435,-0.54637,-0.08633,-0.00017,0.14349,3e-05,1.0,1e-05
13.486,-0.5526,-0.0872,-0.00017,0.14296,3e-05,1.0,1e-05
13.537,-0.55883,-0.08809,-0.00017,0.14241,2e-05,1.0,1e-05
13.588,-0.56506,-0.08896,-0.00017,0.14187,2e-05,1.0,1e-05
13.639,-0.57129,-0.08984,-0.00017,0.14131,2e-05,1.0,1e-05
13.69,-0.57753,-0.0907,-0.00017,0.14076,2e-05,1.0,1e-05
13.741,-0.58376,-0.09158,-0.00017,0.14019,2e-05,1.0,1e-05
13.792,-0.58999,-0.09243,-0.00017,0.13963,2e-05,1.0,1e-05
13.843,-0.59622,-0.0933,-0.00017,0.13905,2e-05,1.0,1e-05
13.894,-0.60245,-0.09415,-0.00017,0.13848,2e-05,1.0,1e-05
13.945,-0.60868,-0.09501,-0.00017,0.13789,2e-05,1.0,1e-05
13.996,-0.61491,-0.09585,-0.00017,0.13731,2e-05,1.0,1e-05
