timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.00100,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,-0.01850,-0.28694,0.29636,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77407,0.00001,-0.23096,0.26576,0.57631,0.23072,-0.18869,-0.95455,-0.17701,0.22937,0.37614,0.84867,0.51888,0.10256,-0.10070,0.15204,0.19815,0.34014,-0.38692,-0.85709,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.05200,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,-0.01822,-0.28694,0.29636,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77407,0.00001,-0.23096,0.26576,0.57631,0.23072,-0.18869,-0.95455,-0.17701,0.22937,0.37614,0.84867,0.51888,0.10256,-0.10070,0.15204,0.19815,0.34014,-0.38692,-0.85709,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.10400,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,-0.01601,-0.28694,0.29636,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77407,0.00001,-0.23096,0.26576,0.57631,0.23072,-0.18869,-0.95455,-0.17701,0.22937,0.37614,0.84867,0.51888,0.10256,-0.10070,0.15204,0.19815,0.34014,-0.38692,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.15500,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,-0.01156,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26576,0.57631,0.23072,-0.18869,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10256,-0.10070,0.15204,0.19815,0.34014,-0.38692,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.20500,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,-0.00544,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23072,-0.18869,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10256,-0.10071,0.15204,0.19815,0.34014,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.25700,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,0.00081,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23072,-0.18870,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10257,-0.10071,0.15204,0.19815,0.34014,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.30800,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,0.00704,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23072,-0.18870,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10257,-0.10071,0.15204,0.19815,0.34014,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.35900,0.68554,-0.30266,0.35126,-0.24714,0.24408,-0.35550,0.01327,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23073,-0.18870,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10257,-0.10071,0.15204,0.19815,0.34015,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22153,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.41000,0.68554,-0.30267,0.35126,-0.24714,0.24408,-0.35550,0.01950,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23073,-0.18870,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10257,-0.10071,0.15204,0.19815,0.34015,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22154,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
0.46100,0.68554,-0.30267,0.35126,-0.24714,0.24408,-0.35550,0.02573,-0.28694,0.29637,0.90550,-0.00000,0.00001,-1.00000,-0.28354,0.30053,0.77712,0.63309,0.77408,0.00001,-0.23096,0.26577,0.57630,0.23073,-0.18870,-0.95455,-0.17701,0.22938,0.37614,0.84867,0.51888,0.10257,-0.10071,0.15204,0.19815,0.34015,-0.38693,-0.85708,-0.06451,0.11111,0.10740,0.92140,0.31929,0.22154,-0.02364,0.04084,0.03947,0.38429,-0.66383,-0.64160
