timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,forearm_link.x,forearm_link.y,forearm_link.z,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z
0.002,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.393,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.071,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.392,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.092,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.391,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.113,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.390,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.134,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.388,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.155,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.386,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.176,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.383,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.197,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.381,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.218,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.378,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.239,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.375,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.260,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.373,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.281,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.370,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.302,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.368,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.323,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.365,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.344,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.363,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.365,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.360,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.386,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.357,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.407,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.355,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.428,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.352,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.449,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.350,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.470,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.347,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.491,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.345,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.512,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.342,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.533,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.339,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.554,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.337,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.575,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.334,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.596,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.332,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.617,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.329,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.638,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.327,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.659,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.324,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.680,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.321,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.701,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.319,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.722,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.316,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.743,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.314,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.764,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.311,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.785,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.309,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.806,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.306,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.827,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.304,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.848,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.301,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.869,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.298,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.890,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.296,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.911,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.293,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.932,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.291,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.953,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.288,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.974,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.286,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
0.995,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.283,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.016,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.280,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.037,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.278,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.058,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.275,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.079,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.273,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.100,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.270,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.121,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.268,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.142,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.265,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.163,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.262,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.184,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.260,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.205,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.257,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.226,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.255,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.247,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.252,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.268,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.250,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.289,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.247,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.310,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.244,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.331,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.242,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.352,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.239,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.373,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.237,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.394,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.234,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.415,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.232,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.436,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.229,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.457,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.227,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.478,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.224,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.499,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.221,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.520,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.219,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.541,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.216,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.562,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.214,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.583,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.211,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.604,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.209,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.625,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.206,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.646,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.203,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.667,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.201,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.688,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.198,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.709,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.196,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.730,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.193,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.751,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.191,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.772,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.188,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.793,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.185,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.814,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.183,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.835,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.180,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.856,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.178,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.877,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.175,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.898,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.173,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.919,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.170,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.940,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.168,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.961,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.165,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
1.982,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.162,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.003,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.160,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.024,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.157,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.045,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.155,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.066,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.152,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.087,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.150,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.108,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.147,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.129,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.144,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.150,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.142,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.171,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.139,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.192,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.137,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.213,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.134,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.234,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.132,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.255,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.129,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.276,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.126,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.297,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.124,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.318,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.121,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.339,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.119,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.360,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.116,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.381,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.114,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.402,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.111,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.423,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.109,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.444,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.106,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.465,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.103,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.486,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.101,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.507,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.098,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
2.528,0.325,-0.670,-0.091,-0.497,-0.904,0.223,-0.096,-0.660,0.207,0.667,-0.659,0.212,0.538,-0.533,0.177,0.374,-0.407,0.141,0.208,-0.222,0.095,0.126,-0.128,0.068,0.084
