timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.00100,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.09854,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17585,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10586,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.05200,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.09883,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17585,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10586,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.10300,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.10103,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17585,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10586,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.15400,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.10548,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17585,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10586,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.20500,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.11160,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17585,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.25600,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.11784,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17586,0.98399,-0.02903,-0.02432,0.03371,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.30700,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.12407,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03690,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17586,0.98399,-0.02903,-0.02432,0.03372,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.35800,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.13030,0.03757,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03689,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17586,0.98399,-0.02903,-0.02432,0.03372,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.40900,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.13654,0.03756,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03689,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17586,0.98399,-0.02903,-0.02432,0.03372,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
0.46000,-0.12509,0.09740,0.30329,0.00957,0.36166,-0.37155,-0.14277,0.03756,0.01678,1.02045,-0.00000,0.00001,-1.00000,0.03689,0.02212,0.89207,-0.12476,0.99219,0.00001,0.01580,0.02589,0.68269,-0.09649,-0.01213,-0.99526,-0.00338,0.02961,0.47312,0.17586,0.98399,-0.02903,-0.02432,0.03372,0.26569,-0.10585,-0.01042,-0.99433,-0.03544,0.03276,0.16035,0.51077,0.85738,-0.06336,-0.01299,0.01209,0.05891,0.21112,-0.19654,-0.95750
