timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.00100,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.15370,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00020,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04540,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.05200,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.15358,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00020,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04540,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.10300,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.15177,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.15400,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.14771,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.20500,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.14176,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.25600,0.10341,0.14262,-0.02036,-0.37901,-0.25416,-0.03950,-0.13550,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.30700,0.10341,0.14262,-0.02036,-0.37902,-0.25416,-0.03950,-0.12927,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.35800,0.10341,0.14262,-0.02036,-0.37902,-0.25416,-0.03950,-0.12304,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.41000,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.11681,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00290,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.46000,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.11058,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14138,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.51100,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.10434,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06106,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.56200,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.09812,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00988,-0.96244
0.61300,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.09188,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.66400,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.08565,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.71500,0.10341,0.14263,-0.02036,-0.37902,-0.25416,-0.03950,-0.07942,-0.06161,-0.02402,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16309,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.76600,0.10341,0.14263,-0.02036,-0.37903,-0.25416,-0.03950,-0.07319,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10323,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98985,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.81700,0.10341,0.14263,-0.02036,-0.37903,-0.25416,-0.03950,-0.06696,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08316,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98502,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.86800,0.10341,0.14263,-0.02036,-0.37903,-0.25416,-0.03950,-0.06072,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08315,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98501,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.91900,0.10341,0.14263,-0.02036,-0.37903,-0.25416,-0.03950,-0.05449,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08315,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98501,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
0.97000,0.10341,0.14264,-0.02037,-0.37903,-0.25416,-0.03950,-0.04826,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08315,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98501,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
1.02100,0.10341,0.14264,-0.02037,-0.37903,-0.25416,-0.03950,-0.04203,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14139,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08315,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01667,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98501,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
1.07200,0.10341,0.14264,-0.02037,-0.37903,-0.25416,-0.03950,-0.03580,-0.06161,-0.02403,1.01163,-0.00000,0.00001,-1.00000,-0.06105,-0.01868,0.88325,0.10322,0.99466,0.00001,-0.09014,-0.00925,0.67501,-0.14140,0.01468,-0.98984,-0.11936,0.00019,0.46678,0.08315,0.99653,0.00291,-0.07013,0.00307,0.26417,0.23365,-0.01666,-0.97218,-0.04541,0.00148,0.16118,-0.16310,0.98501,-0.05608,-0.01669,0.00061,0.05921,0.27132,-0.00987,-0.96244
