timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,spherical_wrist_2_link.x_hat,spherical_wrist_2_link.y_hat,spherical_wrist_2_link.z_hat,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.00200,0.02169,-0.02704,0.12924,-0.17635,-0.39853,0.41618,-0.08244,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04249,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03666,0.01652,0.68087,0.02703,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15031,0.98863,0.00350,0.01262,0.02339,0.26647,0.19999,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20140,-0.12464,-0.97155
0.98100,0.02169,-0.02704,0.12924,-0.17635,-0.39853,0.41618,-0.08243,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04249,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03666,0.01652,0.68087,0.02703,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15031,0.98863,0.00350,0.01262,0.02339,0.26647,0.19999,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20140,-0.12464,-0.97155
1.03200,0.02169,-0.02704,0.12924,-0.17635,-0.39853,0.41618,-0.08113,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04249,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03666,0.01652,0.68087,0.02703,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15031,0.98863,0.00350,0.01262,0.02339,0.26647,0.19999,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20140,-0.12464,-0.97155
1.08300,0.02169,-0.02705,0.12923,-0.17635,-0.39853,0.41618,-0.07761,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04249,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03667,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15030,0.98863,0.00350,0.01262,0.02339,0.26647,0.19999,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20140,-0.12464,-0.97155
1.13400,0.02169,-0.02705,0.12923,-0.17635,-0.39853,0.41618,-0.07198,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04249,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03667,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15030,0.98863,0.00350,0.01262,0.02339,0.26647,0.20000,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20139,-0.12464,-0.97155
1.18500,0.02169,-0.02705,0.12923,-0.17635,-0.39853,0.41618,-0.06570,-0.04261,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04250,0.01027,0.89117,0.02169,0.99976,0.00001,-0.03667,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15030,0.98863,0.00350,0.01262,0.02339,0.26647,0.20000,-0.02695,-0.97943,0.03377,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20139,-0.12463,-0.97155
1.23600,0.02169,-0.02705,0.12923,-0.17635,-0.39853,0.41618,-0.05947,-0.04262,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04250,0.01027,0.89117,0.02168,0.99976,0.00001,-0.03667,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03002,0.02270,0.47059,0.15030,0.98863,0.00350,0.01262,0.02339,0.26647,0.20000,-0.02695,-0.97942,0.03376,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20139,-0.12463,-0.97155
1.28700,0.02169,-0.02705,0.12923,-0.17635,-0.39852,0.41618,-0.05324,-0.04262,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04250,0.01027,0.89117,0.02168,0.99976,0.00001,-0.03667,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03003,0.02270,0.47059,0.15029,0.98864,0.00350,0.01262,0.02339,0.26647,0.20001,-0.02694,-0.97942,0.03376,0.02070,0.16270,-0.23720,0.96856,-0.07508,0.01239,0.00767,0.05977,-0.20138,-0.12463,-0.97155
1.33800,0.02168,-0.02705,0.12923,-0.17635,-0.39852,0.41617,-0.04700,-0.04262,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04250,0.01027,0.89117,0.02168,0.99976,0.00001,-0.03668,0.01652,0.68087,0.02704,-0.00058,-0.99963,-0.03003,0.02270,0.47059,0.15029,0.98864,0.00350,0.01262,0.02339,0.26647,0.20001,-0.02694,-0.97942,0.03376,0.02070,0.16270,-0.23720,0.96855,-0.07508,0.01239,0.00767,0.05977,-0.20138,-0.12463,-0.97155
1.38900,0.02168,-0.02705,0.12923,-0.17635,-0.39852,0.41617,-0.04077,-0.04262,0.00489,1.01955,-0.00000,0.00001,-1.00000,-0.04251,0.01026,0.89117,0.02168,0.99976,0.00001,-0.03668,0.01652,0.68087,0.02705,-0.00058,-0.99963,-0.03003,0.02270,0.47059,0.15029,0.98864,0.00350,0.01262,0.02339,0.26647,0.20001,-0.02694,-0.97942,0.03376,0.02070,0.16270,-0.23720,0.96855,-0.07508,0.01239,0.00767,0.05977,-0.20137,-0.12463,-0.97155
