timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
48.418,1.06989,-0.4604,0.47762,0.55428,-0.0,1e-05,-1.0
48.469,1.06859,-0.46124,0.47681,0.55428,-0.0,1e-05,-1.0
48.52,1.06507,-0.46315,0.47496,0.55428,-0.0,1e-05,-1.0
48.571,1.05924,-0.4661,0.47206,0.55428,-0.0,1e-05,-1.0
48.622,1.05219,-0.46938,0.4688,0.55428,-0.0,1e-05,-1.0
48.673,1.04507,-0.4727,0.46544,0.55428,-0.0,1e-05,-1.0
48.724,1.03795,-0.47601,0.46207,0.55428,-0.0,1e-05,-1.0
48.775,1.03083,-0.47922,0.45873,0.55428,-0.0,1e-05,-1.0
48.826,1.0237,-0.48241,0.45537,0.55428,-0.0,1e-05,-1.0
48.877,1.01658,-0.48558,0.45199,0.55428,-0.0,1e-05,-1.0
48.928,1.00946,-0.48878,0.44852,0.55429,-0.0,1e-05,-1.0
48.979,1.00234,-0.4919,0.4451,0.55429,-0.0,1e-05,-1.0
49.03,0.99522,-0.49506,0.44159,0.55429,-0.0,1e-05,-1.0
49.081,0.9881,-0.49813,0.43812,0.55429,-0.0,1e-05,-1.0
49.132,0.98098,-0.50118,0.43463,0.55429,-0.0,1e-05,-1.0
49.183,0.97386,-0.50426,0.43105,0.55429,-0.0,1e-05,-1.0
49.234,0.96674,-0.50725,0.42752,0.55429,-0.0,1e-05,-1.0
49.285,0.95962,-0.51028,0.4239,0.55429,-0.0,1e-05,-1.0
49.336,0.95249,-0.51329,0.42025,0.55429,-0.0,1e-05,-1.0
49.387,0.94537,-0.51621,0.41666,0.55429,-0.0,1e-05,-1.0
49.438,0.93825,-0.51916,0.41298,0.55429,-0.0,1e-05,-1.0
49.489,0.93113,-0.52203,0.40934,0.5543,-0.0,1e-05,-1.0
49.54,0.92401,-0.52488,0.40568,0.5543,-0.0,1e-05,-1.0
49.591,0.91689,-0.53055,0.39824,0.5543,-0.0,1e-05,-1.0
49.642,0.90977,-0.53331,0.39453,0.5543,-0.0,1e-05,-1.0
49.693,0.90265,-0.53611,0.39072,0.5543,-0.0,1e-05,-1.0
49.744,0.89553,-0.53887,0.38689,0.5543,-0.0,1e-05,-1.0
49.795,0.88841,-0.54156,0.38312,0.5543,-0.0,1e-05,-1.0
49.846,0.88128,-0.54422,0.37933,0.5543,-0.0,1e-05,-1.0
49.897,0.87416,-0.54691,0.37545,0.5543,-0.0,1e-05,-1.0
49.948,0.86704,-0.54952,0.37162,0.55431,-0.0,1e-05,-1.0
49.999,0.85992,-0.5521,0.36777,0.55431,-0.0,1e-05,-1.0
50.05,0.8528,-0.5547,0.36383,0.55431,-0.0,1e-05,-1.0
50.101,0.84568,-0.55728,0.35988,0.55431,-0.0,1e-05,-1.0
50.153,0.83842,-0.55978,0.35597,0.55431,-0.0,1e-05,-1.0
50.204,0.8313,-0.5623,0.35198,0.55431,-0.0,1e-05,-1.0
50.255,0.82418,-0.56474,0.34805,0.55431,-0.0,1e-05,-1.0
50.306,0.81706,-0.5672,0.34402,0.55431,-0.0,1e-05,-1.0
50.357,0.80993,-0.56959,0.34005,0.55431,-0.0,1e-05,-1.0
50.408,0.80282,-0.572,0.33598,0.55431,-0.0,1e-05,-1.0
50.459,0.79569,-0.57433,0.33198,0.55432,-0.0,1e-05,-1.0
50.51,0.78857,-0.57669,0.32786,0.55432,-0.0,1e-05,-1.0
50.561,0.78141,-0.57885,0.32404,0.55432,-0.0,1e-05,-1.0
50.612,0.77516,-0.58031,0.3214,0.55432,-0.0,1e-05,-1.0
50.663,0.77109,-0.58105,0.32006,0.55432,-0.0,1e-05,-1.0
50.714,0.76925,-0.58116,0.31986,0.55432,-0.0,1e-05,-1.0
50.765,0.76913,-0.58116,0.31986,0.55432,-0.0,1e-05,-1.0
