timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
45.902,0.69703,0.27599,0.24145,0.62039,0.3578,0.9338,1e-05
45.954,0.69573,0.2742,0.24213,0.62091,0.3578,0.9338,1e-05
46.005,0.69221,0.27105,0.24334,0.62183,0.3578,0.9338,1e-05
46.056,0.68638,0.267,0.24489,0.62297,0.3578,0.9338,1e-05
46.107,0.67933,0.26293,0.24645,0.62408,0.3578,0.9338,1e-05
46.158,0.67221,0.25878,0.24804,0.62519,0.35779,0.9338,1e-05
46.209,0.66509,0.2547,0.24961,0.62624,0.35779,0.9338,1e-05
46.26,0.65797,0.25054,0.2512,0.62728,0.35779,0.9338,1e-05
46.311,0.65085,0.24644,0.25277,0.62827,0.35779,0.9338,1e-05
46.362,0.64373,0.24235,0.25434,0.62923,0.35779,0.9338,1e-05
46.413,0.63661,0.23816,0.25595,0.63018,0.35779,0.9338,1e-05
46.464,0.62949,0.23397,0.25755,0.63109,0.35779,0.9338,1e-05
46.515,0.62237,0.22985,0.25913,0.63196,0.35779,0.9338,1e-05
46.566,0.61524,0.22564,0.26074,0.63281,0.35778,0.9338,1e-05
46.617,0.60812,0.22152,0.26233,0.63362,0.35778,0.9338,1e-05
46.668,0.601,0.2173,0.26394,0.6344,0.35778,0.93381,1e-05
46.719,0.59388,0.21316,0.26553,0.63515,0.35778,0.93381,1e-05
46.77,0.58676,0.20894,0.26715,0.63587,0.35778,0.93381,1e-05
46.821,0.57964,0.20479,0.26874,0.63655,0.35778,0.93381,1e-05
46.872,0.57252,0.20064,0.27033,0.6372,0.35778,0.93381,1e-05
46.923,0.5654,0.1964,0.27195,0.63783,0.35777,0.93381,1e-05
46.974,0.55827,0.19215,0.27358,0.63843,0.35777,0.93381,1e-05
47.025,0.55116,0.18791,0.27521,0.63899,0.35777,0.93381,1e-05
47.076,0.54404,0.18366,0.27683,0.63952,0.35777,0.93381,1e-05
47.127,0.53692,0.17949,0.27843,0.64001,0.35777,0.93381,1e-05
47.178,0.52979,0.17531,0.28003,0.64047,0.35777,0.93381,1e-05
47.229,0.52267,0.17106,0.28166,0.64091,0.35777,0.93381,1e-05
47.28,0.51555,0.16687,0.28327,0.64131,0.35777,0.93381,1e-05
47.331,0.50843,0.16261,0.2849,0.64168,0.35776,0.93381,1e-05
47.382,0.50131,0.15834,0.28654,0.64202,0.35776,0.93381,1e-05
47.433,0.49419,0.15407,0.28817,0.64232,0.35776,0.93381,1e-05
47.484,0.48706,0.14988,0.28978,0.64259,0.35776,0.93381,1e-05
47.535,0.47994,0.14561,0.29141,0.64283,0.35776,0.93381,1e-05
47.587,0.47268,0.14142,0.29302,0.64304,0.35776,0.93381,1e-05
47.638,0.46556,0.13714,0.29466,0.64322,0.35776,0.93381,1e-05
47.689,0.45844,0.13295,0.29627,0.64336,0.35776,0.93382,1e-05
47.74,0.45132,0.12867,0.2979,0.64347,0.35775,0.93382,1e-05
47.791,0.4442,0.12448,0.29951,0.64355,0.35775,0.93382,1e-05
47.842,0.43708,0.12028,0.30112,0.6436,0.35775,0.93382,1e-05
47.893,0.42996,0.11609,0.30273,0.64362,0.35775,0.93382,1e-05
47.943,0.42284,0.11181,0.30437,0.6436,0.35775,0.93382,1e-05
47.995,0.41571,0.10761,0.30598,0.64356,0.35775,0.93382,1e-05
48.046,0.40859,0.10333,0.30761,0.64348,0.35775,0.93382,1e-05
48.097,0.40147,0.09914,0.30922,0.64337,0.35774,0.93382,1e-05
48.148,0.39435,0.09486,0.31086,0.64322,0.35774,0.93382,1e-05
48.199,0.38723,0.09067,0.31247,0.64305,0.35774,0.93382,1e-05
48.25,0.38011,0.08639,0.31411,0.64284,0.35774,0.93382,1e-05
48.3,0.37299,0.08212,0.31574,0.6426,0.35774,0.93382,1e-05
48.351,0.36587,0.07785,0.31738,0.64232,0.35774,0.93382,1e-05
48.403,0.35875,0.07366,0.31898,0.64202,0.35774,0.93382,1e-05
48.454,0.35186,0.0698,0.32046,0.64172,0.35774,0.93382,1e-05
48.504,0.34668,0.06722,0.32145,0.6415,0.35773,0.93382,1e-05
48.555,0.34379,0.06599,0.32192,0.64139,0.35773,0.93382,1e-05
48.607,0.34309,0.06587,0.32197,0.64138,0.35773,0.93382,1e-05
