timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
57.896,0.55333,0.5945,-0.25086,0.36105,-0.12472,0.99219,1e-05
57.947,0.55203,0.59341,-0.25099,0.36275,-0.12472,0.99219,1e-05
57.998,0.54851,0.59146,-0.25124,0.36575,-0.12472,0.99219,1e-05
58.049,0.54268,0.58897,-0.25155,0.36953,-0.12471,0.99219,1e-05
58.1,0.53563,0.5864,-0.25187,0.37338,-0.12471,0.99219,1e-05
58.151,0.52851,0.58375,-0.25221,0.37729,-0.12471,0.99219,1e-05
58.202,0.52138,0.58107,-0.25254,0.38118,-0.12471,0.99219,1e-05
58.253,0.51426,0.57836,-0.25288,0.38506,-0.12471,0.99219,1e-05
58.304,0.50714,0.57568,-0.25322,0.38883,-0.12471,0.99219,1e-05
58.355,0.50002,0.57292,-0.25357,0.39267,-0.12471,0.99219,1e-05
58.406,0.4929,0.57019,-0.25391,0.39641,-0.12471,0.99219,1e-05
58.457,0.48578,0.56737,-0.25426,0.4002,-0.12471,0.99219,1e-05
58.508,0.47866,0.56459,-0.25461,0.4039,-0.12471,0.99219,1e-05
58.559,0.47154,0.56178,-0.25497,0.40758,-0.12471,0.99219,1e-05
58.61,0.46442,0.55894,-0.25532,0.41124,-0.12471,0.99219,1e-05
58.661,0.4573,0.55602,-0.25569,0.41495,-0.12471,0.99219,1e-05
58.712,0.45017,0.55313,-0.25605,0.41857,-0.12471,0.99219,1e-05
58.763,0.44305,0.55016,-0.25643,0.42224,-0.12471,0.99219,1e-05
58.814,0.43593,0.54723,-0.2568,0.42582,-0.12471,0.99219,1e-05
58.865,0.42881,0.54421,-0.25718,0.42945,-0.12471,0.99219,1e-05
58.916,0.42169,0.54116,-0.25756,0.43305,-0.12471,0.99219,1e-05
58.967,0.41457,0.53809,-0.25795,0.43664,-0.12471,0.99219,1e-05
59.018,0.40745,0.53505,-0.25833,0.44013,-0.12471,0.99219,1e-05
59.069,0.40032,0.53199,-0.25871,0.4436,-0.12471,0.99219,1e-05
59.12,0.3932,0.52884,-0.25911,0.44712,-0.12471,0.99219,1e-05
59.171,0.38609,0.52567,-0.25951,0.45062,-0.12471,0.99219,1e-05
59.222,0.37896,0.52254,-0.2599,0.45402,-0.12471,0.99219,1e-05
59.273,0.37184,0.51938,-0.2603,0.45741,-0.12471,0.99219,1e-05
59.324,0.36472,0.51614,-0.2607,0.46083,-0.12471,0.99219,1e-05
59.375,0.3576,0.51293,-0.26111,0.46417,-0.12471,0.99219,1e-05
59.426,0.35048,0.50964,-0.26152,0.46755,-0.12471,0.99219,1e-05
59.477,0.34336,0.50633,-0.26194,0.47091,-0.12471,0.99219,1e-05
59.528,0.33623,0.50305,-0.26235,0.47418,-0.12471,0.99219,1e-05
59.579,0.32911,0.49969,-0.26277,0.47749,-0.12471,0.99219,1e-05
59.63,0.32199,0.49637,-0.26319,0.48071,-0.12471,0.99219,1e-05
59.681,0.31487,0.49297,-0.26362,0.48397,-0.12471,0.99219,1e-05
59.732,0.30775,0.4896,-0.26404,0.48715,-0.12471,0.99219,1e-05
59.783,0.30063,0.48615,-0.26447,0.49036,-0.1247,0.99219,1e-05
59.834,0.29351,0.48267,-0.26491,0.49355,-0.1247,0.99219,1e-05
59.885,0.28639,0.47917,-0.26535,0.49671,-0.1247,0.99219,1e-05
59.936,0.27927,0.47566,-0.26579,0.49985,-0.1247,0.99219,1e-05
59.987,0.27214,0.47211,-0.26624,0.50296,-0.1247,0.99219,1e-05
60.038,0.26502,0.46862,-0.26668,0.50599,-0.1247,0.99219,1e-05
60.089,0.2579,0.46503,-0.26713,0.50905,-0.1247,0.99219,1e-05
60.14,0.25078,0.46142,-0.26758,0.51209,-0.1247,0.99219,1e-05
60.191,0.24366,0.45786,-0.26803,0.51504,-0.1247,0.99219,1e-05
60.243,0.2364,0.45422,-0.26849,0.51802,-0.1247,0.99219,1e-05
60.295,0.22914,0.45055,-0.26895,0.52098,-0.1247,0.99219,1e-05
60.346,0.22202,0.44693,-0.2694,0.52386,-0.1247,0.99219,1e-05
60.397,0.2149,0.44321,-0.26987,0.52676,-0.1247,0.99219,1e-05
60.448,0.20777,0.43955,-0.27033,0.52959,-0.1247,0.99219,1e-05
60.499,0.20065,0.4358,-0.2708,0.53244,-0.1247,0.99219,1e-05
60.55,0.19353,0.43211,-0.27126,0.53521,-0.1247,0.99219,1e-05
60.601,0.18641,0.42839,-0.27173,0.53795,-0.1247,0.99219,1e-05
60.652,0.17929,0.42458,-0.27221,0.54073,-0.1247,0.99219,1e-05
60.703,0.17217,0.42082,-0.27268,0.54342,-0.1247,0.99219,1e-05
60.754,0.16505,0.41705,-0.27316,0.54608,-0.1247,0.99219,1e-05
60.805,0.15793,0.41318,-0.27364,0.54877,-0.1247,0.99219,1e-05
60.856,0.1508,0.40937,-0.27412,0.55138,-0.1247,0.99219,1e-05
60.907,0.14369,0.40554,-0.2746,0.55397,-0.1247,0.99219,1e-05
60.958,0.13656,0.40162,-0.2751,0.55658,-0.1247,0.99219,1e-05
61.009,0.12944,0.39776,-0.27558,0.55911,-0.1247,0.99219,1e-05
61.06,0.12232,0.39387,-0.27607,0.56161,-0.1247,0.99219,1e-05
61.111,0.11519,0.38988,-0.27657,0.56414,-0.1247,0.99219,1e-05
61.162,0.10805,0.38594,-0.27707,0.5666,-0.1247,0.99219,1e-05
61.213,0.10226,0.38296,-0.27744,0.56844,-0.1247,0.99219,1e-05
61.264,0.09866,0.38115,-0.27767,0.56954,-0.1247,0.99219,1e-05
61.315,0.09731,0.38061,-0.27774,0.56987,-0.1247,0.99219,1e-05
61.366,0.0973,0.38061,-0.27774,0.56987,-0.1247,0.99219,1e-05
