timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
45.566,-0.31347,-0.28226,0.35146,0.6625,0.15486,0.98794,1e-05
45.617,-0.31216,-0.28084,0.35124,0.66322,0.15486,0.98794,1e-05
45.668,-0.30864,-0.27801,0.3508,0.66464,0.15486,0.98794,1e-05
45.719,-0.30282,-0.27373,0.35013,0.66677,0.15486,0.98794,1e-05
45.77,-0.29577,-0.26912,0.3494,0.66902,0.15486,0.98794,1e-05
45.821,-0.28864,-0.26441,0.34867,0.67128,0.15486,0.98794,1e-05
45.872,-0.28152,-0.25977,0.34794,0.67346,0.15486,0.98794,1e-05
45.923,-0.2744,-0.25503,0.34719,0.67566,0.15486,0.98794,1e-05
45.974,-0.26728,-0.25026,0.34645,0.67782,0.15486,0.98794,1e-05
46.025,-0.26016,-0.24549,0.3457,0.67995,0.15487,0.98794,1e-05
46.076,-0.25304,-0.24079,0.34496,0.682,0.15487,0.98794,1e-05
46.127,-0.24592,-0.23608,0.34422,0.68401,0.15487,0.98794,1e-05
46.178,-0.2388,-0.23126,0.34347,0.68604,0.15487,0.98794,1e-05
46.229,-0.23168,-0.22643,0.34271,0.68803,0.15487,0.98794,1e-05
46.28,-0.22455,-0.22158,0.34195,0.68998,0.15487,0.98794,1e-05
46.331,-0.21743,-0.21681,0.3412,0.69186,0.15487,0.98794,1e-05
46.382,-0.21031,-0.21203,0.34046,0.69371,0.15487,0.98793,1e-05
46.433,-0.20319,-0.20715,0.33969,0.69556,0.15487,0.98793,1e-05
46.484,-0.19607,-0.20234,0.33894,0.69734,0.15487,0.98793,1e-05
46.535,-0.18895,-0.19743,0.33817,0.69912,0.15487,0.98793,1e-05
46.586,-0.18183,-0.19251,0.33739,0.70086,0.15487,0.98793,1e-05
46.637,-0.17471,-0.18757,0.33662,0.70257,0.15487,0.98793,1e-05
46.688,-0.16759,-0.18262,0.33584,0.70424,0.15487,0.98793,1e-05
46.739,-0.16046,-0.17775,0.33508,0.70585,0.15487,0.98793,1e-05
46.79,-0.15335,-0.17288,0.33432,0.70742,0.15487,0.98793,1e-05
46.841,-0.14622,-0.1679,0.33354,0.70899,0.15487,0.98793,1e-05
46.892,-0.1391,-0.163,0.33277,0.71049,0.15488,0.98793,1e-05
46.943,-0.13198,-0.158,0.33198,0.71199,0.15488,0.98793,1e-05
46.994,-0.12486,-0.15308,0.33121,0.71342,0.15488,0.98793,1e-05
47.045,-0.11774,-0.14806,0.33043,0.71484,0.15488,0.98793,1e-05
47.096,-0.11062,-0.14312,0.32965,0.71621,0.15488,0.98793,1e-05
47.147,-0.10349,-0.13808,0.32886,0.71756,0.15488,0.98793,1e-05
47.199,-0.09637,-0.13312,0.32808,0.71885,0.15488,0.98793,1e-05
47.249,-0.08925,-0.12806,0.32729,0.72013,0.15488,0.98793,1e-05
47.3,-0.08213,-0.12299,0.3265,0.72137,0.15488,0.98793,1e-05
47.351,-0.07501,-0.11801,0.32572,0.72256,0.15488,0.98793,1e-05
47.402,-0.06789,-0.11292,0.32492,0.72373,0.15488,0.98793,1e-05
47.453,-0.06077,-0.10792,0.32413,0.72484,0.15488,0.98793,1e-05
47.504,-0.05365,-0.10282,0.32333,0.72594,0.15488,0.98793,1e-05
47.555,-0.04653,-0.09771,0.32253,0.727,0.15488,0.98793,1e-05
47.606,-0.03941,-0.09269,0.32175,0.72801,0.15488,0.98793,1e-05
47.657,-0.03229,-0.08757,0.32094,0.729,0.15488,0.98793,1e-05
47.708,-0.02516,-0.08243,0.32014,0.72995,0.15488,0.98793,1e-05
47.759,-0.01804,-0.0774,0.31935,0.73085,0.15489,0.98793,1e-05
47.81,-0.01092,-0.07235,0.31856,0.73171,0.15489,0.98793,1e-05
47.861,-0.0038,-0.0673,0.31777,0.73253,0.15489,0.98793,1e-05
