timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
56.771,-0.68877,-0.20586,-0.34467,0.69493,-0.24911,0.96847,1e-05
56.822,-0.68746,-0.20543,-0.34456,0.69511,-0.24911,0.96847,1e-05
56.873,-0.68394,-0.20356,-0.34408,0.6959,-0.24911,0.96847,1e-05
56.924,-0.67812,-0.20022,-0.34322,0.69729,-0.24911,0.96847,1e-05
56.975,-0.67107,-0.1956,-0.34203,0.69918,-0.24912,0.96847,1e-05
57.026,-0.66394,-0.19077,-0.34079,0.70112,-0.24912,0.96847,1e-05
57.077,-0.65682,-0.18602,-0.33957,0.70299,-0.24912,0.96847,1e-05
57.128,-0.6497,-0.18117,-0.33832,0.70486,-0.24912,0.96847,1e-05
57.179,-0.64258,-0.17639,-0.33709,0.70665,-0.24912,0.96847,1e-05
57.23,-0.63546,-0.17151,-0.33583,0.70845,-0.24912,0.96847,1e-05
57.281,-0.62834,-0.16662,-0.33458,0.71021,-0.24912,0.96847,1e-05
57.332,-0.62122,-0.16172,-0.33332,0.71193,-0.24912,0.96847,1e-05
57.383,-0.6141,-0.1569,-0.33208,0.71359,-0.24912,0.96847,1e-05
57.434,-0.60698,-0.15197,-0.33081,0.71524,-0.24912,0.96847,1e-05
57.485,-0.59985,-0.14713,-0.32956,0.71683,-0.24912,0.96847,1e-05
57.536,-0.59273,-0.14218,-0.32829,0.71841,-0.24912,0.96847,1e-05
57.587,-0.58561,-0.13731,-0.32704,0.71992,-0.24912,0.96847,1e-05
57.638,-0.57849,-0.13234,-0.32576,0.72143,-0.24912,0.96847,1e-05
57.689,-0.57137,-0.12746,-0.3245,0.72288,-0.24912,0.96847,1e-05
57.74,-0.56425,-0.12247,-0.32322,0.72431,-0.24912,0.96847,1e-05
57.791,-0.55713,-0.11756,-0.32196,0.72568,-0.24912,0.96847,1e-05
57.842,-0.55001,-0.11255,-0.32067,0.72705,-0.24912,0.96847,1e-05
57.893,-0.54289,-0.10763,-0.31941,0.72835,-0.24912,0.96847,1e-05
57.944,-0.53576,-0.1026,-0.31811,0.72964,-0.24912,0.96847,1e-05
57.995,-0.52864,-0.09757,-0.31682,0.73089,-0.24912,0.96847,1e-05
58.046,-0.52152,-0.09262,-0.31554,0.73209,-0.24912,0.96847,1e-05
58.097,-0.5144,-0.08767,-0.31427,0.73324,-0.24912,0.96847,1e-05
58.148,-0.50728,-0.0827,-0.31299,0.73436,-0.24913,0.96847,1e-05
58.199,-0.50016,-0.07773,-0.31172,0.73545,-0.24913,0.96847,1e-05
58.25,-0.49304,-0.07266,-0.31041,0.73652,-0.24913,0.96847,1e-05
58.301,-0.48592,-0.06767,-0.30913,0.73753,-0.24913,0.96847,1e-05
58.352,-0.47879,-0.06268,-0.30784,0.73851,-0.24913,0.96847,1e-05
58.403,-0.47167,-0.05769,-0.30656,0.73945,-0.24913,0.96847,1e-05
58.454,-0.46455,-0.05258,-0.30525,0.74037,-0.24913,0.96847,1e-05
58.505,-0.45743,-0.04757,-0.30396,0.74124,-0.24913,0.96847,1e-05
