timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
32.077,-0.16602,0.37072,0.18898,0.58418,0.6956,0.71843,1e-05
32.129,-0.16732,0.36956,0.1901,0.58455,0.6956,0.71843,1e-05
32.18,-0.17085,0.36743,0.19217,0.58522,0.6956,0.71843,1e-05
32.23,-0.17667,0.3646,0.1949,0.58608,0.6956,0.71843,1e-05
32.282,-0.18372,0.3616,0.19781,0.58696,0.6956,0.71842,1e-05
32.333,-0.19084,0.3586,0.20072,0.58782,0.69561,0.71842,1e-05
32.384,-0.19796,0.35559,0.20363,0.58864,0.69561,0.71842,1e-05
32.435,-0.20508,0.35258,0.20655,0.58944,0.69561,0.71842,1e-05
32.486,-0.2122,0.34962,0.20941,0.59019,0.69561,0.71842,1e-05
32.536,-0.21933,0.34666,0.21228,0.59091,0.69561,0.71842,1e-05
32.588,-0.22645,0.34363,0.21521,0.59161,0.69561,0.71842,1e-05
32.639,-0.23357,0.3406,0.21814,0.59229,0.69561,0.71842,1e-05
32.69,-0.24069,0.33763,0.22102,0.59292,0.69561,0.71842,1e-05
32.741,-0.24781,0.3346,0.22395,0.59354,0.69561,0.71842,1e-05
32.792,-0.25493,0.33156,0.2269,0.59413,0.69561,0.71842,1e-05
32.843,-0.26205,0.32852,0.22984,0.59468,0.69561,0.71842,1e-05
32.893,-0.26917,0.32548,0.23279,0.59521,0.69561,0.71842,1e-05
32.944,-0.27629,0.32243,0.23574,0.59571,0.69561,0.71842,1e-05
32.995,-0.28341,0.31938,0.23869,0.59617,0.69561,0.71842,1e-05
33.046,-0.29054,0.31633,0.24164,0.59661,0.69561,0.71842,1e-05
33.098,-0.29766,0.31328,0.2446,0.59702,0.69561,0.71842,1e-05
33.149,-0.30478,0.31022,0.24756,0.59739,0.69561,0.71842,1e-05
33.199,-0.3119,0.30723,0.25046,0.59773,0.69561,0.71842,1e-05
33.251,-0.31902,0.30423,0.25336,0.59804,0.69561,0.71842,1e-05
33.301,-0.32614,0.30117,0.25632,0.59832,0.69561,0.71842,1e-05
33.353,-0.33326,0.29811,0.25929,0.59858,0.69561,0.71842,1e-05
33.403,-0.34039,0.29504,0.26225,0.5988,0.69561,0.71842,1e-05
33.454,-0.34751,0.29204,0.26516,0.599,0.69561,0.71842,1e-05
33.505,-0.35463,0.28904,0.26807,0.59916,0.69561,0.71842,1e-05
33.556,-0.36175,0.28597,0.27104,0.59929,0.69561,0.71842,1e-05
33.607,-0.36887,0.28297,0.27395,0.5994,0.69561,0.71842,1e-05
33.659,-0.37599,0.27996,0.27686,0.59947,0.69561,0.71842,1e-05
33.709,-0.38311,0.27689,0.27983,0.59951,0.69561,0.71841,1e-05
33.761,-0.39023,0.27383,0.2828,0.59953,0.69562,0.71841,1e-05
33.812,-0.39736,0.27076,0.28577,0.59951,0.69562,0.71841,1e-05
33.863,-0.40448,0.26775,0.28868,0.59947,0.69562,0.71841,1e-05
33.914,-0.4116,0.26469,0.29165,0.59939,0.69562,0.71841,1e-05
33.965,-0.41871,0.26162,0.29462,0.59929,0.69562,0.71841,1e-05
34.015,-0.42584,0.25862,0.29753,0.59915,0.69562,0.71841,1e-05
34.066,-0.43296,0.25555,0.30049,0.59899,0.69562,0.71841,1e-05
34.118,-0.44008,0.25249,0.30346,0.59879,0.69562,0.71841,1e-05
34.169,-0.4472,0.24943,0.30642,0.59856,0.69562,0.71841,1e-05
34.22,-0.45432,0.24637,0.30939,0.5983,0.69562,0.71841,1e-05
34.271,-0.46144,0.24337,0.31229,0.59802,0.69562,0.71841,1e-05
34.322,-0.46857,0.24031,0.31525,0.59771,0.69562,0.71841,1e-05
34.373,-0.47569,0.23725,0.31821,0.59736,0.69562,0.71841,1e-05
34.423,-0.48281,0.2342,0.32117,0.59698,0.69562,0.71841,1e-05
34.474,-0.48993,0.23115,0.32413,0.59657,0.69562,0.71841,1e-05
34.525,-0.49705,0.22815,0.32702,0.59614,0.69562,0.71841,1e-05
34.576,-0.50417,0.22511,0.32997,0.59567,0.69562,0.71841,1e-05
34.627,-0.51129,0.22212,0.33287,0.59518,0.69562,0.71841,1e-05
34.678,-0.51841,0.21908,0.33581,0.59466,0.69562,0.71841,1e-05
34.729,-0.52553,0.21604,0.33876,0.5941,0.69562,0.71841,1e-05
34.781,-0.53265,0.21306,0.34164,0.59352,0.69562,0.71841,1e-05
34.831,-0.53978,0.21003,0.34458,0.5929,0.69562,0.71841,1e-05
34.883,-0.5469,0.20705,0.34746,0.59227,0.69562,0.71841,1e-05
34.933,-0.55402,0.20409,0.35033,0.5916,0.69562,0.71841,1e-05
34.985,-0.56114,0.20112,0.3532,0.59091,0.69562,0.71841,1e-05
35.036,-0.56826,0.1981,0.35613,0.59018,0.69562,0.71841,1e-05
35.087,-0.57538,0.19514,0.35899,0.58943,0.69562,0.71841,1e-05
35.138,-0.5825,0.19213,0.36191,0.58863,0.69563,0.71841,1e-05
35.189,-0.58963,0.18918,0.36476,0.58782,0.69563,0.7184,1e-05
35.239,-0.59674,0.18618,0.36767,0.58697,0.69563,0.7184,1e-05
35.291,-0.60387,0.18323,0.37052,0.5861,0.69563,0.7184,1e-05
35.341,-0.61099,0.18024,0.37342,0.58519,0.69563,0.7184,1e-05
35.393,-0.61811,0.17725,0.37632,0.58424,0.69563,0.7184,1e-05
35.444,-0.62523,0.17426,0.37921,0.58327,0.69563,0.7184,1e-05
35.495,-0.63235,0.17134,0.38204,0.58229,0.69563,0.7184,1e-05
35.546,-0.63947,0.16842,0.38487,0.58128,0.69563,0.7184,1e-05
35.597,-0.64659,0.16545,0.38774,0.58022,0.69563,0.7184,1e-05
35.648,-0.65372,0.16255,0.39056,0.57915,0.69563,0.7184,1e-05
35.699,-0.66084,0.15959,0.39342,0.57803,0.69563,0.7184,1e-05
35.75,-0.66796,0.15669,0.39623,0.57691,0.69563,0.7184,1e-05
35.801,-0.67508,0.15374,0.39908,0.57573,0.69563,0.7184,1e-05
35.852,-0.6822,0.15086,0.40187,0.57455,0.69563,0.7184,1e-05
35.903,-0.68932,0.14792,0.40472,0.57332,0.69563,0.7184,1e-05
35.954,-0.69644,0.14505,0.4075,0.57208,0.69563,0.7184,1e-05
36.005,-0.70356,0.14213,0.41033,0.57079,0.69563,0.7184,1e-05
36.056,-0.71068,0.13921,0.41315,0.56947,0.69563,0.7184,1e-05
36.107,-0.7178,0.13636,0.41591,0.56814,0.69563,0.7184,1e-05
36.158,-0.72493,0.13352,0.41867,0.56679,0.69563,0.7184,1e-05
36.209,-0.73205,0.13062,0.42147,0.56539,0.69563,0.7184,1e-05
36.259,-0.73917,0.12773,0.42427,0.56396,0.69563,0.7184,1e-05
36.311,-0.74629,0.12491,0.427,0.56252,0.69563,0.7184,1e-05
36.362,-0.75341,0.12204,0.42979,0.56103,0.69563,0.7184,1e-05
36.413,-0.76053,0.11917,0.43256,0.55951,0.69563,0.7184,1e-05
36.464,-0.76765,0.11637,0.43527,0.55799,0.69563,0.7184,1e-05
36.515,-0.77477,0.11357,0.43798,0.55645,0.69563,0.7184,1e-05
36.566,-0.78189,0.11073,0.44073,0.55485,0.69564,0.7184,1e-05
36.617,-0.78868,0.10804,0.44334,0.5533,0.69564,0.71839,1e-05
36.668,-0.79358,0.10611,0.44521,0.55217,0.69564,0.71839,1e-05
36.719,-0.7962,0.10509,0.44619,0.55157,0.69564,0.71839,1e-05
36.77,-0.7967,0.1049,0.44638,0.55146,0.69564,0.71839,1e-05
