timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
0.001,-0.13196,-0.00402,0.00778,0.0609,0.0653,-0.12642,-0.98983
0.052,-0.13163,-0.00402,0.00778,0.0609,0.0653,-0.12642,-0.98983
0.103,-0.12934,-0.00402,0.00778,0.0609,0.0653,-0.12642,-0.98983
0.154,-0.1248,-0.00402,0.00778,0.0609,0.0653,-0.12642,-0.98983
0.206,-0.11865,-0.00402,0.00778,0.0609,0.0653,-0.12642,-0.98983
0.256,-0.11241,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.307,-0.10618,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.358,-0.09994,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.409,-0.09372,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.46,-0.08749,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.511,-0.08125,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.562,-0.07502,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.613,-0.06879,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.664,-0.06256,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.715,-0.05633,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.766,-0.0501,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.817,-0.04386,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.869,-0.03763,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.92,-0.0314,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
0.971,-0.02517,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
1.022,-0.01894,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
1.073,-0.01271,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
1.124,-0.00648,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
1.175,-0.00024,-0.00402,0.00778,0.0609,0.0653,-0.12641,-0.98983
