timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
49.639,0.75938,0.00157,0.35307,0.4434,-0.31414,0.12035,-0.94172
49.691,0.75808,0.00027,0.3526,0.44378,-0.31414,0.12035,-0.94172
49.742,0.75455,-0.00195,0.35179,0.44441,-0.31414,0.12035,-0.94172
49.793,0.74873,-0.00465,0.35079,0.44518,-0.31414,0.12035,-0.94172
49.844,0.74168,-0.00733,0.34977,0.44595,-0.31414,0.12035,-0.94172
49.895,0.73455,-0.01005,0.34871,0.44672,-0.31414,0.12035,-0.94172
49.946,0.72744,-0.01277,0.34764,0.44749,-0.31414,0.12035,-0.94172
49.997,0.72031,-0.01548,0.34654,0.44825,-0.31414,0.12035,-0.94172
50.047,0.71319,-0.01813,0.34545,0.449,-0.31414,0.12035,-0.94172
50.099,0.70607,-0.02083,0.34431,0.44975,-0.31414,0.12035,-0.94172
50.15,0.69895,-0.02352,0.34315,0.4505,-0.31414,0.12035,-0.94172
50.201,0.69183,-0.02615,0.342,0.45123,-0.31414,0.12035,-0.94172
50.252,0.68471,-0.02883,0.34081,0.45197,-0.31414,0.12035,-0.94172
50.302,0.67759,-0.0315,0.33959,0.45271,-0.31414,0.12035,-0.94172
50.353,0.67047,-0.03416,0.33836,0.45344,-0.31414,0.12035,-0.94172
50.405,0.66335,-0.03676,0.33713,0.45415,-0.31414,0.12035,-0.94172
50.456,0.65622,-0.03941,0.33586,0.45487,-0.31414,0.12035,-0.94172
50.507,0.6491,-0.04204,0.33457,0.45558,-0.31414,0.12035,-0.94172
50.557,0.64198,-0.04468,0.33326,0.45629,-0.31414,0.12035,-0.94172
50.609,0.63486,-0.04725,0.33195,0.45698,-0.31414,0.12035,-0.94172
50.66,0.62774,-0.04981,0.33063,0.45767,-0.31414,0.12035,-0.94172
50.711,0.62062,-0.05241,0.32927,0.45836,-0.31413,0.12035,-0.94172
50.762,0.6135,-0.05496,0.32791,0.45904,-0.31413,0.12035,-0.94172
50.813,0.60637,-0.05755,0.3265,0.45972,-0.31413,0.12035,-0.94172
50.864,0.59925,-0.06008,0.32511,0.46039,-0.31413,0.12035,-0.94172
50.915,0.59213,-0.06265,0.32366,0.46106,-0.31413,0.12035,-0.94172
50.966,0.58501,-0.06521,0.3222,0.46173,-0.31413,0.12035,-0.94172
51.017,0.57789,-0.06771,0.32075,0.46238,-0.31413,0.12035,-0.94172
51.068,0.57077,-0.0702,0.31928,0.46302,-0.31413,0.12035,-0.94172
51.119,0.56365,-0.07274,0.31777,0.46367,-0.31413,0.12035,-0.94172
51.17,0.55653,-0.07521,0.31627,0.46431,-0.31413,0.12035,-0.94172
51.221,0.54941,-0.07772,0.31471,0.46495,-0.31413,0.12035,-0.94172
51.272,0.54229,-0.08023,0.31314,0.46558,-0.31413,0.12035,-0.94172
51.322,0.53516,-0.08267,0.31159,0.4662,-0.31413,0.12035,-0.94172
51.373,0.52804,-0.08516,0.30998,0.46682,-0.31413,0.12035,-0.94172
51.425,0.52092,-0.08763,0.30836,0.46744,-0.31413,0.12035,-0.94172
51.476,0.5138,-0.09009,0.30671,0.46805,-0.31413,0.12035,-0.94172
51.527,0.50668,-0.0925,0.30509,0.46864,-0.31413,0.12035,-0.94172
51.578,0.49956,-0.09489,0.30344,0.46923,-0.31413,0.12035,-0.94172
51.628,0.49244,-0.09728,0.30178,0.46981,-0.31413,0.12035,-0.94172
51.679,0.48532,-0.0997,0.30007,0.4704,-0.31413,0.12035,-0.94172
51.731,0.4782,-0.10211,0.29834,0.47098,-0.31413,0.12035,-0.94172
51.781,0.47107,-0.10446,0.29663,0.47155,-0.31413,0.12035,-0.94172
51.833,0.46394,-0.1068,0.2949,0.47211,-0.31413,0.12035,-0.94172
51.884,0.45683,-0.10918,0.29312,0.47268,-0.31413,0.12035,-0.94172
51.934,0.44971,-0.1115,0.29135,0.47322,-0.31413,0.12035,-0.94172
51.986,0.44259,-0.1138,0.28957,0.47377,-0.31413,0.12035,-0.94172
52.037,0.43547,-0.11615,0.28774,0.47431,-0.31413,0.12035,-0.94172
52.088,0.42834,-0.11843,0.28593,0.47484,-0.31413,0.12035,-0.94172
52.139,0.42122,-0.12075,0.28407,0.47538,-0.31413,0.12035,-0.94172
52.189,0.4141,-0.12306,0.28218,0.47591,-0.31413,0.12035,-0.94172
52.24,0.40698,-0.12535,0.28029,0.47643,-0.31413,0.12035,-0.94172
52.291,0.39986,-0.12759,0.27841,0.47694,-0.31413,0.12035,-0.94172
52.342,0.39274,-0.12986,0.27648,0.47744,-0.31413,0.12035,-0.94172
52.394,0.38562,-0.13207,0.27457,0.47794,-0.31413,0.12035,-0.94172
52.444,0.3785,-0.13431,0.27261,0.47844,-0.31413,0.12035,-0.94172
52.495,0.37138,-0.1365,0.27067,0.47892,-0.31413,0.12035,-0.94172
52.546,0.36426,-0.13872,0.26868,0.4794,-0.31413,0.12035,-0.94172
52.598,0.35714,-0.14093,0.26666,0.47988,-0.31413,0.12035,-0.94172
52.649,0.35002,-0.14312,0.26464,0.48035,-0.31413,0.12035,-0.94172
52.699,0.34289,-0.1453,0.2626,0.48082,-0.31413,0.12035,-0.94172
52.751,0.33577,-0.14742,0.26058,0.48127,-0.31413,0.12035,-0.94172
52.802,0.32865,-0.14958,0.25851,0.48172,-0.31413,0.12035,-0.94172
52.852,0.32153,-0.15172,0.25642,0.48217,-0.31413,0.12035,-0.94172
52.904,0.31441,-0.15384,0.25431,0.48261,-0.31413,0.12035,-0.94172
52.955,0.30729,-0.15596,0.2522,0.48304,-0.31413,0.12035,-0.94172
53.006,0.30017,-0.15805,0.25006,0.48347,-0.31413,0.12035,-0.94172
53.057,0.29305,-0.16014,0.24791,0.48389,-0.31413,0.12035,-0.94172
