timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
10.352,0.24409,-0.10049,0.18196,0.15414,0.34017,-0.38693,-0.85707
10.404,0.24539,-0.10034,0.18201,0.15418,0.34017,-0.38693,-0.85707
10.454,0.24892,-0.09998,0.18214,0.15427,0.34017,-0.38693,-0.85707
10.506,0.25453,-0.09942,0.18233,0.1544,0.34017,-0.38693,-0.85707
10.557,0.26082,-0.09882,0.18253,0.15455,0.34017,-0.38693,-0.85707
10.608,0.26705,-0.09822,0.18273,0.1547,0.34017,-0.38693,-0.85707
10.658,0.27328,-0.09761,0.18292,0.15485,0.34017,-0.38693,-0.85707
10.71,0.27951,-0.09701,0.18311,0.155,0.34017,-0.38693,-0.85707
10.761,0.28574,-0.09642,0.1833,0.15515,0.34017,-0.38693,-0.85707
10.811,0.29198,-0.09581,0.18348,0.15531,0.34017,-0.38693,-0.85707
10.862,0.29821,-0.09522,0.18366,0.15547,0.34016,-0.38693,-0.85707
10.913,0.30444,-0.09461,0.18384,0.15563,0.34016,-0.38693,-0.85707
10.965,0.31067,-0.094,0.18401,0.15579,0.34016,-0.38693,-0.85707
11.016,0.3169,-0.09341,0.18418,0.15595,0.34016,-0.38693,-0.85707
11.067,0.32313,-0.09281,0.18434,0.15611,0.34016,-0.38693,-0.85707
11.118,0.32936,-0.09222,0.1845,0.15628,0.34016,-0.38693,-0.85707
11.169,0.33559,-0.09161,0.18466,0.15645,0.34016,-0.38693,-0.85707
11.22,0.34182,-0.0904,0.18497,0.15679,0.34016,-0.38693,-0.85707
11.271,0.34806,-0.08979,0.18511,0.15697,0.34016,-0.38693,-0.85707
11.321,0.35428,-0.08919,0.18526,0.15714,0.34015,-0.38693,-0.85707
11.373,0.36052,-0.08859,0.1854,0.15731,0.34015,-0.38693,-0.85708
11.424,0.36675,-0.08798,0.18553,0.15749,0.34015,-0.38693,-0.85708
11.474,0.37298,-0.08737,0.18567,0.15768,0.34015,-0.38693,-0.85708
11.526,0.37921,-0.08677,0.1858,0.15786,0.34015,-0.38693,-0.85708
11.577,0.38544,-0.08617,0.18592,0.15804,0.34015,-0.38693,-0.85708
11.628,0.39167,-0.08557,0.18604,0.15822,0.34015,-0.38693,-0.85708
11.679,0.3979,-0.08496,0.18616,0.15841,0.34015,-0.38693,-0.85708
11.73,0.40414,-0.08436,0.18627,0.1586,0.34015,-0.38693,-0.85708
11.781,0.41037,-0.08375,0.18639,0.15879,0.34015,-0.38693,-0.85708
11.832,0.4166,-0.08314,0.18649,0.15898,0.34015,-0.38693,-0.85708
11.883,0.42283,-0.08253,0.1866,0.15918,0.34014,-0.38693,-0.85708
11.934,0.42906,-0.08193,0.1867,0.15937,0.34014,-0.38693,-0.85708
11.985,0.43529,-0.08133,0.1868,0.15956,0.34014,-0.38693,-0.85708
12.036,0.44152,-0.08072,0.18689,0.15976,0.34014,-0.38693,-0.85708
12.087,0.44775,-0.08011,0.18698,0.15996,0.34014,-0.38693,-0.85708
12.138,0.45398,-0.07951,0.18706,0.16016,0.34014,-0.38693,-0.85708
12.189,0.46022,-0.07891,0.18715,0.16037,0.34014,-0.38693,-0.85708
12.24,0.46645,-0.0783,0.18723,0.16057,0.34014,-0.38693,-0.85708
12.29,0.47268,-0.07768,0.1873,0.16078,0.34014,-0.38693,-0.85708
12.341,0.47891,-0.07707,0.18737,0.16099,0.34014,-0.38693,-0.85708
12.392,0.48514,-0.07647,0.18744,0.1612,0.34013,-0.38693,-0.85708
12.444,0.49137,-0.07587,0.1875,0.16141,0.34013,-0.38693,-0.85708
12.495,0.4976,-0.07526,0.18757,0.16163,0.34013,-0.38693,-0.85708
12.546,0.50383,-0.07466,0.18762,0.16184,0.34013,-0.38693,-0.85708
12.597,0.51007,-0.07404,0.18768,0.16206,0.34013,-0.38693,-0.85708
12.648,0.5163,-0.07344,0.18773,0.16227,0.34013,-0.38693,-0.85708
12.699,0.52253,-0.07285,0.18777,0.16249,0.34013,-0.38693,-0.85709
12.75,0.52876,-0.07223,0.18781,0.16271,0.34013,-0.38693,-0.85709
12.801,0.53499,-0.07164,0.18785,0.16293,0.34013,-0.38693,-0.85709
12.852,0.54122,-0.07104,0.18789,0.16316,0.34013,-0.38693,-0.85709
12.903,0.54745,-0.07043,0.18792,0.16338,0.34013,-0.38693,-0.85709
12.954,0.55368,-0.06982,0.18795,0.16361,0.34012,-0.38693,-0.85709
13.005,0.55992,-0.06922,0.18797,0.16384,0.34012,-0.38693,-0.85709
13.055,0.56615,-0.06861,0.18799,0.16407,0.34012,-0.38693,-0.85709
13.107,0.57238,-0.06801,0.18801,0.1643,0.34012,-0.38693,-0.85709
13.158,0.57861,-0.06741,0.18802,0.16454,0.34012,-0.38693,-0.85709
13.209,0.58484,-0.0668,0.18803,0.16477,0.34012,-0.38693,-0.85709
13.26,0.59107,-0.0662,0.18804,0.16501,0.34012,-0.38693,-0.85709
13.311,0.5973,-0.06561,0.18804,0.16524,0.34012,-0.38693,-0.85709
13.362,0.60353,-0.065,0.18804,0.16548,0.34012,-0.38693,-0.85709
13.413,0.60977,-0.06441,0.18803,0.16572,0.34012,-0.38693,-0.85709
13.464,0.61599,-0.0638,0.18802,0.16596,0.34012,-0.38693,-0.85709
13.515,0.62223,-0.06321,0.18801,0.1662,0.34011,-0.38693,-0.85709
13.565,0.62846,-0.06261,0.18799,0.16645,0.34011,-0.38693,-0.85709
13.616,0.63469,-0.06202,0.18797,0.16669,0.34011,-0.38693,-0.85709
13.668,0.64092,-0.06142,0.18795,0.16694,0.34011,-0.38693,-0.85709
13.719,0.64715,-0.06082,0.18792,0.1672,0.34011,-0.38693,-0.85709
13.77,0.65338,-0.06023,0.18789,0.16744,0.34011,-0.38693,-0.85709
13.821,0.65961,-0.05963,0.18786,0.1677,0.34011,-0.38693,-0.85709
13.871,0.66585,-0.05904,0.18782,0.16795,0.34011,-0.38693,-0.85709
13.923,0.67207,-0.05844,0.18777,0.1682,0.34011,-0.38693,-0.85709
13.973,0.67831,-0.05784,0.18773,0.16846,0.34011,-0.38693,-0.85709
14.024,0.68454,-0.05726,0.18768,0.16871,0.3401,-0.38693,-0.8571
14.076,0.69077,-0.05668,0.18763,0.16897,0.3401,-0.38693,-0.8571
14.127,0.697,-0.05608,0.18757,0.16923,0.3401,-0.38693,-0.8571
14.178,0.70323,-0.0555,0.18751,0.16949,0.3401,-0.38693,-0.8571
14.228,0.70946,-0.05492,0.18745,0.16975,0.3401,-0.38693,-0.8571
14.28,0.71572,-0.05433,0.18738,0.17001,0.3401,-0.38693,-0.8571
14.331,0.72147,-0.05385,0.18732,0.17023,0.3401,-0.38693,-0.8571
14.382,0.72515,-0.05357,0.18729,0.17036,0.3401,-0.38693,-0.8571
