timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
70.591,-1.21955,-0.15705,0.01171,0.22338,0.59142,-0.02416,-0.806
70.642,-1.21824,-0.15705,0.0117,0.22339,0.59142,-0.02416,-0.806
70.693,-1.21472,-0.15703,0.01167,0.2234,0.59142,-0.02416,-0.806
70.744,-1.2091,-0.15701,0.01164,0.22342,0.59142,-0.02416,-0.806
70.795,-1.20282,-0.15698,0.0116,0.22344,0.59142,-0.02416,-0.806
70.846,-1.19659,-0.15696,0.01157,0.22346,0.59142,-0.02416,-0.806
70.897,-1.19036,-0.15693,0.01153,0.22348,0.59142,-0.02416,-0.806
70.948,-1.18413,-0.15691,0.0115,0.2235,0.59142,-0.02416,-0.806
70.999,-1.17789,-0.15689,0.01146,0.22352,0.59142,-0.02416,-0.806
71.05,-1.17166,-0.15686,0.01143,0.22353,0.59142,-0.02416,-0.806
71.101,-1.16543,-0.15684,0.01139,0.22355,0.59142,-0.02416,-0.806
71.152,-1.1592,-0.15681,0.01136,0.22357,0.59142,-0.02416,-0.806
71.203,-1.15297,-0.15679,0.01132,0.22359,0.59142,-0.02416,-0.806
71.254,-1.14674,-0.15677,0.01128,0.22361,0.59142,-0.02416,-0.806
71.305,-1.14051,-0.15675,0.01125,0.22362,0.59142,-0.02416,-0.806
71.356,-1.13428,-0.15672,0.01121,0.22364,0.59142,-0.02416,-0.806
71.407,-1.12805,-0.1567,0.01117,0.22366,0.59142,-0.02416,-0.806
71.458,-1.12181,-0.15668,0.01113,0.22368,0.59142,-0.02416,-0.806
71.509,-1.11558,-0.15666,0.0111,0.2237,0.59142,-0.02416,-0.806
71.56,-1.10936,-0.15663,0.01106,0.22371,0.59141,-0.02416,-0.80601
71.611,-1.10312,-0.15661,0.01102,0.22373,0.59141,-0.02416,-0.80601
71.662,-1.09689,-0.15659,0.01098,0.22375,0.59141,-0.02416,-0.80601
71.713,-1.09066,-0.15657,0.01095,0.22376,0.59141,-0.02416,-0.80601
71.764,-1.08443,-0.15655,0.01091,0.22378,0.59141,-0.02416,-0.80601
71.815,-1.0782,-0.15653,0.01087,0.2238,0.59141,-0.02416,-0.80601
71.866,-1.07196,-0.15651,0.01083,0.22381,0.59141,-0.02416,-0.80601
71.917,-1.06574,-0.15649,0.01079,0.22383,0.59141,-0.02416,-0.80601
71.968,-1.0595,-0.15647,0.01075,0.22384,0.59141,-0.02416,-0.80601
72.019,-1.05327,-0.15645,0.01072,0.22386,0.59141,-0.02416,-0.80601
72.07,-1.04704,-0.15643,0.01068,0.22388,0.59141,-0.02416,-0.80601
72.121,-1.04081,-0.15641,0.01064,0.22389,0.59141,-0.02416,-0.80601
72.172,-1.03458,-0.15639,0.0106,0.22391,0.59141,-0.02416,-0.80601
72.223,-1.02835,-0.15637,0.01056,0.22392,0.59141,-0.02416,-0.80601
72.274,-1.02211,-0.15635,0.01052,0.22394,0.59141,-0.02416,-0.80601
72.325,-1.01588,-0.15633,0.01048,0.22395,0.59141,-0.02416,-0.80601
72.376,-1.00965,-0.15631,0.01044,0.22397,0.59141,-0.02416,-0.80601
72.427,-1.00342,-0.15627,0.01036,0.224,0.59141,-0.02416,-0.80601
72.478,-0.99719,-0.15626,0.01032,0.22401,0.59141,-0.02416,-0.80601
72.529,-0.99096,-0.15624,0.01028,0.22403,0.59141,-0.02416,-0.80601
72.58,-0.98473,-0.15622,0.01024,0.22404,0.5914,-0.02416,-0.80601
72.631,-0.9785,-0.1562,0.0102,0.22405,0.5914,-0.02416,-0.80601
72.682,-0.97226,-0.15619,0.01016,0.22407,0.5914,-0.02416,-0.80601
72.733,-0.96603,-0.15617,0.01011,0.22408,0.5914,-0.02416,-0.80601
72.784,-0.95981,-0.15615,0.01007,0.2241,0.5914,-0.02416,-0.80601
72.835,-0.95357,-0.15614,0.01003,0.22411,0.5914,-0.02416,-0.80601
72.886,-0.94734,-0.15612,0.00999,0.22412,0.5914,-0.02416,-0.80601
72.937,-0.94111,-0.1561,0.00995,0.22414,0.5914,-0.02416,-0.80602
72.988,-0.93486,-0.15609,0.00991,0.22415,0.5914,-0.02416,-0.80602
73.039,-0.92865,-0.15607,0.00987,0.22416,0.5914,-0.02416,-0.80602
73.09,-0.92242,-0.15606,0.00983,0.22417,0.5914,-0.02416,-0.80602
73.141,-0.91618,-0.15604,0.00978,0.22419,0.5914,-0.02416,-0.80602
73.192,-0.90995,-0.15602,0.00974,0.2242,0.5914,-0.02416,-0.80602
73.243,-0.90372,-0.15601,0.0097,0.22421,0.5914,-0.02416,-0.80602
73.294,-0.89749,-0.15599,0.00966,0.22422,0.5914,-0.02416,-0.80602
73.345,-0.89126,-0.15598,0.00961,0.22424,0.5914,-0.02416,-0.80602
73.396,-0.88503,-0.15597,0.00957,0.22425,0.5914,-0.02416,-0.80602
73.447,-0.8788,-0.15595,0.00953,0.22426,0.5914,-0.02416,-0.80602
73.498,-0.87257,-0.15594,0.00948,0.22427,0.5914,-0.02416,-0.80602
73.549,-0.86633,-0.15592,0.00944,0.22428,0.5914,-0.02416,-0.80602
73.6,-0.8601,-0.15591,0.0094,0.22429,0.5914,-0.02416,-0.80602
73.651,-0.85387,-0.1559,0.00936,0.2243,0.59139,-0.02416,-0.80602
73.702,-0.84764,-0.15588,0.00931,0.22431,0.59139,-0.02416,-0.80602
73.753,-0.84141,-0.15587,0.00927,0.22433,0.59139,-0.02416,-0.80602
73.804,-0.83518,-0.15586,0.00923,0.22434,0.59139,-0.02416,-0.80602
73.855,-0.82895,-0.15585,0.00918,0.22435,0.59139,-0.02416,-0.80602
73.906,-0.82272,-0.15583,0.00914,0.22436,0.59139,-0.02416,-0.80602
73.957,-0.81648,-0.15582,0.00909,0.22437,0.59139,-0.02416,-0.80602
74.008,-0.81025,-0.15581,0.00905,0.22438,0.59139,-0.02416,-0.80602
74.059,-0.80402,-0.1558,0.00901,0.22439,0.59139,-0.02416,-0.80602
74.11,-0.79779,-0.15579,0.00896,0.2244,0.59139,-0.02416,-0.80602
74.161,-0.79156,-0.15578,0.00892,0.22441,0.59139,-0.02416,-0.80602
74.212,-0.78533,-0.15577,0.00887,0.22442,0.59139,-0.02416,-0.80602
74.263,-0.7791,-0.15575,0.00883,0.22442,0.59139,-0.02416,-0.80602
74.314,-0.77287,-0.15574,0.00878,0.22443,0.59139,-0.02416,-0.80602
74.365,-0.76663,-0.15573,0.00874,0.22444,0.59139,-0.02416,-0.80602
74.416,-0.7604,-0.15572,0.0087,0.22445,0.59139,-0.02416,-0.80603
74.467,-0.75417,-0.15571,0.00865,0.22446,0.59139,-0.02416,-0.80603
74.518,-0.74794,-0.1557,0.00861,0.22447,0.59139,-0.02416,-0.80603
74.569,-0.74171,-0.1557,0.00856,0.22448,0.59139,-0.02416,-0.80603
74.62,-0.73548,-0.15569,0.00852,0.22448,0.59139,-0.02416,-0.80603
74.671,-0.72925,-0.15568,0.00847,0.22449,0.59139,-0.02416,-0.80603
74.722,-0.72302,-0.15567,0.00843,0.2245,0.59138,-0.02416,-0.80603
74.773,-0.71679,-0.15566,0.00838,0.22451,0.59138,-0.02416,-0.80603
74.824,-0.71055,-0.15565,0.00834,0.22451,0.59138,-0.02416,-0.80603
74.875,-0.70433,-0.15564,0.00829,0.22452,0.59138,-0.02416,-0.80603
74.926,-0.69809,-0.15564,0.00825,0.22453,0.59138,-0.02416,-0.80603
74.977,-0.69187,-0.15563,0.0082,0.22454,0.59138,-0.02416,-0.80603
75.028,-0.68563,-0.15562,0.00816,0.22454,0.59138,-0.02416,-0.80603
75.079,-0.6794,-0.15562,0.00811,0.22455,0.59138,-0.02416,-0.80603
75.13,-0.67318,-0.15561,0.00807,0.22455,0.59138,-0.02416,-0.80603
75.181,-0.66797,-0.1556,0.00804,0.22456,0.59138,-0.02416,-0.80603
75.232,-0.665,-0.1556,0.00802,0.22456,0.59138,-0.02416,-0.80603
75.283,-0.66423,-0.1556,0.00802,0.22456,0.59138,-0.02416,-0.80603
