timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
62.455,-1.12665,-0.45028,0.17088,0.0064,0.34723,0.90976,0.22753
62.506,-1.12535,-0.45033,0.17071,0.00715,0.34723,0.90976,0.22753
62.557,-1.12183,-0.45045,0.17031,0.00894,0.34723,0.90976,0.22753
62.608,-1.116,-0.45063,0.16966,0.01181,0.34723,0.90976,0.22753
62.659,-1.10895,-0.45081,0.16892,0.01507,0.34723,0.90976,0.22753
62.71,-1.10183,-0.45098,0.16814,0.0184,0.34723,0.90976,0.22753
62.761,-1.09471,-0.45112,0.16736,0.02174,0.34723,0.90976,0.22753
62.812,-1.08759,-0.45124,0.16659,0.02501,0.34723,0.90976,0.22753
62.863,-1.08046,-0.45133,0.16579,0.02835,0.34723,0.90976,0.22753
62.914,-1.07334,-0.4514,0.165,0.03161,0.34723,0.90976,0.22753
62.965,-1.06623,-0.45146,0.16419,0.03495,0.34723,0.90976,0.22753
63.016,-1.0591,-0.45148,0.16337,0.03828,0.34723,0.90976,0.22753
63.067,-1.05197,-0.45149,0.16255,0.04154,0.34723,0.90976,0.22753
63.119,-1.04472,-0.45147,0.16171,0.04486,0.34723,0.90976,0.22753
63.17,-1.0376,-0.45143,0.16087,0.04819,0.34723,0.90976,0.22753
63.221,-1.03048,-0.45137,0.16001,0.05151,0.34723,0.90976,0.22753
63.272,-1.02336,-0.45128,0.15915,0.05483,0.34723,0.90976,0.22753
63.323,-1.01624,-0.45117,0.15828,0.05815,0.34723,0.90976,0.22753
63.374,-1.00911,-0.45105,0.15742,0.06139,0.34723,0.90976,0.22752
63.425,-1.002,-0.4509,0.15655,0.06464,0.34723,0.90976,0.22752
63.476,-0.99487,-0.45052,0.15477,0.07118,0.34723,0.90976,0.22752
63.527,-0.98775,-0.4503,0.15386,0.07448,0.34723,0.90976,0.22752
63.578,-0.98063,-0.45006,0.15294,0.07778,0.34723,0.90976,0.22752
63.629,-0.97351,-0.44979,0.15202,0.08107,0.34723,0.90976,0.22752
63.68,-0.96639,-0.4495,0.15108,0.08436,0.34723,0.90976,0.22752
63.731,-0.95926,-0.44919,0.15014,0.08764,0.34723,0.90976,0.22752
63.782,-0.95214,-0.44885,0.14919,0.09092,0.34723,0.90976,0.22752
63.833,-0.94502,-0.44849,0.14824,0.0942,0.34723,0.90976,0.22752
63.884,-0.93791,-0.44812,0.14729,0.0974,0.34723,0.90976,0.22752
63.935,-0.93078,-0.44772,0.14634,0.10061,0.34723,0.90976,0.22752
63.986,-0.92366,-0.4473,0.14538,0.1038,0.34723,0.90976,0.22752
64.037,-0.91654,-0.44687,0.14442,0.10699,0.34723,0.90976,0.22752
64.088,-0.90942,-0.44639,0.14342,0.11024,0.34723,0.90976,0.22752
64.139,-0.9023,-0.4459,0.14242,0.11349,0.34723,0.90976,0.22752
64.19,-0.89518,-0.44539,0.14142,0.11672,0.34723,0.90976,0.22752
64.241,-0.88805,-0.44486,0.14042,0.11989,0.34722,0.90976,0.22752
64.292,-0.88093,-0.4443,0.1394,0.12312,0.34722,0.90976,0.22752
64.343,-0.87381,-0.44373,0.13839,0.12628,0.34722,0.90976,0.22752
64.394,-0.86669,-0.44312,0.13736,0.12949,0.34722,0.90976,0.22752
64.445,-0.85957,-0.44249,0.13632,0.1327,0.34722,0.90976,0.22752
64.496,-0.85245,-0.44186,0.13529,0.13584,0.34722,0.90976,0.22752
64.547,-0.84533,-0.4412,0.13425,0.13897,0.34722,0.90976,0.22752
64.598,-0.83821,-0.4405,0.13319,0.14215,0.34722,0.90976,0.22752
64.649,-0.83109,-0.43979,0.13212,0.14533,0.34722,0.90976,0.22752
64.7,-0.82397,-0.43906,0.13107,0.14844,0.34722,0.90977,0.22752
64.751,-0.81685,-0.43832,0.13001,0.15155,0.34722,0.90977,0.22752
64.802,-0.80972,-0.43755,0.12894,0.15464,0.34722,0.90977,0.22752
64.853,-0.8026,-0.43675,0.12785,0.15779,0.34722,0.90977,0.22752
64.904,-0.79548,-0.43594,0.12677,0.16087,0.34722,0.90977,0.22752
64.955,-0.78836,-0.43509,0.12566,0.16401,0.34722,0.90977,0.22752
65.006,-0.78124,-0.43422,0.12455,0.16713,0.34722,0.90977,0.22752
65.057,-0.77412,-0.43334,0.12345,0.17019,0.34722,0.90977,0.22752
65.108,-0.767,-0.43243,0.12232,0.1733,0.34722,0.90977,0.22752
65.159,-0.75988,-0.43151,0.12121,0.17634,0.34722,0.90977,0.22752
65.21,-0.75275,-0.43056,0.12007,0.17943,0.34722,0.90977,0.22752
65.261,-0.74564,-0.42958,0.11893,0.18251,0.34722,0.90977,0.22751
65.312,-0.73851,-0.4286,0.1178,0.18552,0.34722,0.90977,0.22751
65.363,-0.73139,-0.42758,0.11665,0.18859,0.34722,0.90977,0.22751
65.414,-0.72427,-0.42655,0.11551,0.19158,0.34722,0.90977,0.22751
65.465,-0.71715,-0.42549,0.11434,0.19463,0.34722,0.90977,0.22751
65.516,-0.71003,-0.4244,0.11316,0.19766,0.34722,0.90977,0.22751
65.567,-0.70291,-0.42329,0.11199,0.20068,0.34722,0.90977,0.22751
65.618,-0.69579,-0.42219,0.11082,0.20364,0.34722,0.90977,0.22751
65.669,-0.68866,-0.42106,0.10966,0.20658,0.34722,0.90977,0.22751
65.72,-0.68154,-0.41989,0.10846,0.20958,0.34722,0.90977,0.22751
65.771,-0.67442,-0.41872,0.10728,0.2125,0.34722,0.90977,0.22751
65.822,-0.6673,-0.4175,0.10608,0.21548,0.34722,0.90977,0.22751
65.873,-0.66018,-0.41627,0.10486,0.21844,0.34722,0.90977,0.22751
65.924,-0.65306,-0.41504,0.10367,0.22133,0.34722,0.90977,0.22751
65.975,-0.64594,-0.41379,0.10247,0.22421,0.34722,0.90977,0.22751
66.026,-0.63882,-0.41249,0.10124,0.22714,0.34721,0.90977,0.22751
66.077,-0.6317,-0.41117,0.10001,0.23006,0.34721,0.90977,0.22751
66.128,-0.62457,-0.40983,0.09877,0.23297,0.34721,0.90977,0.22751
66.179,-0.61745,-0.40847,0.09753,0.23586,0.34721,0.90977,0.22751
66.23,-0.61033,-0.40712,0.09631,0.23868,0.34721,0.90977,0.22751
66.281,-0.60321,-0.40575,0.09508,0.2415,0.34721,0.90977,0.22751
66.332,-0.59609,-0.40433,0.09382,0.24436,0.34721,0.90977,0.22751
66.383,-0.58897,-0.40288,0.09256,0.2472,0.34721,0.90977,0.22751
66.434,-0.58185,-0.40145,0.09132,0.24998,0.34721,0.90977,0.22751
66.485,-0.57473,-0.39997,0.09005,0.2528,0.34721,0.90977,0.22751
66.536,-0.56761,-0.3985,0.0888,0.25555,0.34721,0.90977,0.22751
66.587,-0.56048,-0.39697,0.08752,0.25835,0.34721,0.90977,0.22751
66.638,-0.55336,-0.39546,0.08626,0.26107,0.34721,0.90977,0.22751
66.689,-0.54624,-0.3939,0.08497,0.26384,0.34721,0.90977,0.22751
66.74,-0.53912,-0.39232,0.08368,0.2666,0.34721,0.90977,0.22751
66.791,-0.532,-0.39075,0.08241,0.26929,0.34721,0.90977,0.22751
66.842,-0.52488,-0.38913,0.08111,0.27202,0.34721,0.90977,0.22751
66.893,-0.51776,-0.38752,0.07983,0.27468,0.34721,0.90977,0.22751
