timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
37.332,0.02155,0.07916,0.35996,0.7924,-0.0,1e-05,-1.0
37.383,0.02024,0.07853,0.3601,0.7924,-0.0,1e-05,-1.0
37.434,0.01672,0.07712,0.3604,0.7924,-0.0,1e-05,-1.0
37.485,0.01089,0.07493,0.36087,0.7924,-0.0,1e-05,-1.0
37.536,0.00385,0.07237,0.36139,0.7924,-0.0,1e-05,-1.0
37.587,-0.00327,0.06979,0.36189,0.7924,-0.0,1e-05,-1.0
37.638,-0.0104,0.06726,0.36237,0.7924,-0.0,1e-05,-1.0
37.689,-0.01752,0.06468,0.36284,0.7924,-0.0,1e-05,-1.0
37.74,-0.02463,0.0621,0.36329,0.7924,-0.0,1e-05,-1.0
37.791,-0.03176,0.05956,0.36372,0.7924,-0.0,1e-05,-1.0
37.842,-0.03888,0.05697,0.36413,0.7924,-0.0,1e-05,-1.0
37.893,-0.046,0.05442,0.36452,0.7924,-0.0,1e-05,-1.0
37.944,-0.05312,0.05183,0.3649,0.79241,-0.0,1e-05,-1.0
37.995,-0.06024,0.04928,0.36525,0.79241,-0.0,1e-05,-1.0
38.046,-0.06736,0.04668,0.36559,0.79241,-0.0,1e-05,-1.0
38.097,-0.07449,0.04407,0.36592,0.79241,-0.0,1e-05,-1.0
38.148,-0.08161,0.04152,0.36621,0.79241,-0.0,1e-05,-1.0
38.199,-0.08873,0.03891,0.3665,0.79241,-0.0,1e-05,-1.0
38.25,-0.09585,0.03635,0.36676,0.79241,-0.0,1e-05,-1.0
38.301,-0.10297,0.03374,0.36701,0.79241,-0.0,1e-05,-1.0
38.352,-0.11009,0.03112,0.36724,0.79241,-0.0,1e-05,-1.0
38.403,-0.11721,0.02856,0.36745,0.79241,-0.0,1e-05,-1.0
38.454,-0.12434,0.02599,0.36764,0.79241,-0.0,1e-05,-1.0
38.505,-0.13145,0.02338,0.36782,0.79241,-0.0,1e-05,-1.0
38.556,-0.13857,0.02081,0.36797,0.79241,-0.0,1e-05,-1.0
38.607,-0.1457,0.01819,0.36811,0.79241,-0.0,1e-05,-1.0
38.658,-0.15282,0.01557,0.36823,0.79241,-0.0,1e-05,-1.0
38.709,-0.15994,0.01294,0.36833,0.79241,-0.0,1e-05,-1.0
38.76,-0.16706,0.00775,0.36848,0.79241,-0.0,1e-05,-1.0
38.811,-0.17418,0.00512,0.36852,0.79241,-0.0,1e-05,-1.0
38.862,-0.1813,0.00255,0.36855,0.79241,-0.0,1e-05,-1.0
38.913,-0.18842,-7e-05,0.36856,0.79241,-0.0,1e-05,-1.0
38.964,-0.19555,-0.0027,0.36855,0.79241,-0.0,1e-05,-1.0
39.015,-0.20267,-0.00527,0.36852,0.79241,-0.0,1e-05,-1.0
39.066,-0.20979,-0.00789,0.36847,0.79241,-0.0,1e-05,-1.0
39.117,-0.21691,-0.01046,0.36841,0.79241,-0.0,1e-05,-1.0
39.168,-0.22403,-0.01309,0.36832,0.79241,-0.0,1e-05,-1.0
39.219,-0.23115,-0.01566,0.36822,0.79241,-0.0,1e-05,-1.0
39.27,-0.23827,-0.01828,0.3681,0.79241,-0.0,1e-05,-1.0
39.321,-0.24539,-0.02085,0.36797,0.79241,-0.0,1e-05,-1.0
39.372,-0.25251,-0.02347,0.36781,0.79241,-0.0,1e-05,-1.0
39.423,-0.25964,-0.02603,0.36764,0.79241,-0.0,1e-05,-1.0
39.474,-0.26675,-0.02865,0.36744,0.79241,-0.0,1e-05,-1.0
39.525,-0.27388,-0.03122,0.36723,0.79242,-0.0,1e-05,-1.0
39.576,-0.281,-0.03383,0.367,0.79242,-0.0,1e-05,-1.0
39.627,-0.28812,-0.03644,0.36675,0.79242,-0.0,1e-05,-1.0
39.678,-0.29524,-0.03905,0.36648,0.79242,-0.0,1e-05,-1.0
39.729,-0.30236,-0.04161,0.3662,0.79242,-0.0,1e-05,-1.0
39.78,-0.30948,-0.04416,0.3659,0.79242,-0.0,1e-05,-1.0
39.831,-0.31661,-0.04677,0.36558,0.79242,-0.0,1e-05,-1.0
39.882,-0.32373,-0.04932,0.36524,0.79242,-0.0,1e-05,-1.0
39.933,-0.33085,-0.05192,0.36488,0.79242,-0.0,1e-05,-1.0
