timestamp,joint_7,bracelet_link.x,bracelet_link.y,bracelet_link.z,bracelet_link.x_hat,bracelet_link.y_hat,bracelet_link.z_hat
85.356,0.22958,0.02113,0.01295,0.05631,-0.34344,-0.21043,-0.9153
85.408,0.22827,0.02113,0.01295,0.05631,-0.34344,-0.21043,-0.9153
85.459,0.22475,0.02113,0.01295,0.05631,-0.34345,-0.21043,-0.9153
85.51,0.21913,0.02113,0.01295,0.05631,-0.34345,-0.21043,-0.9153
85.561,0.21285,0.02113,0.01295,0.05631,-0.34345,-0.21043,-0.9153
85.612,0.20662,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.663,0.20039,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.714,0.19416,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.765,0.18792,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.816,0.18169,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.867,0.17546,0.02113,0.01295,0.05631,-0.34345,-0.21042,-0.91529
85.918,0.16923,0.02113,0.01295,0.05631,-0.34346,-0.21042,-0.91529
85.969,0.163,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.02,0.15677,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.071,0.15054,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.122,0.14431,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.173,0.13807,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.224,0.13184,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.275,0.12561,0.02113,0.01295,0.05631,-0.34346,-0.21041,-0.91529
86.326,0.11938,0.02113,0.01295,0.05631,-0.34346,-0.2104,-0.91529
86.377,0.11315,0.02113,0.01295,0.05631,-0.34347,-0.2104,-0.91529
86.428,0.10692,0.02113,0.01294,0.05631,-0.34347,-0.2104,-0.91529
86.479,0.10069,0.02113,0.01294,0.05631,-0.34347,-0.2104,-0.91529
86.53,0.09446,0.02113,0.01294,0.05631,-0.34347,-0.2104,-0.91529
86.581,0.08823,0.02113,0.01294,0.05631,-0.34347,-0.2104,-0.91529
86.632,0.08199,0.02113,0.01294,0.05631,-0.34347,-0.21039,-0.91529
86.683,0.07576,0.02113,0.01294,0.05631,-0.34347,-0.21039,-0.91529
86.734,0.06953,0.02113,0.01294,0.05631,-0.34348,-0.21039,-0.91529
86.785,0.0633,0.02113,0.01294,0.05631,-0.34348,-0.21039,-0.91529
86.836,0.05707,0.02113,0.01294,0.05631,-0.34348,-0.21039,-0.91529
86.887,0.05084,0.02113,0.01294,0.05631,-0.34348,-0.21039,-0.91529
