timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
62.371,0.61472,0.35959,-0.27389,0.36048,-0.09639,-0.01211,-0.99527
62.422,0.61341,0.36014,-0.27325,0.36042,-0.09639,-0.01211,-0.99527
62.473,0.60989,0.36128,-0.27191,0.36029,-0.09639,-0.01211,-0.99527
62.524,0.60406,0.36303,-0.26983,0.3601,-0.09639,-0.01211,-0.99527
62.575,0.59702,0.36493,-0.26755,0.35989,-0.09639,-0.01211,-0.99527
62.626,0.58989,0.36685,-0.2652,0.35967,-0.09639,-0.01211,-0.99527
62.677,0.58277,0.36871,-0.26288,0.35946,-0.09639,-0.01211,-0.99527
62.728,0.57565,0.37056,-0.26056,0.35925,-0.09639,-0.01211,-0.99527
62.779,0.56853,0.37243,-0.25817,0.35904,-0.0964,-0.01211,-0.99527
62.83,0.56141,0.37425,-0.25582,0.35884,-0.0964,-0.01211,-0.99527
62.881,0.55429,0.37605,-0.25345,0.35864,-0.0964,-0.01211,-0.99527
62.932,0.54717,0.37787,-0.25103,0.35843,-0.0964,-0.01211,-0.99527
62.983,0.54004,0.37964,-0.24863,0.35823,-0.0964,-0.01211,-0.99527
63.034,0.53292,0.38139,-0.24623,0.35803,-0.0964,-0.01211,-0.99527
63.085,0.5258,0.38312,-0.24382,0.35783,-0.0964,-0.01211,-0.99527
63.136,0.51868,0.38487,-0.24134,0.35763,-0.09641,-0.01211,-0.99527
63.187,0.51156,0.38657,-0.2389,0.35744,-0.09641,-0.01211,-0.99527
63.238,0.50444,0.38829,-0.2364,0.35724,-0.09641,-0.01211,-0.99527
63.289,0.49732,0.38999,-0.23389,0.35704,-0.09641,-0.01211,-0.99527
63.34,0.4902,0.39163,-0.23141,0.35685,-0.09641,-0.01211,-0.99527
63.391,0.48307,0.39326,-0.22892,0.35666,-0.09641,-0.01211,-0.99527
63.442,0.47595,0.39491,-0.22637,0.35647,-0.09641,-0.01211,-0.99527
63.493,0.46883,0.39654,-0.22381,0.35628,-0.09642,-0.01211,-0.99527
63.544,0.46171,0.39811,-0.22129,0.3561,-0.09642,-0.01211,-0.99527
63.595,0.45459,0.3997,-0.21871,0.35591,-0.09642,-0.01211,-0.99527
63.646,0.44747,0.40125,-0.21616,0.35573,-0.09642,-0.01211,-0.99527
63.697,0.44035,0.40277,-0.21361,0.35555,-0.09642,-0.01211,-0.99527
63.748,0.43323,0.40428,-0.21104,0.35538,-0.09642,-0.01211,-0.99527
63.799,0.42611,0.4058,-0.20842,0.3552,-0.09642,-0.01211,-0.99527
63.85,0.41898,0.40729,-0.20578,0.35502,-0.09643,-0.01211,-0.99527
63.901,0.41187,0.40877,-0.20313,0.35484,-0.09643,-0.01211,-0.99527
63.952,0.40474,0.41024,-0.20047,0.35467,-0.09643,-0.01212,-0.99527
64.003,0.39762,0.41308,-0.19517,0.35433,-0.09643,-0.01212,-0.99527
64.054,0.3905,0.41448,-0.19248,0.35416,-0.09643,-0.01212,-0.99527
64.105,0.38338,0.41587,-0.18978,0.35399,-0.09643,-0.01212,-0.99527
64.156,0.37626,0.41723,-0.18707,0.35382,-0.09644,-0.01212,-0.99527
64.207,0.36914,0.41858,-0.18435,0.35366,-0.09644,-0.01212,-0.99527
64.258,0.36201,0.41991,-0.18162,0.3535,-0.09644,-0.01212,-0.99527
64.309,0.3549,0.42119,-0.17894,0.35334,-0.09644,-0.01212,-0.99527
64.36,0.34777,0.42248,-0.17619,0.35318,-0.09644,-0.01212,-0.99526
64.411,0.34065,0.42375,-0.17343,0.35302,-0.09644,-0.01212,-0.99526
64.462,0.33353,0.42498,-0.17072,0.35287,-0.09644,-0.01212,-0.99526
64.513,0.32641,0.42621,-0.16795,0.35272,-0.09644,-0.01212,-0.99526
64.564,0.31929,0.42737,-0.16528,0.35257,-0.09645,-0.01212,-0.99526
64.615,0.31237,0.4283,-0.16312,0.35245,-0.09645,-0.01212,-0.99526
64.666,0.30704,0.42883,-0.16187,0.35239,-0.09645,-0.01212,-0.99526
64.717,0.30402,0.42899,-0.16149,0.35237,-0.09645,-0.01212,-0.99526
64.768,0.30321,0.42899,-0.16149,0.35237,-0.09645,-0.01212,-0.99526
