timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
26.272,-9e-05,-0.27567,0.06027,0.52301,8e-05,1e-05,-1.0
26.323,-0.0014,-0.27584,0.0595,0.52301,8e-05,1e-05,-1.0
26.374,-0.00492,-0.27614,0.05807,0.52301,8e-05,1e-05,-1.0
26.425,-0.01075,-0.27653,0.05621,0.52301,8e-05,1e-05,-1.0
26.476,-0.01779,-0.27691,0.05427,0.52301,8e-05,1e-05,-1.0
26.527,-0.02492,-0.27729,0.0523,0.52301,8e-05,1e-05,-1.0
26.578,-0.03204,-0.27765,0.05036,0.52301,8e-05,1e-05,-1.0
26.629,-0.03916,-0.278,0.04842,0.52301,8e-05,1e-05,-1.0
26.68,-0.04628,-0.27833,0.04644,0.52301,8e-05,1e-05,-1.0
26.731,-0.0534,-0.27865,0.0445,0.52301,8e-05,1e-05,-1.0
26.782,-0.06052,-0.27896,0.04255,0.52301,8e-05,1e-05,-1.0
26.833,-0.06764,-0.27925,0.04057,0.52301,8e-05,1e-05,-1.0
26.884,-0.07476,-0.27953,0.03862,0.52301,8e-05,1e-05,-1.0
26.935,-0.08189,-0.2798,0.03662,0.52301,8e-05,1e-05,-1.0
26.986,-0.08901,-0.28005,0.03463,0.52301,8e-05,1e-05,-1.0
27.037,-0.09613,-0.28028,0.03268,0.52301,8e-05,1e-05,-1.0
27.088,-0.10325,-0.28051,0.03068,0.52301,8e-05,1e-05,-1.0
27.139,-0.11037,-0.28072,0.02872,0.52301,8e-05,1e-05,-1.0
27.19,-0.11749,-0.28091,0.02672,0.52301,8e-05,1e-05,-1.0
27.241,-0.12461,-0.2811,0.02472,0.52301,8e-05,1e-05,-1.0
27.292,-0.13174,-0.28126,0.02276,0.52301,8e-05,1e-05,-1.0
27.343,-0.13885,-0.28142,0.02075,0.52301,8e-05,1e-05,-1.0
27.394,-0.14598,-0.28156,0.01875,0.52301,8e-05,1e-05,-1.0
27.445,-0.1531,-0.28168,0.01675,0.52301,8e-05,1e-05,-1.0
27.496,-0.16022,-0.2818,0.01474,0.52301,8e-05,1e-05,-1.0
27.547,-0.16734,-0.28189,0.01277,0.52301,8e-05,1e-05,-1.0
27.598,-0.17446,-0.28197,0.0108,0.52301,8e-05,1e-05,-1.0
27.649,-0.18158,-0.28204,0.00883,0.52301,8e-05,1e-05,-1.0
27.7,-0.1887,-0.2821,0.00683,0.52301,8e-05,1e-05,-1.0
27.751,-0.19582,-0.28214,0.00486,0.52301,8e-05,1e-05,-1.0
27.802,-0.20295,-0.28216,0.00289,0.52301,8e-05,1e-05,-1.0
27.853,-0.21007,-0.28218,0.00092,0.52301,8e-05,1e-05,-1.0
27.904,-0.21719,-0.28218,-0.00109,0.52301,8e-05,1e-05,-1.0
27.955,-0.22431,-0.28216,-0.00306,0.52301,8e-05,1e-05,-1.0
28.006,-0.23143,-0.28213,-0.00503,0.52301,8e-05,1e-05,-1.0
28.057,-0.23855,-0.28209,-0.00704,0.52301,8e-05,1e-05,-1.0
28.108,-0.24567,-0.28203,-0.00901,0.52301,8e-05,1e-05,-1.0
28.159,-0.25279,-0.28196,-0.01102,0.52301,8e-05,1e-05,-1.0
28.21,-0.25991,-0.28188,-0.01302,0.52301,8e-05,1e-05,-1.0
28.261,-0.26703,-0.28178,-0.01499,0.52301,8e-05,1e-05,-1.0
28.312,-0.27416,-0.28167,-0.017,0.52301,8e-05,1e-05,-1.0
28.363,-0.28127,-0.28154,-0.019,0.52301,8e-05,1e-05,-1.0
28.414,-0.2884,-0.2814,-0.02097,0.52301,8e-05,1e-05,-1.0
28.465,-0.29552,-0.28124,-0.02297,0.52301,8e-05,1e-05,-1.0
28.516,-0.30264,-0.28107,-0.02493,0.52301,8e-05,1e-05,-1.0
