timestamp,joint_3,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,half_arm_2_link.x_hat,half_arm_2_link.y_hat,half_arm_2_link.z_hat
56.194,0.78891,-0.20855,0.3644,0.51042,0.23075,-0.18869,-0.95454
56.245,0.78761,-0.20895,0.36427,0.51035,0.23075,-0.18869,-0.95454
56.296,0.78409,-0.20992,0.36395,0.51018,0.23075,-0.18869,-0.95454
56.347,0.77826,-0.21145,0.36344,0.50991,0.23075,-0.18869,-0.95454
56.398,0.77121,-0.21319,0.36285,0.5096,0.23075,-0.18869,-0.95454
56.449,0.76409,-0.21493,0.36225,0.5093,0.23075,-0.18869,-0.95454
56.5,0.75697,-0.21668,0.36163,0.509,0.23075,-0.18869,-0.95454
56.551,0.74985,-0.21845,0.36099,0.5087,0.23075,-0.18869,-0.95454
56.602,0.74273,-0.22022,0.36033,0.50841,0.23075,-0.18869,-0.95454
56.653,0.73561,-0.22194,0.35967,0.50812,0.23075,-0.18869,-0.95454
56.704,0.72849,-0.2237,0.35899,0.50783,0.23075,-0.18869,-0.95454
56.755,0.72136,-0.22546,0.3583,0.50754,0.23075,-0.18869,-0.95454
56.806,0.71425,-0.22721,0.3576,0.50726,0.23075,-0.18868,-0.95454
56.857,0.70712,-0.22896,0.35688,0.50698,0.23075,-0.18868,-0.95454
56.908,0.7,-0.2307,0.35615,0.5067,0.23075,-0.18868,-0.95454
56.959,0.69288,-0.23244,0.35541,0.50643,0.23075,-0.18868,-0.95454
57.01,0.68576,-0.23414,0.35467,0.50616,0.23075,-0.18868,-0.95454
57.061,0.67864,-0.23586,0.3539,0.5059,0.23075,-0.18868,-0.95454
57.112,0.67152,-0.23755,0.35314,0.50564,0.23075,-0.18868,-0.95454
57.163,0.66439,-0.23924,0.35236,0.50539,0.23075,-0.18868,-0.95454
57.214,0.65727,-0.24263,0.35076,0.50488,0.23075,-0.18868,-0.95455
57.265,0.65015,-0.24433,0.34994,0.50464,0.23074,-0.18868,-0.95455
57.316,0.64303,-0.24603,0.3491,0.50439,0.23074,-0.18868,-0.95455
57.367,0.63591,-0.24769,0.34826,0.50416,0.23074,-0.18868,-0.95455
57.418,0.62879,-0.24937,0.3474,0.50392,0.23074,-0.18868,-0.95455
57.469,0.62167,-0.25106,0.34653,0.50368,0.23074,-0.18868,-0.95455
57.52,0.61455,-0.25273,0.34564,0.50345,0.23074,-0.18868,-0.95455
57.571,0.60743,-0.25437,0.34476,0.50323,0.23074,-0.18868,-0.95455
57.622,0.60031,-0.25603,0.34386,0.50301,0.23074,-0.18868,-0.95455
57.673,0.59318,-0.25769,0.34294,0.50279,0.23074,-0.18868,-0.95455
57.724,0.58606,-0.25934,0.342,0.50258,0.23074,-0.18868,-0.95455
57.775,0.57894,-0.26099,0.34106,0.50237,0.23074,-0.18867,-0.95455
57.826,0.57182,-0.2626,0.34012,0.50216,0.23074,-0.18867,-0.95455
57.877,0.5647,-0.2642,0.33918,0.50196,0.23074,-0.18867,-0.95455
57.928,0.55758,-0.2658,0.33822,0.50177,0.23074,-0.18867,-0.95455
57.979,0.55046,-0.26742,0.33723,0.50157,0.23074,-0.18867,-0.95455
58.03,0.54334,-0.269,0.33625,0.50138,0.23074,-0.18867,-0.95455
58.081,0.53622,-0.27061,0.33524,0.50119,0.23074,-0.18867,-0.95455
58.132,0.52909,-0.27218,0.33424,0.50101,0.23074,-0.18867,-0.95455
58.183,0.52197,-0.27378,0.33321,0.50083,0.23074,-0.18867,-0.95455
58.234,0.51485,-0.27533,0.33218,0.50066,0.23074,-0.18867,-0.95455
58.285,0.50773,-0.27691,0.33113,0.50048,0.23074,-0.18867,-0.95455
58.336,0.50061,-0.27846,0.33008,0.50032,0.23074,-0.18867,-0.95455
58.387,0.49349,-0.28003,0.32901,0.50015,0.23073,-0.18867,-0.95455
58.438,0.48637,-0.28159,0.32792,0.49999,0.23073,-0.18867,-0.95455
58.489,0.47923,-0.28311,0.32684,0.49983,0.23073,-0.18867,-0.95455
58.54,0.47213,-0.28466,0.32573,0.49968,0.23073,-0.18867,-0.95455
58.591,0.46501,-0.28617,0.32463,0.49953,0.23073,-0.18867,-0.95455
58.642,0.45788,-0.2877,0.3235,0.49939,0.23073,-0.18867,-0.95455
58.693,0.45076,-0.28919,0.32239,0.49925,0.23073,-0.18867,-0.95455
58.744,0.44364,-0.29068,0.32126,0.49911,0.23073,-0.18867,-0.95455
58.795,0.43652,-0.29219,0.3201,0.49898,0.23073,-0.18866,-0.95455
