timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
39.536,2e-05,-0.64011,-0.17434,0.5542,-0.0,1e-05,-1.0
39.587,0.00133,-0.64036,-0.1734,0.5542,-0.0,1e-05,-1.0
39.638,0.00485,-0.64099,-0.17109,0.5542,-0.0,1e-05,-1.0
39.689,0.01068,-0.64199,-0.16728,0.5542,-0.0,1e-05,-1.0
39.74,0.01772,-0.64313,-0.16282,0.5542,-0.0,1e-05,-1.0
39.791,0.02484,-0.64426,-0.15833,0.5542,-0.0,1e-05,-1.0
39.842,0.03197,-0.64535,-0.15383,0.5542,-0.0,1e-05,-1.0
39.893,0.03909,-0.64745,-0.14471,0.5542,-0.0,1e-05,-1.0
39.944,0.04621,-0.64844,-0.14019,0.5542,-0.0,1e-05,-1.0
39.995,0.05333,-0.64943,-0.13557,0.55421,-0.0,1e-05,-1.0
40.046,0.06045,-0.65036,-0.13103,0.55421,-0.0,1e-05,-1.0
40.097,0.06757,-0.65125,-0.12648,0.55421,-0.0,1e-05,-1.0
40.148,0.0747,-0.65214,-0.12185,0.55421,-0.0,1e-05,-1.0
40.199,0.08182,-0.65297,-0.11729,0.55421,-0.0,1e-05,-1.0
40.25,0.08894,-0.65378,-0.11273,0.55421,-0.0,1e-05,-1.0
40.301,0.09605,-0.65456,-0.10807,0.55421,-0.0,1e-05,-1.0
40.352,0.10318,-0.6553,-0.1035,0.55421,-0.0,1e-05,-1.0
40.403,0.1103,-0.65602,-0.09883,0.55421,-0.0,1e-05,-1.0
40.454,0.11742,-0.65669,-0.09425,0.55421,-0.0,1e-05,-1.0
40.505,0.12454,-0.65735,-0.08957,0.55421,-0.0,1e-05,-1.0
40.556,0.13166,-0.65796,-0.08498,0.55421,-0.0,1e-05,-1.0
40.607,0.13878,-0.65855,-0.08029,0.55421,-0.0,1e-05,-1.0
40.658,0.1459,-0.65909,-0.07569,0.55421,-0.0,1e-05,-1.0
40.709,0.15303,-0.65961,-0.071,0.55421,-0.0,1e-05,-1.0
40.76,0.16015,-0.66009,-0.06639,0.55421,-0.0,1e-05,-1.0
40.811,0.16727,-0.66054,-0.06178,0.55421,-0.0,1e-05,-1.0
40.862,0.17439,-0.66096,-0.05707,0.55421,-0.0,1e-05,-1.0
40.913,0.18151,-0.66134,-0.05246,0.55421,-0.0,1e-05,-1.0
40.964,0.18863,-0.66169,-0.04784,0.55421,-0.0,1e-05,-1.0
41.015,0.19575,-0.66202,-0.04313,0.55422,-0.0,1e-05,-1.0
41.066,0.20287,-0.6623,-0.03851,0.55422,-0.0,1e-05,-1.0
41.117,0.21,-0.66256,-0.03379,0.55422,-0.0,1e-05,-1.0
41.168,0.21712,-0.66278,-0.02907,0.55422,-0.0,1e-05,-1.0
41.219,0.22424,-0.66297,-0.02444,0.55422,-0.0,1e-05,-1.0
41.27,0.23136,-0.66313,-0.01972,0.55422,-0.0,1e-05,-1.0
41.321,0.23848,-0.66325,-0.01509,0.55422,-0.0,1e-05,-1.0
41.372,0.2456,-0.66334,-0.01046,0.55422,-0.0,1e-05,-1.0
41.423,0.25272,-0.66339,-0.00574,0.55422,-0.0,1e-05,-1.0
41.474,0.25984,-0.66342,-0.00101,0.55422,-0.0,1e-05,-1.0
41.525,0.26696,-0.66341,0.00362,0.55422,-0.0,1e-05,-1.0
41.576,0.27409,-0.66337,0.00825,0.55422,-0.0,1e-05,-1.0
41.627,0.28121,-0.66329,0.01297,0.55422,-0.0,1e-05,-1.0
41.678,0.28833,-0.66318,0.0177,0.55422,-0.0,1e-05,-1.0
41.729,0.29545,-0.66304,0.02233,0.55422,-0.0,1e-05,-1.0
41.78,0.30257,-0.66286,0.02705,0.55422,-0.0,1e-05,-1.0
41.831,0.30969,-0.66266,0.03167,0.55422,-0.0,1e-05,-1.0
41.882,0.31681,-0.66242,0.03639,0.55422,-0.0,1e-05,-1.0
41.933,0.32393,-0.66215,0.04102,0.55422,-0.0,1e-05,-1.0
41.984,0.33105,-0.66184,0.04564,0.55422,-0.0,1e-05,-1.0
42.035,0.33818,-0.6615,0.05035,0.55423,-0.0,1e-05,-1.0
42.086,0.3453,-0.66113,0.05496,0.55423,-0.0,1e-05,-1.0
42.137,0.35242,-0.66073,0.05958,0.55423,-0.0,1e-05,-1.0
42.188,0.35954,-0.66029,0.06428,0.55423,-0.0,1e-05,-1.0
42.239,0.36666,-0.65983,0.06889,0.55423,-0.0,1e-05,-1.0
42.29,0.37378,-0.65933,0.0735,0.55423,-0.0,1e-05,-1.0
42.341,0.3809,-0.65879,0.07819,0.55423,-0.0,1e-05,-1.0
42.392,0.38803,-0.65822,0.08288,0.55423,-0.0,1e-05,-1.0
42.443,0.39515,-0.65761,0.08756,0.55423,-0.0,1e-05,-1.0
42.494,0.40227,-0.65698,0.09215,0.55423,-0.0,1e-05,-1.0
42.545,0.40939,-0.65631,0.09683,0.55423,-0.0,1e-05,-1.0
42.596,0.41651,-0.65562,0.10141,0.55423,-0.0,1e-05,-1.0
42.647,0.42363,-0.65488,0.10607,0.55423,-0.0,1e-05,-1.0
42.698,0.43075,-0.65412,0.11064,0.55423,-0.0,1e-05,-1.0
42.749,0.43787,-0.65333,0.11521,0.55423,-0.0,1e-05,-1.0
42.8,0.44499,-0.6525,0.11985,0.55423,-0.0,1e-05,-1.0
42.851,0.45211,-0.65164,0.12441,0.55423,-0.0,1e-05,-1.0
42.902,0.45924,-0.65074,0.12904,0.55423,-0.0,1e-05,-1.0
42.953,0.46636,-0.6498,0.13367,0.55423,-0.0,1e-05,-1.0
43.004,0.47348,-0.64884,0.1383,0.55423,-0.0,1e-05,-1.0
43.055,0.4806,-0.64783,0.14291,0.55424,-0.0,1e-05,-1.0
43.106,0.48772,-0.6468,0.14752,0.55424,-0.0,1e-05,-1.0
43.157,0.49484,-0.64575,0.15203,0.55424,-0.0,1e-05,-1.0
43.208,0.50198,-0.64466,0.15663,0.55424,-0.0,1e-05,-1.0
43.259,0.50908,-0.64355,0.16112,0.55424,-0.0,1e-05,-1.0
43.31,0.5162,-0.64241,0.16561,0.55424,-0.0,1e-05,-1.0
43.361,0.52332,-0.64123,0.17009,0.55424,-0.0,1e-05,-1.0
43.412,0.53045,-0.64001,0.17466,0.55424,-0.0,1e-05,-1.0
43.463,0.53757,-0.63877,0.17912,0.55424,-0.0,1e-05,-1.0
43.514,0.54469,-0.63748,0.18366,0.55424,-0.0,1e-05,-1.0
43.565,0.55181,-0.63618,0.18811,0.55424,-0.0,1e-05,-1.0
43.616,0.55893,-0.63482,0.19263,0.55424,-0.0,1e-05,-1.0
43.667,0.56606,-0.63346,0.19706,0.55424,-0.0,1e-05,-1.0
43.718,0.57317,-0.63207,0.20148,0.55424,-0.0,1e-05,-1.0
43.769,0.5803,-0.63062,0.20597,0.55424,-0.0,1e-05,-1.0
43.82,0.58742,-0.62917,0.21037,0.55424,-0.0,1e-05,-1.0
43.871,0.59454,-0.62765,0.21485,0.55424,-0.0,1e-05,-1.0
43.922,0.60166,-0.62614,0.21922,0.55424,-0.0,1e-05,-1.0
43.973,0.60878,-0.62459,0.22359,0.55424,-0.0,1e-05,-1.0
44.024,0.6159,-0.62302,0.22794,0.55424,-0.0,1e-05,-1.0
44.075,0.62302,-0.62141,0.23229,0.55425,-0.0,1e-05,-1.0
44.126,0.63014,-0.61974,0.2367,0.55425,-0.0,1e-05,-1.0
44.177,0.63726,-0.61807,0.24103,0.55425,-0.0,1e-05,-1.0
44.228,0.64438,-0.61637,0.24534,0.55425,-0.0,1e-05,-1.0
44.279,0.65151,-0.61465,0.24963,0.55425,-0.0,1e-05,-1.0
44.33,0.65863,-0.61285,0.254,0.55425,-0.0,1e-05,-1.0
44.381,0.66575,-0.61103,0.25836,0.55425,-0.0,1e-05,-1.0
44.432,0.67287,-0.60921,0.26262,0.55425,-0.0,1e-05,-1.0
44.483,0.67999,-0.60732,0.26695,0.55425,-0.0,1e-05,-1.0
44.534,0.68711,-0.60541,0.27127,0.55425,-0.0,1e-05,-1.0
44.585,0.69423,-0.6035,0.27549,0.55425,-0.0,1e-05,-1.0
44.636,0.70135,-0.60152,0.27978,0.55425,-0.0,1e-05,-1.0
44.687,0.70847,-0.59752,0.28823,0.55425,-0.0,1e-05,-1.0
44.738,0.7156,-0.59545,0.29248,0.55425,-0.0,1e-05,-1.0
44.789,0.72272,-0.59339,0.29663,0.55425,-0.0,1e-05,-1.0
44.84,0.72984,-0.59127,0.30085,0.55425,-0.0,1e-05,-1.0
44.891,0.73696,-0.58911,0.30505,0.55425,-0.0,1e-05,-1.0
44.942,0.74408,-0.58696,0.30916,0.55425,-0.0,1e-05,-1.0
44.993,0.7512,-0.58479,0.31325,0.55425,-0.0,1e-05,-1.0
45.044,0.75832,-0.58254,0.3174,0.55426,-0.0,1e-05,-1.0
45.095,0.76544,-0.58031,0.32146,0.55426,-0.0,1e-05,-1.0
45.146,0.77256,-0.57806,0.3255,0.55426,-0.0,1e-05,-1.0
45.197,0.77968,-0.57572,0.32961,0.55426,-0.0,1e-05,-1.0
45.248,0.7868,-0.57341,0.33362,0.55426,-0.0,1e-05,-1.0
45.299,0.79393,-0.57102,0.3377,0.55426,-0.0,1e-05,-1.0
45.35,0.80105,-0.56865,0.34168,0.55426,-0.0,1e-05,-1.0
45.401,0.80817,-0.5662,0.34571,0.55426,-0.0,1e-05,-1.0
45.452,0.81529,-0.56377,0.34966,0.55426,-0.0,1e-05,-1.0
45.503,0.82241,-0.56127,0.35366,0.55426,-0.0,1e-05,-1.0
45.554,0.82953,-0.55878,0.35757,0.55426,-0.0,1e-05,-1.0
45.605,0.83666,-0.55622,0.36154,0.55426,-0.0,1e-05,-1.0
45.656,0.84378,-0.55364,0.36549,0.55426,-0.0,1e-05,-1.0
45.707,0.8509,-0.55107,0.36935,0.55426,-0.0,1e-05,-1.0
45.758,0.85802,-0.54843,0.37326,0.55426,-0.0,1e-05,-1.0
45.809,0.86514,-0.54581,0.37709,0.55426,-0.0,1e-05,-1.0
45.86,0.87226,-0.54311,0.38096,0.55426,-0.0,1e-05,-1.0
45.911,0.87938,-0.54038,0.38482,0.55426,-0.0,1e-05,-1.0
45.962,0.8865,-0.53768,0.38858,0.55426,-0.0,1e-05,-1.0
46.013,0.89362,-0.5349,0.3924,0.55426,-0.0,1e-05,-1.0
46.064,0.90074,-0.53215,0.39612,0.55427,-0.0,1e-05,-1.0
46.115,0.90786,-0.52931,0.3999,0.55427,-0.0,1e-05,-1.0
46.166,0.91498,-0.52645,0.40366,0.55427,-0.0,1e-05,-1.0
46.217,0.92211,-0.52356,0.4074,0.55427,-0.0,1e-05,-1.0
46.268,0.92923,-0.52071,0.41105,0.55427,-0.0,1e-05,-1.0
46.319,0.93635,-0.51777,0.41474,0.55427,-0.0,1e-05,-1.0
46.37,0.94347,-0.5148,0.41842,0.55427,-0.0,1e-05,-1.0
46.421,0.95059,-0.51187,0.422,0.55427,-0.0,1e-05,-1.0
46.472,0.95771,-0.50885,0.42564,0.55427,-0.0,1e-05,-1.0
46.523,0.96483,-0.50586,0.42918,0.55427,-0.0,1e-05,-1.0
46.574,0.97196,-0.5028,0.43277,0.55427,-0.0,1e-05,-1.0
46.625,0.97908,-0.4997,0.43634,0.55427,-0.0,1e-05,-1.0
46.676,0.9862,-0.49664,0.43982,0.55427,-0.0,1e-05,-1.0
46.727,0.99332,-0.49356,0.44327,0.55427,-0.0,1e-05,-1.0
46.778,1.00044,-0.49039,0.44678,0.55427,-0.0,1e-05,-1.0
46.829,1.00756,-0.48726,0.45019,0.55427,-0.0,1e-05,-1.0
46.88,1.01468,-0.48404,0.45365,0.55427,-0.0,1e-05,-1.0
46.931,1.0218,-0.4808,0.45708,0.55427,-0.0,1e-05,-1.0
46.982,1.02892,-0.4776,0.46043,0.55427,-0.0,1e-05,-1.0
47.033,1.03605,-0.47437,0.46375,0.55427,-0.0,1e-05,-1.0
47.084,1.04317,-0.47106,0.46712,0.55428,-0.0,1e-05,-1.0
47.135,1.05029,-0.46776,0.47041,0.55428,-0.0,1e-05,-1.0
47.186,1.05748,-0.46455,0.47358,0.55428,-0.0,1e-05,-1.0
47.237,1.06374,-0.4621,0.47597,0.55428,-0.0,1e-05,-1.0
47.288,1.06788,-0.46071,0.47732,0.55428,-0.0,1e-05,-1.0
47.339,1.06977,-0.46034,0.47768,0.55428,-0.0,1e-05,-1.0
