timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
37.816,0.76932,0.10124,0.4425,0.67984,-0.0,1e-05,-1.0
37.868,0.77062,0.1021,0.4423,0.67984,-0.0,1e-05,-1.0
37.919,0.77414,0.10396,0.44187,0.67984,-0.0,1e-05,-1.0
37.97,0.77997,0.10678,0.44119,0.67984,-0.0,1e-05,-1.0
38.021,0.78702,0.10991,0.44042,0.67984,-0.0,1e-05,-1.0
38.072,0.79414,0.11298,0.43965,0.67984,-0.0,1e-05,-1.0
38.123,0.80126,0.11605,0.43885,0.67984,-0.0,1e-05,-1.0
38.174,0.80838,0.11917,0.43801,0.67984,-0.0,1e-05,-1.0
38.224,0.8155,0.12229,0.43715,0.67984,-0.0,1e-05,-1.0
38.275,0.82262,0.1254,0.43627,0.67983,-0.0,1e-05,-1.0
38.326,0.82975,0.12844,0.43538,0.67983,-0.0,1e-05,-1.0
38.378,0.83687,0.13154,0.43446,0.67983,-0.0,1e-05,-1.0
38.428,0.84399,0.13457,0.43353,0.67983,-0.0,1e-05,-1.0
38.48,0.85111,0.13759,0.43258,0.67983,-0.0,1e-05,-1.0
38.531,0.85823,0.14067,0.43159,0.67983,-0.0,1e-05,-1.0
38.582,0.86535,0.14368,0.4306,0.67983,-0.0,1e-05,-1.0
38.633,0.87247,0.14668,0.42958,0.67983,-0.0,1e-05,-1.0
38.684,0.87959,0.14973,0.42853,0.67983,-0.0,1e-05,-1.0
38.735,0.88671,0.15278,0.42745,0.67983,-0.0,1e-05,-1.0
38.785,0.89383,0.15576,0.42637,0.67983,-0.0,1e-05,-1.0
38.837,0.90096,0.15879,0.42525,0.67983,-0.0,1e-05,-1.0
38.888,0.90808,0.16182,0.42411,0.67983,-0.0,1e-05,-1.0
38.939,0.9152,0.16483,0.42295,0.67983,-0.0,1e-05,-1.0
38.99,0.92232,0.16778,0.42179,0.67983,-0.0,1e-05,-1.0
39.04,0.92944,0.17078,0.42058,0.67983,-0.0,1e-05,-1.0
39.092,0.93656,0.17377,0.41936,0.67983,-0.0,1e-05,-1.0
39.142,0.94368,0.17675,0.41811,0.67983,-0.0,1e-05,-1.0
39.194,0.9508,0.17967,0.41687,0.67983,-0.0,1e-05,-1.0
39.244,0.95792,0.18258,0.4156,0.67983,-0.0,1e-05,-1.0
39.296,0.96504,0.18547,0.41432,0.67983,-0.0,1e-05,-1.0
39.347,0.97217,0.18842,0.41299,0.67983,-0.0,1e-05,-1.0
39.397,0.97929,0.1913,0.41166,0.67983,-0.0,1e-05,-1.0
39.448,0.98641,0.19417,0.41032,0.67983,-0.0,1e-05,-1.0
39.5,0.99353,0.19708,0.40892,0.67983,-0.0,1e-05,-1.0
39.55,1.00065,0.20277,0.40613,0.67983,-0.0,1e-05,-1.0
39.601,1.00777,0.20566,0.40468,0.67983,-0.0,1e-05,-1.0
39.652,1.01489,0.20848,0.40323,0.67983,-0.0,1e-05,-1.0
39.703,1.02201,0.21129,0.40177,0.67983,-0.0,1e-05,-1.0
39.755,1.02913,0.21415,0.40025,0.67983,-0.0,1e-05,-1.0
39.805,1.03626,0.21693,0.39875,0.67983,-0.0,1e-05,-1.0
39.856,1.04338,0.21977,0.39719,0.67983,-0.0,1e-05,-1.0
39.907,1.0505,0.22254,0.39565,0.67983,-0.0,1e-05,-1.0
39.959,1.05762,0.22535,0.39406,0.67983,-0.0,1e-05,-1.0
40.01,1.06474,0.22815,0.39244,0.67983,-0.0,1e-05,-1.0
40.061,1.07186,0.23088,0.39084,0.67983,-0.0,1e-05,-1.0
40.111,1.07898,0.23366,0.38919,0.67983,-0.0,1e-05,-1.0
40.162,1.0861,0.23637,0.38755,0.67983,-0.0,1e-05,-1.0
40.213,1.09323,0.23907,0.38589,0.67983,-0.0,1e-05,-1.0
40.264,1.10035,0.24181,0.38418,0.67983,-0.0,1e-05,-1.0
40.316,1.10747,0.24449,0.38248,0.67983,-0.0,1e-05,-1.0
40.367,1.11459,0.24721,0.38073,0.67983,-0.0,1e-05,-1.0
40.418,1.12171,0.24986,0.37899,0.67983,-0.0,1e-05,-1.0
40.468,1.12883,0.25255,0.3772,0.67983,-0.0,1e-05,-1.0
40.52,1.13595,0.25523,0.3754,0.67983,-0.0,1e-05,-1.0
40.57,1.14307,0.25785,0.37361,0.67983,-0.0,1e-05,-1.0
40.622,1.1502,0.2605,0.37176,0.67983,-0.0,1e-05,-1.0
40.673,1.15732,0.26314,0.3699,0.67983,-0.0,1e-05,-1.0
40.724,1.16444,0.26572,0.36805,0.67983,-0.0,1e-05,-1.0
40.775,1.17156,0.26833,0.36615,0.67983,-0.0,1e-05,-1.0
40.825,1.17868,0.27093,0.36423,0.67983,-0.0,1e-05,-1.0
40.877,1.1858,0.27352,0.36229,0.67983,-0.0,1e-05,-1.0
40.927,1.19292,0.27604,0.36037,0.67983,-0.0,1e-05,-1.0
40.979,1.20004,0.2786,0.3584,0.67983,-0.0,1e-05,-1.0
41.029,1.20717,0.28109,0.35644,0.67983,-0.0,1e-05,-1.0
41.08,1.21429,0.28363,0.35443,0.67983,-0.0,1e-05,-1.0
41.131,1.2214,0.28609,0.35245,0.67983,-0.0,1e-05,-1.0
41.182,1.22853,0.2886,0.3504,0.67983,-0.0,1e-05,-1.0
41.233,1.23565,0.29104,0.34838,0.67983,-0.0,1e-05,-1.0
41.285,1.24277,0.29351,0.3463,0.67983,-0.0,1e-05,-1.0
41.336,1.24989,0.29597,0.3442,0.67983,-0.0,1e-05,-1.0
41.387,1.25701,0.29841,0.34208,0.67983,-0.0,1e-05,-1.0
41.438,1.26413,0.30079,0.33999,0.67982,-0.0,1e-05,-1.0
41.489,1.27126,0.30321,0.33784,0.67982,-0.0,1e-05,-1.0
