timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
43.351,-0.73856,-0.33675,-0.50964,0.58598,-0.0,1e-05,-1.0
43.402,-0.73726,-0.33746,-0.50917,0.58598,-0.0,1e-05,-1.0
43.453,-0.73374,-0.33925,-0.50798,0.58598,-0.0,1e-05,-1.0
43.504,-0.72791,-0.34222,-0.50598,0.58598,-0.0,1e-05,-1.0
43.555,-0.72086,-0.34571,-0.5036,0.58598,-0.0,1e-05,-1.0
43.606,-0.71374,-0.35278,-0.49868,0.58598,-0.0,1e-05,-1.0
43.657,-0.70662,-0.35626,-0.4962,0.58598,-0.0,1e-05,-1.0
43.708,-0.6995,-0.35978,-0.49365,0.58598,-0.0,1e-05,-1.0
43.759,-0.69238,-0.36322,-0.49113,0.58598,-0.0,1e-05,-1.0
43.81,-0.68526,-0.36664,-0.48858,0.58598,-0.0,1e-05,-1.0
43.861,-0.67814,-0.3701,-0.48596,0.58598,-0.0,1e-05,-1.0
43.912,-0.67102,-0.37356,-0.48331,0.58598,-0.0,1e-05,-1.0
43.963,-0.6639,-0.37693,-0.48069,0.58598,-0.0,1e-05,-1.0
44.014,-0.65677,-0.38034,-0.47799,0.58598,-0.0,1e-05,-1.0
44.065,-0.64965,-0.38373,-0.47528,0.58598,-0.0,1e-05,-1.0
44.116,-0.64253,-0.38704,-0.47258,0.58598,-0.0,1e-05,-1.0
44.167,-0.63541,-0.3904,-0.46982,0.58598,-0.0,1e-05,-1.0
44.218,-0.62829,-0.39373,-0.46702,0.58598,-0.0,1e-05,-1.0
44.269,-0.62117,-0.39705,-0.46421,0.58598,-0.0,1e-05,-1.0
44.32,-0.61405,-0.40028,-0.46143,0.58598,-0.0,1e-05,-1.0
44.371,-0.60693,-0.40349,-0.45862,0.58598,-0.0,1e-05,-1.0
44.422,-0.59981,-0.40669,-0.45579,0.58598,-0.0,1e-05,-1.0
44.473,-0.59268,-0.40992,-0.45288,0.58598,-0.0,1e-05,-1.0
44.524,-0.58556,-0.41313,-0.44995,0.58598,-0.0,1e-05,-1.0
44.575,-0.57844,-0.41627,-0.44706,0.58598,-0.0,1e-05,-1.0
44.626,-0.57132,-0.41944,-0.44408,0.58598,-0.0,1e-05,-1.0
44.677,-0.5642,-0.42253,-0.44114,0.58598,-0.0,1e-05,-1.0
44.728,-0.55708,-0.42566,-0.43812,0.58598,-0.0,1e-05,-1.0
44.779,-0.54995,-0.42871,-0.43514,0.58598,-0.0,1e-05,-1.0
44.83,-0.54284,-0.4318,-0.43208,0.58598,-0.0,1e-05,-1.0
44.881,-0.53571,-0.43486,-0.42899,0.58598,-0.0,1e-05,-1.0
44.932,-0.5286,-0.43785,-0.42595,0.58598,-0.0,1e-05,-1.0
44.983,-0.52148,-0.44087,-0.42282,0.58598,-0.0,1e-05,-1.0
45.034,-0.51435,-0.44387,-0.41967,0.58597,-0.0,1e-05,-1.0
45.085,-0.50723,-0.44685,-0.4165,0.58597,-0.0,1e-05,-1.0
45.136,-0.50011,-0.4498,-0.4133,0.58597,-0.0,1e-05,-1.0
45.187,-0.49299,-0.45273,-0.41009,0.58597,-0.0,1e-05,-1.0
45.238,-0.48587,-0.45564,-0.40686,0.58597,-0.0,1e-05,-1.0
45.289,-0.47875,-0.45847,-0.40366,0.58597,-0.0,1e-05,-1.0
45.34,-0.47163,-0.46133,-0.40039,0.58597,-0.0,1e-05,-1.0
45.391,-0.4645,-0.46412,-0.39716,0.58597,-0.0,1e-05,-1.0
45.442,-0.45738,-0.46694,-0.39384,0.58597,-0.0,1e-05,-1.0
45.493,-0.45026,-0.46967,-0.39057,0.58597,-0.0,1e-05,-1.0
45.544,-0.44314,-0.47244,-0.38722,0.58597,-0.0,1e-05,-1.0
45.595,-0.43602,-0.47519,-0.38385,0.58597,-0.0,1e-05,-1.0
45.646,-0.4289,-0.47791,-0.38045,0.58597,-0.0,1e-05,-1.0
45.697,-0.42178,-0.48061,-0.37704,0.58597,-0.0,1e-05,-1.0
45.748,-0.41466,-0.48323,-0.37368,0.58597,-0.0,1e-05,-1.0
45.799,-0.40754,-0.48588,-0.37023,0.58597,-0.0,1e-05,-1.0
45.85,-0.40041,-0.48845,-0.36682,0.58597,-0.0,1e-05,-1.0
45.901,-0.3933,-0.491,-0.36341,0.58597,-0.0,1e-05,-1.0
45.952,-0.38617,-0.49358,-0.3599,0.58597,-0.0,1e-05,-1.0
46.003,-0.37905,-0.49613,-0.35638,0.58597,-0.0,1e-05,-1.0
46.054,-0.37193,-0.49865,-0.35284,0.58597,-0.0,1e-05,-1.0
46.105,-0.36481,-0.50115,-0.34927,0.58597,-0.0,1e-05,-1.0
46.156,-0.35769,-0.50358,-0.34577,0.58597,-0.0,1e-05,-1.0
46.207,-0.35056,-0.50598,-0.34224,0.58597,-0.0,1e-05,-1.0
46.258,-0.34344,-0.5084,-0.33863,0.58597,-0.0,1e-05,-1.0
46.309,-0.33632,-0.5108,-0.335,0.58597,-0.0,1e-05,-1.0
46.36,-0.3292,-0.51313,-0.33143,0.58597,-0.0,1e-05,-1.0
46.411,-0.32208,-0.51543,-0.32784,0.58597,-0.0,1e-05,-1.0
46.462,-0.31496,-0.51771,-0.32423,0.58597,-0.0,1e-05,-1.0
46.513,-0.30784,-0.52,-0.32054,0.58597,-0.0,1e-05,-1.0
46.564,-0.30071,-0.52223,-0.3169,0.58597,-0.0,1e-05,-1.0
46.615,-0.2936,-0.52447,-0.31317,0.58597,-0.0,1e-05,-1.0
46.666,-0.28647,-0.52665,-0.3095,0.58597,-0.0,1e-05,-1.0
46.717,-0.27935,-0.52884,-0.30574,0.58597,-0.0,1e-05,-1.0
46.768,-0.27223,-0.531,-0.30197,0.58597,-0.0,1e-05,-1.0
46.819,-0.26511,-0.5331,-0.29825,0.58597,-0.0,1e-05,-1.0
46.87,-0.25798,-0.53521,-0.29445,0.58596,-0.0,1e-05,-1.0
46.921,-0.25087,-0.53729,-0.29063,0.58596,-0.0,1e-05,-1.0
46.972,-0.24375,-0.53935,-0.2868,0.58596,-0.0,1e-05,-1.0
47.023,-0.23663,-0.54134,-0.28303,0.58596,-0.0,1e-05,-1.0
47.074,-0.2295,-0.54334,-0.27916,0.58596,-0.0,1e-05,-1.0
47.125,-0.22238,-0.54527,-0.27537,0.58596,-0.0,1e-05,-1.0
47.176,-0.21526,-0.54718,-0.27155,0.58596,-0.0,1e-05,-1.0
47.227,-0.20814,-0.5491,-0.26765,0.58596,-0.0,1e-05,-1.0
47.278,-0.20102,-0.55096,-0.26381,0.58596,-0.0,1e-05,-1.0
47.329,-0.1939,-0.55282,-0.25988,0.58596,-0.0,1e-05,-1.0
47.38,-0.18678,-0.55462,-0.25601,0.58596,-0.0,1e-05,-1.0
47.431,-0.17966,-0.55643,-0.25206,0.58596,-0.0,1e-05,-1.0
47.482,-0.17254,-0.55818,-0.24817,0.58596,-0.0,1e-05,-1.0
47.533,-0.16542,-0.5599,-0.24426,0.58596,-0.0,1e-05,-1.0
47.584,-0.1583,-0.56162,-0.24027,0.58596,-0.0,1e-05,-1.0
47.635,-0.15117,-0.56329,-0.23634,0.58596,-0.0,1e-05,-1.0
47.686,-0.14405,-0.56496,-0.23232,0.58596,-0.0,1e-05,-1.0
47.737,-0.13693,-0.56657,-0.22837,0.58596,-0.0,1e-05,-1.0
47.788,-0.12981,-0.56818,-0.22433,0.58596,-0.0,1e-05,-1.0
47.839,-0.12269,-0.56976,-0.22028,0.58596,-0.0,1e-05,-1.0
47.89,-0.11557,-0.57128,-0.2163,0.58596,-0.0,1e-05,-1.0
47.941,-0.10845,-0.57278,-0.2123,0.58596,-0.0,1e-05,-1.0
47.992,-0.10133,-0.57428,-0.20822,0.58596,-0.0,1e-05,-1.0
48.043,-0.09421,-0.57575,-0.20413,0.58596,-0.0,1e-05,-1.0
48.094,-0.08708,-0.57719,-0.20002,0.58596,-0.0,1e-05,-1.0
48.145,-0.07996,-0.57857,-0.19599,0.58596,-0.0,1e-05,-1.0
48.196,-0.07284,-0.57995,-0.19186,0.58596,-0.0,1e-05,-1.0
48.247,-0.06572,-0.58128,-0.18781,0.58596,-0.0,1e-05,-1.0
48.298,-0.0586,-0.5826,-0.18366,0.58596,-0.0,1e-05,-1.0
48.349,-0.05148,-0.58389,-0.17951,0.58596,-0.0,1e-05,-1.0
48.4,-0.04436,-0.58515,-0.17535,0.58596,-0.0,1e-05,-1.0
48.451,-0.03724,-0.58639,-0.17118,0.58596,-0.0,1e-05,-1.0
48.502,-0.03012,-0.58757,-0.16708,0.58596,-0.0,1e-05,-1.0
48.553,-0.02299,-0.58872,-0.16297,0.58596,-0.0,1e-05,-1.0
48.604,-0.01587,-0.58985,-0.15886,0.58596,-0.0,1e-05,-1.0
48.655,-0.00875,-0.59096,-0.15465,0.58596,-0.0,1e-05,-1.0
48.706,-0.00163,-0.59205,-0.15044,0.58596,-0.0,1e-05,-1.0
48.757,0.00549,-0.59311,-0.14622,0.58595,-0.0,1e-05,-1.0
48.808,0.01261,-0.59413,-0.142,0.58595,-0.0,1e-05,-1.0
48.859,0.01973,-0.59513,-0.13776,0.58595,-0.0,1e-05,-1.0
48.91,0.02685,-0.59608,-0.1336,0.58595,-0.0,1e-05,-1.0
48.961,0.03398,-0.59701,-0.12935,0.58595,-0.0,1e-05,-1.0
49.012,0.04109,-0.59792,-0.1251,0.58595,-0.0,1e-05,-1.0
49.063,0.04822,-0.59878,-0.12092,0.58595,-0.0,1e-05,-1.0
49.114,0.05534,-0.59961,-0.11674,0.58595,-0.0,1e-05,-1.0
49.165,0.06246,-0.60041,-0.11255,0.58595,-0.0,1e-05,-1.0
49.216,0.06958,-0.60118,-0.10836,0.58595,-0.0,1e-05,-1.0
49.267,0.0767,-0.60192,-0.10415,0.58595,-0.0,1e-05,-1.0
49.318,0.08382,-0.60263,-0.09995,0.58595,-0.0,1e-05,-1.0
49.369,0.09094,-0.60333,-0.09566,0.58595,-0.0,1e-05,-1.0
49.42,0.09808,-0.60461,-0.08723,0.58595,-0.0,1e-05,-1.0
49.471,0.10519,-0.60521,-0.08292,0.58595,-0.0,1e-05,-1.0
49.522,0.11231,-0.60579,-0.0786,0.58595,-0.0,1e-05,-1.0
49.573,0.11943,-0.60632,-0.07437,0.58595,-0.0,1e-05,-1.0
49.624,0.12655,-0.60684,-0.07006,0.58595,-0.0,1e-05,-1.0
49.675,0.13367,-0.60731,-0.06581,0.58595,-0.0,1e-05,-1.0
49.726,0.14079,-0.60776,-0.06149,0.58595,-0.0,1e-05,-1.0
49.777,0.14791,-0.60819,-0.05716,0.58595,-0.0,1e-05,-1.0
49.828,0.15503,-0.60857,-0.05291,0.58595,-0.0,1e-05,-1.0
49.879,0.16215,-0.60893,-0.04858,0.58595,-0.0,1e-05,-1.0
49.93,0.16928,-0.60926,-0.04432,0.58595,-0.0,1e-05,-1.0
49.981,0.1764,-0.60956,-0.03999,0.58595,-0.0,1e-05,-1.0
50.032,0.18352,-0.60983,-0.03564,0.58595,-0.0,1e-05,-1.0
