timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
42.552,-0.50096,0.42653,0.05296,0.84272,-0.0,1e-05,-1.0
42.603,-0.49966,0.4266,0.05238,0.84272,-0.0,1e-05,-1.0
42.654,-0.49613,0.42678,0.0509,0.84272,-0.0,1e-05,-1.0
42.705,-0.49031,0.4274,0.04546,0.84272,-0.0,1e-05,-1.0
42.756,-0.48326,0.42771,0.04242,0.84272,-0.0,1e-05,-1.0
42.807,-0.47614,0.428,0.03937,0.84272,-0.0,1e-05,-1.0
42.858,-0.46902,0.42827,0.03632,0.84272,-0.0,1e-05,-1.0
42.909,-0.46189,0.42852,0.03327,0.84272,-0.0,1e-05,-1.0
42.96,-0.45477,0.42874,0.03022,0.84272,-0.0,1e-05,-1.0
43.011,-0.44766,0.42895,0.02722,0.84272,-0.0,1e-05,-1.0
43.062,-0.44053,0.42913,0.02417,0.84272,-0.0,1e-05,-1.0
43.113,-0.43341,0.42929,0.02117,0.84272,-0.0,1e-05,-1.0
43.164,-0.42629,0.42943,0.01811,0.84272,-0.0,1e-05,-1.0
43.215,-0.41917,0.42954,0.01512,0.84272,-0.0,1e-05,-1.0
43.266,-0.41205,0.42964,0.01205,0.84272,-0.0,1e-05,-1.0
43.317,-0.40493,0.42972,0.00899,0.84272,-0.0,1e-05,-1.0
43.368,-0.3978,0.42977,0.00593,0.84272,-0.0,1e-05,-1.0
43.419,-0.39068,0.4298,0.00287,0.84272,-0.0,1e-05,-1.0
43.47,-0.38356,0.42981,-0.00013,0.84272,-0.0,1e-05,-1.0
43.521,-0.37644,0.4298,-0.00313,0.84272,-0.0,1e-05,-1.0
43.572,-0.36932,0.42977,-0.00619,0.84272,-0.0,1e-05,-1.0
43.623,-0.3622,0.42971,-0.00925,0.84272,-0.0,1e-05,-1.0
43.674,-0.35508,0.42963,-0.01231,0.84272,-0.0,1e-05,-1.0
43.725,-0.34796,0.42954,-0.01537,0.84272,-0.0,1e-05,-1.0
