timestamp,joint_1,shoulder_link.x,shoulder_link.y,shoulder_link.z,shoulder_link.x_hat,shoulder_link.y_hat,shoulder_link.z_hat
46.844,1.86194,0.43936,0.11424,0.67981,-0.0,1e-05,-1.0
46.895,1.86064,0.439,0.11561,0.67981,-0.0,1e-05,-1.0
46.947,1.85712,0.43838,0.11794,0.67981,-0.0,1e-05,-1.0
46.998,1.85129,0.43755,0.12099,0.67981,-0.0,1e-05,-1.0
47.049,1.84425,0.43668,0.1241,0.67981,-0.0,1e-05,-1.0
47.099,1.83712,0.4358,0.12714,0.67981,-0.0,1e-05,-1.0
47.151,1.83,0.4349,0.13018,0.67981,-0.0,1e-05,-1.0
47.201,1.82288,0.43397,0.13327,0.67981,-0.0,1e-05,-1.0
47.253,1.81576,0.43301,0.13636,0.67981,-0.0,1e-05,-1.0
47.304,1.80864,0.43202,0.13944,0.67981,-0.0,1e-05,-1.0
47.354,1.80152,0.43104,0.14245,0.67981,-0.0,1e-05,-1.0
47.406,1.7944,0.43001,0.14552,0.67981,-0.0,1e-05,-1.0
47.456,1.78728,0.42897,0.14857,0.67981,-0.0,1e-05,-1.0
47.507,1.78015,0.4279,0.15162,0.67981,-0.0,1e-05,-1.0
47.559,1.77303,0.42681,0.15467,0.67981,-0.0,1e-05,-1.0
47.609,1.76591,0.42572,0.15764,0.67981,-0.0,1e-05,-1.0
47.66,1.75879,0.42458,0.16067,0.67981,-0.0,1e-05,-1.0
47.711,1.75167,0.42343,0.16369,0.67981,-0.0,1e-05,-1.0
47.762,1.74455,0.42228,0.16664,0.67981,-0.0,1e-05,-1.0
47.814,1.73743,0.4211,0.16959,0.67981,-0.0,1e-05,-1.0
47.865,1.7303,0.41988,0.17258,0.67982,-0.0,1e-05,-1.0
47.915,1.72319,0.41864,0.17556,0.67982,-0.0,1e-05,-1.0
47.967,1.71607,0.41738,0.17854,0.67982,-0.0,1e-05,-1.0
48.018,1.70894,0.4161,0.18151,0.67982,-0.0,1e-05,-1.0
48.069,1.70182,0.4148,0.18446,0.67982,-0.0,1e-05,-1.0
48.12,1.6947,0.4135,0.18735,0.67982,-0.0,1e-05,-1.0
48.171,1.68758,0.41215,0.19029,0.67982,-0.0,1e-05,-1.0
48.222,1.68046,0.41079,0.19322,0.67982,-0.0,1e-05,-1.0
48.272,1.67334,0.40943,0.19609,0.67982,-0.0,1e-05,-1.0
48.323,1.66622,0.40802,0.199,0.67982,-0.0,1e-05,-1.0
48.375,1.65909,0.40662,0.20184,0.67982,-0.0,1e-05,-1.0
48.426,1.65198,0.40518,0.20473,0.67982,-0.0,1e-05,-1.0
48.477,1.64485,0.40371,0.20761,0.67982,-0.0,1e-05,-1.0
48.527,1.63773,0.40222,0.21048,0.67982,-0.0,1e-05,-1.0
48.579,1.63061,0.40074,0.21328,0.67982,-0.0,1e-05,-1.0
48.629,1.62349,0.39921,0.21613,0.67982,-0.0,1e-05,-1.0
48.681,1.61637,0.39769,0.21891,0.67982,-0.0,1e-05,-1.0
48.732,1.60925,0.39616,0.22168,0.67982,-0.0,1e-05,-1.0
48.783,1.60213,0.3946,0.22444,0.67982,-0.0,1e-05,-1.0
48.834,1.59501,0.39299,0.22724,0.67982,-0.0,1e-05,-1.0
48.885,1.58788,0.39139,0.22998,0.67982,-0.0,1e-05,-1.0
48.936,1.58076,0.38978,0.23271,0.67982,-0.0,1e-05,-1.0
48.987,1.57364,0.38811,0.23548,0.67982,-0.0,1e-05,-1.0
49.038,1.56652,0.38643,0.23823,0.67982,-0.0,1e-05,-1.0
49.089,1.5594,0.38475,0.24092,0.67982,-0.0,1e-05,-1.0
49.14,1.55228,0.38303,0.24366,0.67982,-0.0,1e-05,-1.0
49.191,1.54516,0.38132,0.24632,0.67982,-0.0,1e-05,-1.0
49.242,1.53804,0.37959,0.24898,0.67982,-0.0,1e-05,-1.0
49.293,1.53092,0.37781,0.25168,0.67982,-0.0,1e-05,-1.0
49.343,1.52379,0.376,0.25436,0.67982,-0.0,1e-05,-1.0
49.395,1.51667,0.37418,0.25703,0.67982,-0.0,1e-05,-1.0
49.445,1.50955,0.37238,0.25964,0.67982,-0.0,1e-05,-1.0
49.496,1.50243,0.37052,0.26228,0.67982,-0.0,1e-05,-1.0
49.548,1.49531,0.36865,0.26491,0.67982,-0.0,1e-05,-1.0
49.599,1.48819,0.36675,0.26753,0.67982,-0.0,1e-05,-1.0
49.649,1.48107,0.36487,0.27008,0.67982,-0.0,1e-05,-1.0
49.701,1.47395,0.36298,0.27262,0.67982,-0.0,1e-05,-1.0
49.752,1.46682,0.36103,0.2752,0.67982,-0.0,1e-05,-1.0
49.803,1.4597,0.3591,0.27771,0.67982,-0.0,1e-05,-1.0
49.854,1.45258,0.35711,0.28026,0.67982,-0.0,1e-05,-1.0
49.905,1.44546,0.35515,0.28275,0.67982,-0.0,1e-05,-1.0
49.955,1.43834,0.35313,0.28527,0.67982,-0.0,1e-05,-1.0
50.006,1.43122,0.35112,0.28773,0.67982,-0.0,1e-05,-1.0
50.058,1.42411,0.34908,0.29021,0.67982,-0.0,1e-05,-1.0
50.108,1.41703,0.34699,0.2927,0.67982,-0.0,1e-05,-1.0
50.159,1.4101,0.34514,0.29488,0.67982,-0.0,1e-05,-1.0
50.21,1.40512,0.34387,0.29635,0.67983,-0.0,1e-05,-1.0
50.262,1.4024,0.34328,0.29704,0.67983,-0.0,1e-05,-1.0
50.312,1.40181,0.34322,0.29711,0.67983,-0.0,1e-05,-1.0
