timestamp,joint_2,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_1_link.x_hat,half_arm_1_link.y_hat,half_arm_1_link.z_hat
50.178,0.68508,0.37319,-0.16269,0.71618,0.02161,0.99977,1e-05
50.229,0.68377,0.37146,-0.16265,0.71709,0.02161,0.99977,1e-05
50.28,0.68025,0.36808,-0.16258,0.71885,0.02161,0.99977,1e-05
50.331,0.67443,0.36336,-0.16248,0.72127,0.02161,0.99977,1e-05
50.382,0.66738,0.35822,-0.16237,0.72386,0.02161,0.99977,1e-05
50.433,0.66025,0.35316,-0.16226,0.72637,0.02161,0.99977,1e-05
50.484,0.65314,0.34798,-0.16215,0.72889,0.02161,0.99977,1e-05
50.535,0.64601,0.34288,-0.16204,0.73133,0.02161,0.99977,1e-05
50.586,0.63889,0.33767,-0.16192,0.73377,0.02162,0.99977,1e-05
50.637,0.63177,0.33254,-0.16181,0.73614,0.02162,0.99977,1e-05
50.688,0.62465,0.32739,-0.1617,0.73846,0.02162,0.99977,1e-05
50.739,0.61753,0.32223,-0.16159,0.74076,0.02162,0.99977,1e-05
50.79,0.6104,0.31705,-0.16148,0.74301,0.02162,0.99977,1e-05
50.841,0.60328,0.31176,-0.16136,0.74527,0.02162,0.99977,1e-05
50.892,0.59616,0.30644,-0.16125,0.7475,0.02162,0.99977,1e-05
50.943,0.58904,0.30122,-0.16113,0.74964,0.02162,0.99977,1e-05
50.994,0.58192,0.29587,-0.16102,0.75179,0.02162,0.99977,1e-05
51.045,0.5748,0.29052,-0.1609,0.75391,0.02162,0.99977,1e-05
51.096,0.56768,0.28525,-0.16079,0.75594,0.02162,0.99977,1e-05
51.147,0.56056,0.27996,-0.16068,0.75794,0.02162,0.99977,1e-05
51.198,0.55344,0.27456,-0.16056,0.75994,0.02162,0.99977,1e-05
51.249,0.54632,0.26925,-0.16044,0.76186,0.02162,0.99977,1e-05
51.3,0.5392,0.26382,-0.16033,0.76378,0.02162,0.99977,1e-05
51.351,0.53208,0.25848,-0.16021,0.76563,0.02162,0.99977,1e-05
51.402,0.52495,0.25302,-0.16009,0.76747,0.02162,0.99977,1e-05
51.453,0.51783,0.24766,-0.15998,0.76924,0.02162,0.99977,1e-05
51.504,0.51071,0.24218,-0.15986,0.77101,0.02162,0.99977,1e-05
51.555,0.50359,0.23668,-0.15974,0.77274,0.02162,0.99977,1e-05
51.606,0.49647,0.23128,-0.15962,0.7744,0.02162,0.99977,1e-05
51.657,0.48935,0.22576,-0.1595,0.77605,0.02162,0.99977,1e-05
51.708,0.48223,0.22034,-0.15939,0.77763,0.02162,0.99977,1e-05
51.759,0.47511,0.2148,-0.15927,0.7792,0.02162,0.99977,1e-05
51.81,0.46798,0.20925,-0.15915,0.78074,0.02162,0.99977,1e-05
51.861,0.46087,0.20369,-0.15903,0.78223,0.02162,0.99977,1e-05
51.912,0.45374,0.19811,-0.15891,0.78369,0.02162,0.99977,1e-05
51.963,0.44662,0.19264,-0.15879,0.78508,0.02162,0.99977,1e-05
52.014,0.4395,0.18704,-0.15867,0.78645,0.02162,0.99977,1e-05
52.065,0.43238,0.18144,-0.15854,0.78779,0.02162,0.99977,1e-05
52.116,0.42526,0.17594,-0.15843,0.78906,0.02162,0.99977,1e-05
52.167,0.41814,0.17043,-0.15831,0.79029,0.02162,0.99977,1e-05
52.218,0.41102,0.1648,-0.15818,0.79151,0.02162,0.99977,1e-05
52.269,0.4039,0.15927,-0.15807,0.79266,0.02162,0.99977,1e-05
52.32,0.39677,0.15362,-0.15794,0.7938,0.02162,0.99977,1e-05
52.371,0.38965,0.14796,-0.15782,0.7949,0.02162,0.99977,1e-05
52.422,0.38253,0.1423,-0.1577,0.79596,0.02162,0.99977,1e-05
52.473,0.37541,0.13674,-0.15758,0.79696,0.02162,0.99977,1e-05
52.524,0.36829,0.13118,-0.15746,0.79791,0.02162,0.99977,1e-05
52.575,0.36117,0.1256,-0.15734,0.79883,0.02162,0.99977,1e-05
52.626,0.35404,0.12002,-0.15722,0.79972,0.02162,0.99977,1e-05
52.677,0.34692,0.11433,-0.15709,0.80057,0.02162,0.99977,1e-05
52.728,0.3398,0.10874,-0.15697,0.80138,0.02162,0.99977,1e-05
52.779,0.33268,0.10314,-0.15685,0.80214,0.02162,0.99977,1e-05
52.83,0.32556,0.09754,-0.15673,0.80286,0.02162,0.99977,1e-05
52.881,0.31844,0.09182,-0.15661,0.80356,0.02162,0.99977,1e-05
52.932,0.31132,0.0861,-0.15648,0.80422,0.02162,0.99977,1e-05
52.983,0.3042,0.08037,-0.15636,0.80484,0.02162,0.99977,1e-05
53.034,0.29708,0.06902,-0.15611,0.80594,0.02162,0.99977,1e-05
53.085,0.28995,0.06328,-0.15599,0.80643,0.02162,0.99977,1e-05
53.136,0.28283,0.05765,-0.15587,0.80688,0.02162,0.99977,1e-05
53.187,0.27571,0.0519,-0.15574,0.80729,0.02162,0.99977,1e-05
53.238,0.26859,0.04615,-0.15562,0.80766,0.02162,0.99977,1e-05
53.289,0.26147,0.04052,-0.1555,0.80799,0.02162,0.99977,1e-05
53.34,0.25435,0.03488,-0.15537,0.80828,0.02162,0.99977,1e-05
53.391,0.24723,0.02912,-0.15525,0.80853,0.02162,0.99977,1e-05
53.442,0.24011,0.02348,-0.15513,0.80874,0.02162,0.99977,1e-05
53.493,0.23299,0.01783,-0.15501,0.8089,0.02162,0.99977,1e-05
53.544,0.22587,0.01207,-0.15488,0.80903,0.02162,0.99977,1e-05
53.595,0.21874,0.00631,-0.15476,0.80912,0.02162,0.99977,1e-05
53.646,0.21162,0.00066,-0.15463,0.80917,0.02162,0.99977,1e-05
53.697,0.2045,-0.0051,-0.15451,0.80918,0.02162,0.99977,1e-05
53.748,0.19738,-0.01075,-0.15439,0.80915,0.02162,0.99977,1e-05
53.799,0.19026,-0.01651,-0.15426,0.80907,0.02162,0.99977,1e-05
53.85,0.18314,-0.02226,-0.15414,0.80896,0.02162,0.99977,1e-05
53.901,0.17602,-0.02791,-0.15402,0.80881,0.02162,0.99977,1e-05
53.952,0.1689,-0.03366,-0.15389,0.80861,0.02162,0.99977,1e-05
54.003,0.16177,-0.03931,-0.15377,0.80838,0.02162,0.99977,1e-05
54.054,0.15465,-0.04506,-0.15365,0.80811,0.02162,0.99977,1e-05
54.105,0.14753,-0.05071,-0.15352,0.80779,0.02162,0.99977,1e-05
54.156,0.14041,-0.05645,-0.1534,0.80744,0.02162,0.99977,1e-05
54.207,0.13329,-0.0622,-0.15327,0.80704,0.02162,0.99977,1e-05
54.258,0.12617,-0.06783,-0.15315,0.80661,0.02162,0.99977,1e-05
54.309,0.11905,-0.07346,-0.15303,0.80614,0.02162,0.99977,1e-05
54.36,0.11193,-0.07919,-0.15291,0.80562,0.02162,0.99977,1e-05
