timestamp,joint_4,forearm_link.x,forearm_link.y,forearm_link.z,forearm_link.x_hat,forearm_link.y_hat,forearm_link.z_hat
22.475,-0.24775,0.13714,-0.11257,0.3926,0.33581,0.94189,-0.00805
22.526,-0.24905,0.13618,-0.11222,0.39303,0.33581,0.9419,-0.00805
22.577,-0.25257,0.1344,-0.11158,0.39383,0.33581,0.9419,-0.00805
22.628,-0.2584,0.13189,-0.11067,0.39493,0.33581,0.9419,-0.00805
22.679,-0.26545,0.12924,-0.10972,0.39607,0.33581,0.9419,-0.00805
22.73,-0.27257,0.12664,-0.10878,0.39717,0.33581,0.9419,-0.00805
22.781,-0.27969,0.12398,-0.10782,0.39827,0.33581,0.9419,-0.00805
22.832,-0.28681,0.12131,-0.10686,0.39935,0.33581,0.9419,-0.00805
22.883,-0.29393,0.11869,-0.10592,0.40039,0.33581,0.9419,-0.00805
22.934,-0.30105,0.11601,-0.10495,0.40143,0.33581,0.9419,-0.00805
22.985,-0.30818,0.11332,-0.10399,0.40244,0.33581,0.9419,-0.00805
23.036,-0.3153,0.11062,-0.10302,0.40344,0.33581,0.9419,-0.00805
23.087,-0.32242,0.10792,-0.10204,0.40442,0.33581,0.9419,-0.00805
23.138,-0.32954,0.10521,-0.10107,0.40538,0.3358,0.9419,-0.00805
23.189,-0.33666,0.10254,-0.10011,0.4063,0.3358,0.9419,-0.00805
23.24,-0.34378,0.09982,-0.09913,0.40721,0.3358,0.9419,-0.00805
23.291,-0.3509,0.09709,-0.09815,0.40811,0.3358,0.9419,-0.00805
23.342,-0.35802,0.09436,-0.09717,0.40899,0.3358,0.9419,-0.00805
23.393,-0.36515,0.09162,-0.09619,0.40984,0.3358,0.9419,-0.00805
23.444,-0.37227,0.08887,-0.0952,0.41068,0.3358,0.9419,-0.00805
23.495,-0.37939,0.08617,-0.09423,0.41147,0.3358,0.9419,-0.00805
23.546,-0.3865,0.08342,-0.09324,0.41227,0.3358,0.9419,-0.00805
23.597,-0.39363,0.08071,-0.09227,0.41302,0.3358,0.9419,-0.00805
23.648,-0.40075,0.078,-0.09129,0.41376,0.3358,0.9419,-0.00805
23.699,-0.40787,0.07528,-0.09032,0.41448,0.3358,0.9419,-0.00805
23.75,-0.41499,0.0725,-0.08932,0.41519,0.3358,0.9419,-0.00805
23.801,-0.42211,0.06972,-0.08832,0.41588,0.3358,0.9419,-0.00806
23.852,-0.42923,0.06693,-0.08732,0.41655,0.3358,0.9419,-0.00806
23.903,-0.43636,0.0642,-0.08634,0.41718,0.3358,0.9419,-0.00806
23.954,-0.44348,0.0614,-0.08534,0.41781,0.3358,0.9419,-0.00806
24.005,-0.4506,0.05866,-0.08436,0.4184,0.3358,0.9419,-0.00806
24.056,-0.45772,0.05585,-0.08335,0.41899,0.3358,0.9419,-0.00806
24.107,-0.46484,0.0531,-0.08237,0.41954,0.3358,0.9419,-0.00806
24.158,-0.47196,0.05029,-0.08136,0.42008,0.33579,0.9419,-0.00806
24.209,-0.47908,0.04753,-0.08037,0.42059,0.33579,0.9419,-0.00806
24.26,-0.4862,0.04477,-0.07938,0.42108,0.33579,0.9419,-0.00806
24.311,-0.49333,0.04195,-0.07837,0.42156,0.33579,0.9419,-0.00806
24.362,-0.50045,0.03912,-0.07736,0.42202,0.33579,0.9419,-0.00806
24.413,-0.50757,0.03635,-0.07637,0.42245,0.33579,0.9419,-0.00806
24.464,-0.51469,0.03358,-0.07538,0.42286,0.33579,0.9419,-0.00806
24.515,-0.52181,0.03074,-0.07436,0.42325,0.33579,0.9419,-0.00806
24.566,-0.52893,0.02796,-0.07337,0.42362,0.33579,0.9419,-0.00806
24.617,-0.53605,0.02512,-0.07235,0.42397,0.33579,0.9419,-0.00806
24.668,-0.54317,0.02234,-0.07136,0.42429,0.33579,0.9419,-0.00806
24.719,-0.55029,0.0195,-0.07034,0.4246,0.33579,0.9419,-0.00806
24.77,-0.55741,0.01671,-0.06935,0.42489,0.33579,0.9419,-0.00806
24.821,-0.56454,0.01392,-0.06835,0.42515,0.33579,0.9419,-0.00806
24.872,-0.57165,0.01107,-0.06733,0.4254,0.33579,0.9419,-0.00806
24.923,-0.57878,0.00828,-0.06633,0.42562,0.33579,0.9419,-0.00806
24.974,-0.5859,0.00548,-0.06533,0.42582,0.33579,0.9419,-0.00806
25.025,-0.59302,0.00263,-0.06431,0.426,0.33579,0.9419,-0.00806
25.076,-0.60014,-0.00017,-0.06332,0.42616,0.33579,0.9419,-0.00806
25.127,-0.60726,-0.00303,-0.0623,0.42629,0.33578,0.9419,-0.00806
25.178,-0.61438,-0.00588,-0.06128,0.42641,0.33578,0.9419,-0.00806
25.229,-0.6215,-0.00868,-0.06028,0.42651,0.33578,0.9419,-0.00806
25.28,-0.62862,-0.01154,-0.05926,0.42658,0.33578,0.9419,-0.00806
25.331,-0.63574,-0.01434,-0.05826,0.42664,0.33578,0.94191,-0.00806
25.382,-0.64287,-0.0172,-0.05724,0.42667,0.33578,0.94191,-0.00806
25.433,-0.64999,-0.02006,-0.05622,0.42668,0.33578,0.94191,-0.00806
25.484,-0.65711,-0.02286,-0.05522,0.42667,0.33578,0.94191,-0.00806
25.535,-0.66423,-0.02567,-0.05422,0.42664,0.33578,0.94191,-0.00806
25.586,-0.67135,-0.02852,-0.0532,0.42658,0.33578,0.94191,-0.00806
25.637,-0.67847,-0.03133,-0.0522,0.42651,0.33578,0.94191,-0.00806
25.688,-0.68559,-0.03418,-0.05119,0.42641,0.33578,0.94191,-0.00806
25.739,-0.69271,-0.03698,-0.05019,0.4263,0.33578,0.94191,-0.00806
25.79,-0.69983,-0.03984,-0.04917,0.42616,0.33578,0.94191,-0.00806
25.841,-0.70696,-0.04264,-0.04818,0.426,0.33578,0.94191,-0.00806
25.892,-0.71407,-0.04549,-0.04716,0.42582,0.33578,0.94191,-0.00806
25.943,-0.7212,-0.05108,-0.04517,0.4254,0.33578,0.94191,-0.00806
25.994,-0.72832,-0.05388,-0.04417,0.42516,0.33578,0.94191,-0.00806
26.045,-0.73544,-0.05667,-0.04318,0.4249,0.33577,0.94191,-0.00806
26.096,-0.74256,-0.05952,-0.04217,0.42461,0.33577,0.94191,-0.00806
26.147,-0.74968,-0.06236,-0.04116,0.42431,0.33577,0.94191,-0.00806
26.198,-0.7568,-0.0652,-0.04015,0.42398,0.33577,0.94191,-0.00806
26.249,-0.76393,-0.06799,-0.03916,0.42363,0.33577,0.94191,-0.00806
26.3,-0.77105,-0.07083,-0.03815,0.42326,0.33577,0.94191,-0.00806
26.351,-0.77817,-0.07361,-0.03716,0.42287,0.33577,0.94191,-0.00806
26.402,-0.78529,-0.07644,-0.03615,0.42246,0.33577,0.94191,-0.00806
26.453,-0.79241,-0.07928,-0.03515,0.42202,0.33577,0.94191,-0.00806
26.504,-0.79955,-0.08189,-0.03422,0.42159,0.33577,0.94191,-0.00806
26.555,-0.80613,-0.08372,-0.03357,0.42129,0.33577,0.94191,-0.00806
26.606,-0.8106,-0.08471,-0.03322,0.42112,0.33577,0.94191,-0.00806
26.657,-0.81285,-0.08488,-0.03316,0.42109,0.33577,0.94191,-0.00806
26.708,-0.81312,-0.08488,-0.03316,0.42109,0.33577,0.94191,-0.00806
