timestamp,joint_5,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_1_link.x_hat,spherical_wrist_1_link.y_hat,spherical_wrist_1_link.z_hat
67.484,0.41562,0.07549,-0.06966,0.21967,0.1999,-0.02697,-0.97944
67.535,0.41432,0.0756,-0.06949,0.21969,0.1999,-0.02697,-0.97944
67.586,0.4108,0.07587,-0.06906,0.21973,0.1999,-0.02697,-0.97944
67.637,0.40518,0.07628,-0.0684,0.2198,0.1999,-0.02697,-0.97944
67.688,0.39888,0.07673,-0.06765,0.21987,0.1999,-0.02697,-0.97944
67.739,0.39266,0.07718,-0.06691,0.21994,0.1999,-0.02697,-0.97945
67.79,0.38643,0.07762,-0.06616,0.22001,0.1999,-0.02697,-0.97945
67.841,0.3802,0.07805,-0.06543,0.22008,0.1999,-0.02697,-0.97945
67.892,0.37397,0.07848,-0.06469,0.22015,0.1999,-0.02697,-0.97945
67.943,0.36774,0.07932,-0.06319,0.22028,0.1999,-0.02697,-0.97945
67.994,0.36151,0.07975,-0.06243,0.22034,0.1999,-0.02697,-0.97945
68.045,0.35528,0.08015,-0.06169,0.22041,0.1999,-0.02697,-0.97945
68.096,0.34905,0.08056,-0.06092,0.22047,0.1999,-0.02697,-0.97945
68.147,0.34282,0.08096,-0.06017,0.22053,0.1999,-0.02697,-0.97945
68.198,0.33658,0.08136,-0.05941,0.22059,0.1999,-0.02697,-0.97945
68.249,0.33035,0.08175,-0.05864,0.22065,0.1999,-0.02697,-0.97945
68.3,0.32412,0.08215,-0.05787,0.22071,0.1999,-0.02697,-0.97945
68.351,0.31789,0.08253,-0.05709,0.22077,0.1999,-0.02697,-0.97945
68.402,0.31166,0.08291,-0.05632,0.22082,0.1999,-0.02697,-0.97945
68.453,0.30543,0.08328,-0.05556,0.22088,0.1999,-0.02697,-0.97945
68.504,0.29919,0.08366,-0.05477,0.22093,0.1999,-0.02697,-0.97945
68.555,0.29296,0.08402,-0.05399,0.22098,0.1999,-0.02697,-0.97945
68.606,0.28673,0.08439,-0.0532,0.22104,0.1999,-0.02697,-0.97945
68.657,0.2805,0.08475,-0.05241,0.22109,0.1999,-0.02697,-0.97945
68.708,0.27427,0.0851,-0.05161,0.22114,0.1999,-0.02697,-0.97945
68.759,0.26804,0.08545,-0.05082,0.22119,0.1999,-0.02697,-0.97945
68.81,0.26181,0.08579,-0.05003,0.22124,0.1999,-0.02697,-0.97945
68.861,0.25558,0.08612,-0.04925,0.22128,0.1999,-0.02697,-0.97945
68.912,0.24935,0.08646,-0.04845,0.22133,0.1999,-0.02697,-0.97945
68.963,0.24311,0.08678,-0.04766,0.22137,0.1999,-0.02697,-0.97945
69.014,0.23688,0.0871,-0.04687,0.22142,0.1999,-0.02697,-0.97945
69.065,0.23065,0.08742,-0.04606,0.22146,0.1999,-0.02697,-0.97945
69.116,0.22442,0.08774,-0.04525,0.2215,0.19989,-0.02697,-0.97945
69.167,0.21819,0.08805,-0.04444,0.22154,0.19989,-0.02697,-0.97945
69.218,0.21196,0.08835,-0.04364,0.22158,0.19989,-0.02697,-0.97945
69.269,0.20573,0.08865,-0.04282,0.22162,0.19989,-0.02697,-0.97945
69.32,0.1995,0.08895,-0.042,0.22166,0.19989,-0.02697,-0.97945
69.371,0.19327,0.08923,-0.0412,0.2217,0.19989,-0.02697,-0.97945
69.422,0.18703,0.08952,-0.04038,0.22173,0.19989,-0.02697,-0.97945
69.473,0.1808,0.0898,-0.03956,0.22177,0.19989,-0.02697,-0.97945
69.524,0.17457,0.09007,-0.03875,0.2218,0.19989,-0.02697,-0.97945
69.575,0.16834,0.09034,-0.03792,0.22183,0.19989,-0.02697,-0.97945
69.626,0.16211,0.0906,-0.03711,0.22186,0.19989,-0.02697,-0.97945
69.677,0.15588,0.09086,-0.03628,0.22189,0.19989,-0.02697,-0.97945
69.728,0.14964,0.09111,-0.03546,0.22192,0.19989,-0.02697,-0.97945
69.779,0.14341,0.09136,-0.03464,0.22195,0.19989,-0.02697,-0.97945
69.83,0.13718,0.09161,-0.03381,0.22198,0.19989,-0.02697,-0.97945
69.881,0.13095,0.09185,-0.03297,0.222,0.19989,-0.02697,-0.97945
69.932,0.12472,0.09208,-0.03214,0.22203,0.19989,-0.02697,-0.97945
69.983,0.11849,0.09231,-0.0313,0.22205,0.19989,-0.02697,-0.97945
70.034,0.11226,0.09254,-0.03046,0.22208,0.19989,-0.02697,-0.97945
70.085,0.10603,0.09276,-0.02961,0.2221,0.19989,-0.02697,-0.97945
70.136,0.0998,0.09298,-0.02877,0.22212,0.19989,-0.02697,-0.97945
70.187,0.09357,0.09319,-0.02793,0.22214,0.19989,-0.02697,-0.97945
70.238,0.08734,0.09339,-0.02708,0.22216,0.19989,-0.02697,-0.97945
70.289,0.08111,0.09359,-0.02623,0.22217,0.19989,-0.02697,-0.97945
70.34,0.07487,0.09378,-0.0254,0.22219,0.19989,-0.02697,-0.97945
70.391,0.06864,0.09397,-0.02455,0.22221,0.19989,-0.02697,-0.97945
70.442,0.06241,0.09416,-0.0237,0.22222,0.19989,-0.02697,-0.97945
70.493,0.05618,0.09434,-0.02285,0.22223,0.19989,-0.02697,-0.97945
70.544,0.04995,0.09451,-0.02201,0.22225,0.19989,-0.02697,-0.97945
70.595,0.04372,0.09468,-0.02116,0.22226,0.19989,-0.02697,-0.97945
70.646,0.03749,0.09484,-0.0203,0.22227,0.19989,-0.02697,-0.97945
70.697,0.03125,0.095,-0.01945,0.22228,0.19989,-0.02697,-0.97945
70.748,0.02502,0.09515,-0.01861,0.22228,0.19989,-0.02697,-0.97945
70.799,0.01879,0.0953,-0.01775,0.22229,0.19989,-0.02697,-0.97945
70.85,0.01256,0.09544,-0.01689,0.2223,0.19989,-0.02697,-0.97945
70.901,0.00633,0.09558,-0.01605,0.2223,0.19989,-0.02697,-0.97945
70.952,0.0001,0.09571,-0.01518,0.2223,0.19989,-0.02697,-0.97945
71.003,-0.00613,0.09583,-0.01434,0.22231,0.19989,-0.02697,-0.97945
71.054,-0.01236,0.09596,-0.01348,0.22231,0.19989,-0.02697,-0.97945
71.105,-0.01859,0.09607,-0.01263,0.22231,0.19989,-0.02697,-0.97945
71.156,-0.02483,0.09618,-0.01179,0.22231,0.19989,-0.02697,-0.97945
71.207,-0.03106,0.09629,-0.01092,0.2223,0.19989,-0.02697,-0.97945
71.258,-0.03729,0.09639,-0.01006,0.2223,0.19989,-0.02697,-0.97945
71.309,-0.04352,0.09648,-0.00921,0.2223,0.19989,-0.02697,-0.97945
71.36,-0.04975,0.09657,-0.00834,0.22229,0.19989,-0.02697,-0.97945
71.411,-0.05598,0.09666,-0.00748,0.22229,0.19989,-0.02697,-0.97945
71.462,-0.06221,0.09674,-0.00661,0.22228,0.19989,-0.02697,-0.97945
71.513,-0.06844,0.09681,-0.00574,0.22227,0.19989,-0.02697,-0.97945
71.564,-0.07467,0.09688,-0.00487,0.22226,0.19989,-0.02697,-0.97945
71.615,-0.0809,0.09695,-0.00401,0.22225,0.19989,-0.02697,-0.97945
71.666,-0.08714,0.09701,-0.00315,0.22224,0.19989,-0.02697,-0.97945
71.717,-0.09337,0.09706,-0.0023,0.22223,0.19989,-0.02697,-0.97945
71.768,-0.09959,0.09711,-0.00143,0.22221,0.19989,-0.02697,-0.97945
71.819,-0.10583,0.09715,-0.00056,0.2222,0.19989,-0.02697,-0.97945
71.87,-0.11206,0.09719,0.00031,0.22218,0.19989,-0.02697,-0.97945
71.921,-0.1183,0.09722,0.00116,0.22216,0.19989,-0.02697,-0.97945
71.972,-0.12453,0.09725,0.00201,0.22215,0.19989,-0.02697,-0.97945
72.023,-0.13076,0.09727,0.00287,0.22213,0.19989,-0.02696,-0.97945
72.074,-0.13699,0.09729,0.00372,0.22211,0.19988,-0.02696,-0.97945
72.125,-0.14322,0.0973,0.00459,0.22209,0.19988,-0.02696,-0.97945
72.176,-0.14945,0.09731,0.00546,0.22206,0.19988,-0.02696,-0.97945
72.227,-0.15568,0.09731,0.00631,0.22204,0.19988,-0.02696,-0.97945
72.278,-0.16191,0.0973,0.00717,0.22202,0.19988,-0.02696,-0.97945
72.329,-0.16814,0.09729,0.00804,0.22199,0.19988,-0.02696,-0.97945
72.38,-0.17437,0.09728,0.00891,0.22196,0.19988,-0.02696,-0.97945
72.431,-0.18061,0.09726,0.00976,0.22194,0.19988,-0.02696,-0.97945
72.482,-0.18684,0.09724,0.01061,0.22191,0.19988,-0.02696,-0.97945
72.533,-0.19307,0.09721,0.01148,0.22188,0.19988,-0.02696,-0.97945
72.584,-0.1993,0.09717,0.01235,0.22185,0.19988,-0.02696,-0.97945
72.635,-0.20553,0.09713,0.01321,0.22181,0.19988,-0.02696,-0.97945
72.686,-0.21176,0.09708,0.01407,0.22178,0.19988,-0.02696,-0.97945
72.737,-0.21799,0.09703,0.01494,0.22175,0.19988,-0.02696,-0.97945
72.788,-0.22422,0.09698,0.01581,0.22171,0.19988,-0.02696,-0.97945
72.839,-0.23045,0.09692,0.01666,0.22168,0.19988,-0.02696,-0.97945
72.89,-0.23668,0.09685,0.01753,0.22164,0.19988,-0.02696,-0.97945
72.941,-0.24292,0.09678,0.01838,0.2216,0.19988,-0.02696,-0.97945
72.992,-0.24915,0.0967,0.01925,0.22156,0.19988,-0.02696,-0.97945
73.043,-0.25538,0.09662,0.02011,0.22152,0.19988,-0.02696,-0.97945
73.094,-0.26161,0.09653,0.02098,0.22148,0.19988,-0.02696,-0.97945
73.145,-0.26784,0.09644,0.02182,0.22144,0.19988,-0.02696,-0.97945
73.196,-0.27407,0.09634,0.02267,0.22139,0.19988,-0.02696,-0.97945
73.247,-0.2803,0.09624,0.02353,0.22135,0.19988,-0.02696,-0.97945
73.298,-0.28653,0.09613,0.0244,0.2213,0.19988,-0.02696,-0.97945
73.349,-0.29277,0.09602,0.02524,0.22126,0.19988,-0.02696,-0.97945
73.4,-0.299,0.0959,0.02609,0.22121,0.19988,-0.02696,-0.97945
73.451,-0.30523,0.09578,0.02693,0.22116,0.19988,-0.02696,-0.97945
73.502,-0.31146,0.09565,0.02779,0.22111,0.19988,-0.02696,-0.97945
73.553,-0.31769,0.09551,0.02865,0.22106,0.19988,-0.02696,-0.97945
73.604,-0.32392,0.09537,0.02949,0.22101,0.19988,-0.02696,-0.97945
73.655,-0.33015,0.09523,0.03035,0.22096,0.19988,-0.02696,-0.97945
73.706,-0.33638,0.09508,0.0312,0.2209,0.19988,-0.02696,-0.97945
73.757,-0.34262,0.09492,0.03204,0.22085,0.19988,-0.02696,-0.97945
73.808,-0.34885,0.09476,0.03289,0.22079,0.19988,-0.02696,-0.97945
73.859,-0.35508,0.0946,0.03373,0.22073,0.19988,-0.02696,-0.97945
73.91,-0.36131,0.09443,0.03458,0.22068,0.19988,-0.02696,-0.97945
73.961,-0.36754,0.09425,0.03543,0.22062,0.19988,-0.02696,-0.97945
74.012,-0.37377,0.09407,0.03626,0.22056,0.19988,-0.02696,-0.97945
74.063,-0.38,0.09389,0.0371,0.2205,0.19988,-0.02696,-0.97945
74.114,-0.38628,0.0937,0.03795,0.22043,0.19988,-0.02696,-0.97945
74.165,-0.39228,0.09351,0.03875,0.22037,0.19988,-0.02696,-0.97945
74.216,-0.39645,0.09338,0.03929,0.22033,0.19988,-0.02696,-0.97945
74.267,-0.39841,0.09332,0.03953,0.22031,0.19988,-0.02696,-0.97945
74.318,-0.39856,0.09332,0.03955,0.22031,0.19988,-0.02696,-0.97945
